Specimen properties : Thickness,"4.00000",mm
"11.70000","0.77831","0.19149"
"11.80000","0.78489","0.19245"
"11.90000","0.79214","0.19463"
"12.00000","0.79895","0.19530"
"12.10000","0.80535","0.19662"
"12.20000","0.81162","0.19782"
"12.30000","0.81861","0.19915"
"12.40000","0.82571","0.20026"
"12.50000","0.83200","0.20147"
"12.60000","0.83836","0.20194"
"12.70000","0.84498","0.20357"
"12.80000","0.85189","0.20474"
"12.90000","0.85870","0.20612"
"13.00000","0.86528","0.20696"
"13.10000","0.87218","0.20808"
"13.20000","0.87852","0.20918"
"13.30000","0.88510","0.21034"
"13.40000","0.89173","0.21137"
"13.50000","0.89881","0.21272"
"13.60000","0.90545","0.21385"
"13.70000","0.91172","0.21481"
"13.80000","0.91830","0.21634"
"13.90000","0.92575","0.21774"
"14.00000","0.93257","0.21808"
"14.10000","0.93874","0.21935"
"14.20000","0.94478","0.21993"
"14.30000","0.95170","0.22142"
"14.40000","0.95887","0.22268"
"14.50000","0.96550","0.22413"
"14.60000","0.97189","0.22473"
"14.70000","0.97859","0.22571"
"14.80000","0.98535","0.22688"
"14.90000","0.99224","0.22835"
"15.00000","0.99870","0.22931"
"15.10000","1.00512","0.23004"
"15.20000","1.01172","0.23093"
"15.30000","1.01855","0.23246"
"15.40000","1.02543","0.23362"
"15.50000","1.03225","0.23471"
"15.60000","1.03888","0.23522"
"15.70000","1.04525","0.23638"
"15.80000","1.05159","0.23759"
"15.90000","1.05853","0.23872"
"16.00000","1.06559","0.23980"
"16.10000","1.07208","0.24050"
"16.20000","1.07837","0.24140"
"16.30000","1.08521","0.24302"
"16.40000","1.09241","0.24422"
"16.50000","1.09908","0.24475"
"16.60000","1.10521","0.24557"
"16.70000","1.11141","0.24662"
"16.80000","1.11849","0.24746"
"16.90000","1.12550","0.24897"
"17.00000","1.13213","0.24992"
"17.10000","1.13852","0.25078"
"17.20000","1.14521","0.25224"
"17.30000","1.15196","0.25269"
"17.40000","1.15872","0.25383"
"17.50000","1.16519","0.25465"
"17.60000","1.17192","0.25551"
"17.70000","1.17842","0.25669"
"17.80000","1.18514","0.25793"
"17.90000","1.19193","0.25897"
"18.00000","1.19905","0.25948"
"18.10000","1.20554","0.26088"
"18.20000","1.21173","0.26124"
"18.30000","1.21822","0.26266"
"18.40000","1.22529","0.26351"
"18.50000","1.23216","0.26439"
"18.60000","1.23878","0.26522"
"18.70000","1.24507","0.26616"
"18.80000","1.25196","0.26748"
"18.90000","1.25899","0.26813"
"19.00000","1.26554","0.26893"
"19.10000","1.27187","0.26979"
"19.20000","1.27820","0.27069"
"19.30000","1.28514","0.27180"
"19.40000","1.29216","0.27298"
"19.50000","1.29875","0.27377"
"19.60000","1.30548","0.27482"
"19.70000","1.31193","0.27534"
"19.80000","1.31855","0.27633"
"19.90000","1.32519","0.27720"
"20.00000","1.33182","0.27794"
"20.10000","1.33877","0.27916"
"20.20000","1.34511","0.27969"
"20.30000","1.35174","0.28076"
"20.40000","1.35883","0.28166"
"20.50000","1.36577","0.28290"
"20.60000","1.37219","0.28333"
"20.70000","1.37832","0.28415"
"20.80000","1.38477","0.28472"
"20.90000","1.39215","0.28607"
"21.00000","1.39892","0.28693"
"21.10000","1.40533","0.28762"
"21.20000","1.41172","0.28844"
"21.30000","1.41868","0.28930"
"21.40000","1.42568","0.29049"
"21.50000","1.43195","0.29142"
"21.60000","1.43829","0.29201"
"21.70000","1.44509","0.29267"
"21.80000","1.45194","0.29381"
"21.90000","1.45860","0.29428"
"22.00000","1.46523","0.29497"
"22.10000","1.47225","0.29607"
"22.20000","1.47865","0.29693"
"22.30000","1.48512","0.29751"
"22.40000","1.49167","0.29816"
"22.50000","1.49873","0.29890"
"22.60000","1.50549","0.29970"
"22.70000","1.51179","0.30068"
"22.80000","1.51829","0.30166"
"22.90000","1.52574","0.30287"
"23.00000","1.53243","0.30369"
"23.10000","1.53869","0.30416"
"23.20000","1.54478","0.30491"
"23.30000","1.55169","0.30585"
"23.40000","1.55888","0.30674"
"23.50000","1.56549","0.30732"
"23.60000","1.57189","0.30802"
"23.70000","1.57857","0.30886"
"23.80000","1.58528","0.30989"
"23.90000","1.59213","0.31078"
"24.00000","1.59866","0.31126"
"24.10000","1.60521","0.31181"
"24.20000","1.61170","0.31263"
"24.30000","1.61865","0.31330"
"24.40000","1.62541","0.31420"
"24.50000","1.63225","0.31540"
"24.60000","1.63893","0.31577"
"24.70000","1.64516","0.31658"
"24.80000","1.65166","0.31665"
"24.90000","1.65844","0.31782"
"25.00000","1.66561","0.31834"
"25.10000","1.67211","0.31966"
"25.20000","1.67849","0.31970"
"25.30000","1.68524","0.32069"
"25.40000","1.69240","0.32159"
"25.50000","1.69906","0.32255"
"25.60000","1.70525","0.32236"
"25.70000","1.71135","0.32322"
"25.80000","1.71841","0.32435"
"25.90000","1.72555","0.32475"
"26.00000","1.73221","0.32576"
"26.10000","1.73866","0.32566"
"26.20000","1.74524","0.32648"
"26.30000","1.75200","0.32760"
"26.40000","1.75865","0.32824"
"26.50000","1.76508","0.32881"
"26.60000","1.77195","0.32932"
"26.70000","1.77839","0.32985"
"26.80000","1.78518","0.33036"
"26.90000","1.79196","0.33138"
"27.00000","1.79911","0.33208"
"27.10000","1.80554","0.33272"
"27.20000","1.81174","0.33357"
"27.30000","1.81815","0.33393"
"27.40000","1.82528","0.33517"
"27.50000","1.83224","0.33637"
"27.60000","1.83877","0.33661"
"27.70000","1.84496","0.33692"
"27.80000","1.85197","0.33800"
"27.90000","1.85904","0.33829"
"28.00000","1.86555","0.33900"
"28.10000","1.87178","0.33935"
"28.20000","1.87810","0.33999"
"28.30000","1.88511","0.34112"
"28.40000","1.89221","0.34209"
"28.50000","1.89874","0.34250"
"28.60000","1.90543","0.34326"
"28.70000","1.91190","0.34401"
"28.80000","1.91863","0.34425"
"28.90000","1.92533","0.34480"
"29.00000","1.93188","0.34588"
"29.10000","1.93878","0.34648"
"29.20000","1.94518","0.34714"
"29.30000","1.95179","0.34769"
"29.40000","1.95885","0.34845"
"29.50000","1.96578","0.34907"
"29.60000","1.97213","0.35000"
"29.70000","1.97825","0.34991"
"29.80000","1.98482","0.35046"
"29.90000","1.99218","0.35161"
"30.00000","1.99906","0.35219"
"30.10000","2.00530","0.35277"
"30.20000","2.01164","0.35325"
"30.30000","2.01863","0.35399"
"30.40000","2.02565","0.35472"
"30.50000","2.03196","0.35527"
"30.60000","2.03831","0.35562"
"30.70000","2.04497","0.35578"
"30.80000","2.05194","0.35636"
"30.90000","2.05868","0.35745"
"31.00000","2.06543","0.35800"
"31.10000","2.07226","0.35818"
"31.20000","2.07852","0.35901"
"31.30000","2.08511","0.35916"
"31.40000","2.09178","0.35955"
"31.50000","2.09881","0.36073"
"31.60000","2.10538","0.36129"
"31.70000","2.11166","0.36133"
"31.80000","2.11830","0.36190"
"31.90000","2.12576","0.36279"
"32.00000","2.13253","0.36387"
"32.10000","2.13871","0.36424"
"32.20000","2.14478","0.36477"
"32.30000","2.15167","0.36517"
"32.40000","2.15894","0.36569"
"32.50000","2.16556","0.36636"
"32.60000","2.17194","0.36698"
"32.70000","2.17849","0.36751"
"32.80000","2.18526","0.36856"
"32.90000","2.19215","0.36887"
"33.00000","2.19870","0.36948"
"33.10000","2.20514","0.37005"
"33.20000","2.21173","0.37072"
"33.30000","2.21850","0.37152"
"33.40000","2.22541","0.37228"
"33.50000","2.23225","0.37291"
"33.60000","2.23899","0.37312"
"33.70000","2.24528","0.37377"
"33.80000","2.25166","0.37418"
"33.90000","2.25843","0.37512"
"34.00000","2.26556","0.37565"
"34.10000","2.27208","0.37614"
"34.20000","2.27842","0.37627"
"34.30000","2.28523","0.37730"
"34.40000","2.29240","0.37826"
"34.50000","2.29909","0.37840"
"34.60000","2.30525","0.37885"
"34.70000","2.31135","0.37951"
"34.80000","2.31842","0.38032"
"34.90000","2.32556","0.38128"
"35.00000","2.33221","0.38159"
"35.10000","2.33862","0.38190"
"35.20000","2.34521","0.38240"
"35.30000","2.35199","0.38334"
"35.40000","2.35867","0.38374"
"35.50000","2.36514","0.38425"
"35.60000","2.37190","0.38475"
"35.70000","2.37840","0.38527"
"35.80000","2.38522","0.38606"
"35.90000","2.39197","0.38662"
"36.00000","2.39910","0.38738"
"36.10000","2.40553","0.38796"
"36.20000","2.41172","0.38819"
"36.30000","2.41815","0.38863"
"36.40000","2.42525","0.38998"
"36.50000","2.43225","0.38997"
"36.60000","2.43883","0.39052"
"36.70000","2.44501","0.39100"
"36.80000","2.45198","0.39162"
"36.90000","2.45906","0.39227"
"37.00000","2.46553","0.39304"
"37.10000","2.47180","0.39305"
"37.20000","2.47816","0.39348"
"37.30000","2.48522","0.39382"
"37.40000","2.49214","0.39461"
"37.50000","2.49875","0.39505"
"37.60000","2.50549","0.39550"
"37.70000","2.51186","0.39593"
"37.80000","2.51851","0.39699"
"37.90000","2.52528","0.39710"
"38.00000","2.53192","0.39779"
"38.10000","2.53880","0.39807"
"38.20000","2.54509","0.39866"
"38.30000","2.55179","0.39850"
"38.40000","2.55884","0.39933"
"38.50000","2.56574","0.40005"
"38.60000","2.57220","0.40043"
"38.70000","2.57831","0.40027"
"38.80000","2.58486","0.40121"
"38.90000","2.59217","0.40191"
"39.00000","2.59901","0.40201"
"39.10000","2.60532","0.40252"
"39.20000","2.61163","0.40248"
"39.30000","2.61868","0.40389"
"39.40000","2.62567","0.40449"
"39.50000","2.63197","0.40456"
"39.60000","2.63835","0.40498"
"39.70000","2.64495","0.40584"
"39.80000","2.65184","0.40569"
"39.90000","2.65874","0.40730"
"40.00000","2.66535","0.40728"
"40.10000","2.67218","0.40782"
"40.20000","2.67856","0.40837"
"40.30000","2.68506","0.40835"
"40.40000","2.69173","0.40942"
"40.50000","2.69880","0.40961"
"40.60000","2.70540","0.40992"
"40.70000","2.71171","0.41049"
"40.80000","2.71826","0.41100"
"40.90000","2.72571","0.41176"
"41.00000","2.73253","0.41186"
"41.10000","2.73871","0.41240"
"41.20000","2.74478","0.41216"
"41.30000","2.75166","0.41298"
"41.40000","2.75891","0.41376"
"41.50000","2.76554","0.41368"
"41.60000","2.77196","0.41458"
"41.70000","2.77857","0.41447"
"41.80000","2.78529","0.41522"
"41.90000","2.79224","0.41611"
"42.00000","2.79863","0.41603"
"42.10000","2.80510","0.41629"
"42.20000","2.81179","0.41704"
"42.30000","2.81851","0.41726"
"42.40000","2.82536","0.41799"
"42.50000","2.83219","0.41827"
"42.60000","2.83895","0.41883"
"42.70000","2.84529","0.41916"
"42.80000","2.85168","0.41938"
"42.90000","2.85857","0.42003"
"43.00000","2.86553","0.42082"
"43.10000","2.87211","0.42094"
"43.20000","2.87854","0.42160"
"43.30000","2.88506","0.42197"
"43.40000","2.89237","0.42310"
"43.50000","2.89901","0.42309"
"43.60000","2.90522","0.42318"
"43.70000","2.91150","0.42340"
"43.80000","2.91848","0.42432"
"43.90000","2.92550","0.42510"
"44.00000","2.93204","0.42496"
"44.10000","2.93857","0.42538"
"44.20000","2.94539","0.42648"
"44.30000","2.95196","0.42651"
"44.40000","2.95854","0.42700"
"44.50000","2.96508","0.42725"
"44.60000","2.97189","0.42771"
"44.70000","2.97849","0.42830"
"44.80000","2.98522","0.42848"
"44.90000","2.99194","0.42902"
"45.00000","2.99896","0.42938"
"45.10000","3.00550","0.42950"
"45.20000","3.01185","0.43012"
"45.30000","3.01823","0.43049"
"45.40000","3.02517","0.43108"
"45.50000","3.03215","0.43165"
"45.60000","3.03877","0.43225"
"45.70000","3.04518","0.43196"
"45.80000","3.05209","0.43260"
"45.90000","3.05897","0.43328"
"46.00000","3.06541","0.43306"
"46.10000","3.07180","0.43388"
"46.20000","3.07829","0.43412"
"46.30000","3.08526","0.43448"
"46.40000","3.09210","0.43506"
"46.50000","3.09868","0.43499"
"46.60000","3.10540","0.43619"
"46.70000","3.11203","0.43663"
"46.80000","3.11876","0.43644"
"46.90000","3.12520","0.43700"
"47.00000","3.13179","0.43762"
"47.10000","3.13873","0.43749"
"47.20000","3.14528","0.43796"
"47.30000","3.15177","0.43833"
"47.40000","3.15879","0.43882"
"47.50000","3.16571","0.43961"
"47.60000","3.17212","0.43952"
"47.70000","3.17842","0.44012"
"47.80000","3.18485","0.44025"
"47.90000","3.19211","0.44096"
"48.00000","3.19894","0.44138"
"48.10000","3.20529","0.44112"
"48.20000","3.21174","0.44197"
"48.30000","3.21875","0.44228"
"48.40000","3.22555","0.44281"
"48.50000","3.23194","0.44290"
"48.60000","3.23828","0.44338"
"48.70000","3.24513","0.44342"
"48.80000","3.25190","0.44335"
"48.90000","3.25860","0.44434"
"49.00000","3.26523","0.44465"
"49.10000","3.27213","0.44479"
"49.20000","3.27875","0.44537"
"49.30000","3.28521","0.44557"
"49.40000","3.29169","0.44563"
"49.50000","3.29863","0.44608"
"49.60000","3.30537","0.44666"
"49.70000","3.31200","0.44695"
"49.80000","3.31850","0.44720"
"49.90000","3.32555","0.44816"
"50.00000","3.33231","0.44854"
"50.10000","3.33866","0.44809"
"50.20000","3.34495","0.44852"
"50.30000","3.35183","0.44929"
"50.40000","3.35870","0.44964"
"50.50000","3.36533","0.44976"
"50.60000","3.37183","0.45059"
"50.70000","3.37877","0.45074"
"50.80000","3.38542","0.45074"
"50.90000","3.39206","0.45128"
"51.00000","3.39843","0.45087"
"51.10000","3.40509","0.45123"
"51.20000","3.41209","0.45209"
"51.30000","3.41865","0.45223"
"51.40000","3.42540","0.45247"
"51.50000","3.43214","0.45254"
"51.60000","3.43889","0.45362"
"51.70000","3.44536","0.45388"
"51.80000","3.45173","0.45359"
"51.90000","3.45840","0.45400"
"52.00000","3.46543","0.45439"
"52.10000","3.47204","0.45470"
"52.20000","3.47864","0.45550"
"52.30000","3.48528","0.45551"
"52.40000","3.49225","0.45597"
"52.50000","3.49893","0.45650"
"52.60000","3.50524","0.45628"
"52.70000","3.51161","0.45671"
"52.80000","3.51853","0.45670"
"52.90000","3.52539","0.45741"
"53.00000","3.53200","0.45771"
"53.10000","3.53855","0.45793"
"53.20000","3.54552","0.45832"
"53.30000","3.55203","0.45898"
"53.40000","3.55857","0.45915"
"53.50000","3.56503","0.45917"
"53.60000","3.57186","0.45947"
"53.70000","3.57853","0.46039"
"53.80000","3.58523","0.46031"
"53.90000","3.59186","0.46073"
"54.00000","3.59888","0.46133"
"54.10000","3.60555","0.46143"
"54.20000","3.61197","0.46155"
"54.30000","3.61826","0.46144"
"54.40000","3.62516","0.46261"
"54.50000","3.63208","0.46257"
"54.60000","3.63873","0.46295"
"54.70000","3.64526","0.46318"
"54.80000","3.65210","0.46385"
"54.90000","3.65899","0.46392"
"55.00000","3.66536","0.46430"
"55.10000","3.67167","0.46455"
"55.20000","3.67837","0.46519"
"55.30000","3.68533","0.46581"
"55.40000","3.69207","0.46598"
"55.50000","3.69870","0.46657"
"55.60000","3.70546","0.46687"
"55.70000","3.71211","0.46694"
"55.80000","3.71866","0.46743"
"55.90000","3.72516","0.46716"
"56.00000","3.73180","0.46822"
"56.10000","3.73860","0.46855"
"56.20000","3.74536","0.46833"
"56.30000","3.75186","0.46911"
"56.40000","3.75869","0.46961"
"56.50000","3.76568","0.46989"
"56.60000","3.77212","0.47021"
"56.70000","3.77848","0.47017"
"56.80000","3.78496","0.47055"
"56.90000","3.79213","0.47116"
"57.00000","3.79884","0.47163"
"57.10000","3.80530","0.47166"
"57.20000","3.81174","0.47230"
"57.30000","3.81870","0.47260"
"57.40000","3.82556","0.47271"
"57.50000","3.83199","0.47354"
"57.60000","3.83831","0.47356"
"57.70000","3.84510","0.47399"
"57.80000","3.85191","0.47402"
"57.90000","3.85854","0.47487"
"58.00000","3.86524","0.47511"
"58.10000","3.87219","0.47523"
"58.20000","3.87868","0.47589"
"58.30000","3.88515","0.47615"
"58.40000","3.89168","0.47623"
"58.50000","3.89865","0.47690"
"58.60000","3.90539","0.47706"
"58.70000","3.91178","0.47722"
"58.80000","3.91839","0.47722"
"58.90000","3.92566","0.47807"
"59.00000","3.93238","0.47844"
"59.10000","3.93871","0.47816"
"59.20000","3.94489","0.47840"
"59.30000","3.95179","0.47874"
"59.40000","3.95878","0.47942"
"59.50000","3.96537","0.47935"
"59.60000","3.97188","0.47976"
"59.70000","3.97874","0.47949"
"59.80000","3.98541","0.48008"
"59.90000","3.99216","0.48065"
"60.00000","3.99853","0.48057"
"60.10000","4.00509","0.48126"
"60.20000","4.01186","0.48169"
"60.30000","4.01858","0.48210"
"60.40000","4.02527","0.48231"
"60.50000","4.03218","0.48259"
"60.60000","4.03895","0.48281"
"60.70000","4.04527","0.48253"
"60.80000","4.05170","0.48284"
"60.90000","4.05843","0.48382"
"61.00000","4.06546","0.48400"
"61.10000","4.07202","0.48399"
"61.20000","4.07858","0.48432"
"61.30000","4.08528","0.48471"
"61.40000","4.09226","0.48541"
"61.50000","4.09900","0.48512"
"61.60000","4.10518","0.48518"
"61.70000","4.11137","0.48515"
"61.80000","4.11861","0.48598"
"61.90000","4.12542","0.48642"
"62.00000","4.13211","0.48624"
"62.10000","4.13856","0.48656"
"62.20000","4.14527","0.48654"
"62.30000","4.15201","0.48676"
"62.40000","4.15861","0.48683"
"62.50000","4.16504","0.48674"
"62.60000","4.17189","0.48729"
"62.70000","4.17840","0.48728"
"62.80000","4.18528","0.48754"
"62.90000","4.19189","0.48809"
"63.00000","4.19903","0.48821"
"63.10000","4.20551","0.48818"
"63.20000","4.21174","0.48864"
"63.30000","4.21827","0.48866"
"63.40000","4.22523","0.48918"
"63.50000","4.23223","0.48949"
"63.60000","4.23870","0.48929"
"63.70000","4.24491","0.48952"
"63.80000","4.25210","0.48985"
"63.90000","4.25913","0.49013"
"64.00000","4.26557","0.49011"
"64.10000","4.27175","0.49024"
"64.20000","4.27814","0.48977"
"64.30000","4.28525","0.49095"
"64.40000","4.29218","0.49088"
"64.50000","4.29875","0.49077"
"64.60000","4.30543","0.49096"
"64.70000","4.31192","0.49090"
"64.80000","4.31859","0.49113"
"64.90000","4.32530","0.49155"
"65.00000","4.33190","0.49226"
"65.10000","4.33868","0.49201"
"65.20000","4.34512","0.49237"
"65.30000","4.35180","0.49233"
"65.40000","4.35892","0.49306"
"65.50000","4.36572","0.49287"
"65.60000","4.37211","0.49277"
"65.70000","4.37823","0.49290"
"65.80000","4.38483","0.49348"
"65.90000","4.39227","0.49357"
"66.00000","4.39891","0.49369"
"66.10000","4.40534","0.49392"
"66.20000","4.41171","0.49409"
"66.30000","4.41876","0.49433"
"66.40000","4.42570","0.49474"
"66.50000","4.43198","0.49439"
"66.60000","4.43829","0.49458"
"66.70000","4.44497","0.49473"
"66.80000","4.45192","0.49558"
"66.90000","4.45875","0.49483"
"67.00000","4.46535","0.49549"
"67.10000","4.47213","0.49562"
"67.20000","4.47860","0.49548"
"67.30000","4.48512","0.49573"
"67.40000","4.49170","0.49588"
"67.50000","4.49883","0.49626"
"67.60000","4.50541","0.49607"
"67.70000","4.51165","0.49604"
"67.80000","4.51823","0.49624"
"67.90000","4.52557","0.49667"
"68.00000","4.53249","0.49673"
"68.10000","4.53873","0.49645"
"68.20000","4.54483","0.49653"
"68.30000","4.55173","0.49717"
"68.40000","4.55892","0.49750"
"68.50000","4.56556","0.49766"
"68.60000","4.57184","0.49716"
"68.70000","4.57846","0.49748"
"68.80000","4.58536","0.49755"
"68.90000","4.59227","0.49779"
"69.00000","4.59870","0.49788"
"69.10000","4.60516","0.49786"
"69.20000","4.61172","0.49765"
"69.30000","4.61855","0.49811"
"69.40000","4.62535","0.49846"
"69.50000","4.63227","0.49866"
"69.60000","4.63893","0.49865"
"69.70000","4.64523","0.49851"
"69.80000","4.65169","0.49866"
"69.90000","4.65849","0.49866"
"70.00000","4.66555","0.49931"
"70.10000","4.67207","0.49866"
"70.20000","4.67847","0.49856"
"70.30000","4.68514","0.49877"
"70.40000","4.69239","0.49943"
"70.50000","4.69910","0.49939"
"70.60000","4.70530","0.49852"
"70.70000","4.71146","0.49838"
"70.80000","4.71847","0.49851"
"70.90000","4.72549","0.49900"
"71.00000","4.73217","0.49904"
"71.10000","4.73853","0.49890"
"71.20000","4.74520","0.49929"
"71.30000","4.75199","0.49942"
"71.40000","4.75868","0.49929"
"71.50000","4.76510","0.49946"
"71.60000","4.77190","0.49995"
"71.70000","4.77839","0.49949"
"71.80000","4.78518","0.49999"
"71.90000","4.79195","0.49991"
"72.00000","4.79905","0.50032"
"72.10000","4.80560","0.50040"
"72.20000","4.81178","0.50019"
"72.30000","4.81819","0.50010"
"72.40000","4.82524","0.50051"
"72.50000","4.83222","0.50099"
"72.60000","4.83872","0.50064"
"72.70000","4.84497","0.50074"
"72.80000","4.85214","0.50107"
"72.90000","4.85912","0.50155"
"73.00000","4.86546","0.50113"
"73.10000","4.87169","0.50093"
"73.20000","4.87824","0.50124"
"73.30000","4.88533","0.50193"
"73.40000","4.89220","0.50176"
"73.50000","4.89870","0.50147"
"73.60000","4.90537","0.50208"
"73.70000","4.91192","0.50187"
"73.80000","4.91861","0.50191"
"73.90000","4.92526","0.50182"
"74.00000","4.93184","0.50129"
"74.10000","4.93870","0.50198"
"74.20000","4.94527","0.50198"
"74.30000","4.95179","0.50142"
"74.40000","4.95876","0.50201"
"74.50000","4.96575","0.50196"
"74.60000","4.97217","0.50155"
"74.70000","4.97838","0.50129"
"74.80000","4.98491","0.50121"
"74.90000","4.99213","0.50213"
"75.00000","4.99890","0.50128"
"75.10000","5.00529","0.50143"
"75.20000","5.01165","0.50142"
"75.30000","5.01868","0.50154"
"75.40000","5.02565","0.50163"
"75.50000","5.03194","0.50162"
"75.60000","5.03826","0.50149"
"75.70000","5.04508","0.50109"
"75.80000","5.05196","0.50135"
"75.90000","5.05870","0.50145"
"76.00000","5.06530","0.50156"
"76.10000","5.07219","0.50129"
"76.20000","5.07861","0.50170"
"76.30000","5.08510","0.50146"
"76.40000","5.09171","0.50132"
"76.50000","5.09873","0.50100"
"76.60000","5.10536","0.50133"
"76.70000","5.11173","0.50078"
"76.80000","5.11837","0.50078"
"76.90000","5.12576","0.50095"
"77.00000","5.13240","0.50049"
"77.10000","5.13861","0.50012"
"77.20000","5.14485","0.50006"
"77.30000","5.15177","0.50049"
"77.40000","5.15890","0.50020"
"77.50000","5.16546","0.49996"
"77.60000","5.17189","0.49950"
"77.70000","5.17858","0.50011"
"77.80000","5.18535","0.49933"
"77.90000","5.19216","0.49948"
"78.00000","5.19862","0.49931"
"78.10000","5.20507","0.49888"
"78.20000","5.21177","0.49843"
"78.30000","5.21858","0.49848"
"78.40000","5.22532","0.49820"
"78.50000","5.23223","0.49788"
"78.60000","5.23903","0.49763"
"78.70000","5.24525","0.49719"
"78.80000","5.25156","0.49734"
"78.90000","5.25840","0.49709"
"79.00000","5.26556","0.49724"
"79.10000","5.27210","0.49700"
"79.20000","5.27858","0.49621"
"79.30000","5.28523","0.49665"
"79.40000","5.29235","0.49659"
"79.50000","5.29904","0.49621"
"79.60000","5.30523","0.49613"
"79.70000","5.31147","0.49614"
"79.80000","5.31848","0.49623"
"79.90000","5.32550","0.49654"
"80.00000","5.33215","0.49595"
"80.10000","5.33857","0.49594"
"80.20000","5.34523","0.49573"
"80.30000","5.35205","0.49594"
"80.40000","5.35869","0.49536"
"80.50000","5.36505","0.49540"
"80.60000","5.37183","0.49529"
"80.70000","5.37841","0.49506"
"80.80000","5.38522","0.49505"
"80.90000","5.39193","0.49491"
"81.00000","5.39899","0.49486"
"81.10000","5.40549","0.49487"
"81.20000","5.41182","0.49393"
"81.30000","5.41824","0.49380"
"81.40000","5.42520","0.49387"
"81.50000","5.43217","0.49375"
"81.60000","5.43876","0.49333"
