Specimen properties : Thickness,"4.20000",mm
"6.70000","0.44526","0.13163"
"6.80000","0.45228","0.13334"
"6.90000","0.45889","0.13451"
"7.00000","0.46531","0.13604"
"7.10000","0.47157","0.13726"
"7.20000","0.47825","0.13912"
"7.30000","0.48566","0.14092"
"7.40000","0.49215","0.14221"
"7.50000","0.49844","0.14377"
"7.60000","0.50504","0.14517"
"7.70000","0.51229","0.14698"
"7.80000","0.51903","0.14843"
"7.90000","0.52529","0.14941"
"8.00000","0.53152","0.15115"
"8.10000","0.53836","0.15283"
"8.20000","0.54552","0.15440"
"8.30000","0.55210","0.15508"
"8.40000","0.55869","0.15689"
"8.50000","0.56537","0.15866"
"8.60000","0.57192","0.16026"
"8.70000","0.57854","0.16157"
"8.80000","0.58517","0.16330"
"8.90000","0.59209","0.16421"
"9.00000","0.59856","0.16593"
"9.10000","0.60512","0.16726"
"9.20000","0.61188","0.16880"
"9.30000","0.61910","0.17042"
"9.40000","0.62577","0.17145"
"9.50000","0.63175","0.17299"
"9.60000","0.63807","0.17391"
"9.70000","0.64524","0.17600"
"9.80000","0.65238","0.17727"
"9.90000","0.65883","0.17849"
"10.00000","0.66511","0.17986"
"10.10000","0.67179","0.18097"
"10.20000","0.67887","0.18275"
"10.30000","0.68555","0.18390"
"10.40000","0.69179","0.18546"
"10.50000","0.69845","0.18653"
"10.60000","0.70514","0.18846"
"10.70000","0.71193","0.18946"
"10.80000","0.71856","0.19067"
"10.90000","0.72549","0.19218"
"11.00000","0.73199","0.19361"
"11.10000","0.73851","0.19451"
"11.20000","0.74511","0.19583"
"11.30000","0.75184","0.19765"
"11.40000","0.75889","0.19896"
"11.50000","0.76523","0.19988"
"11.60000","0.77160","0.20147"
"11.70000","0.77872","0.20294"
"11.80000","0.78578","0.20419"
"11.90000","0.79223","0.20538"
"12.00000","0.79840","0.20664"
"12.10000","0.80477","0.20765"
"12.20000","0.81202","0.20935"
"12.30000","0.81894","0.21063"
"12.40000","0.82537","0.21170"
"12.50000","0.83188","0.21312"
"12.60000","0.83858","0.21444"
"12.70000","0.84558","0.21571"
"12.80000","0.85200","0.21682"
"12.90000","0.85844","0.21803"
"13.00000","0.86507","0.21927"
"13.10000","0.87179","0.22052"
"13.20000","0.87873","0.22211"
"13.30000","0.88542","0.22319"
"13.40000","0.89236","0.22392"
"13.50000","0.89870","0.22574"
"13.60000","0.90503","0.22649"
"13.70000","0.91175","0.22762"
"13.80000","0.91873","0.22916"
"13.90000","0.92546","0.23044"
"14.00000","0.93198","0.23140"
"14.10000","0.93832","0.23250"
"14.20000","0.94558","0.23426"
"14.30000","0.95247","0.23510"
"14.40000","0.95877","0.23609"
"14.50000","0.96499","0.23703"
"14.60000","0.97151","0.23836"
"14.70000","0.97876","0.23992"
"14.80000","0.98552","0.24069"
"14.90000","0.99193","0.24199"
"15.00000","0.99870","0.24306"
"15.10000","1.00520","0.24460"
"15.20000","1.01210","0.24570"
"15.30000","1.01851","0.24663"
"15.40000","1.02520","0.24757"
"15.50000","1.03182","0.24892"
"15.60000","1.03838","0.25014"
"15.70000","1.04527","0.25089"
"15.80000","1.05231","0.25261"
"15.90000","1.05898","0.25357"
"16.00000","1.06530","0.25426"
"16.10000","1.07152","0.25513"
"16.20000","1.07824","0.25658"
"16.30000","1.08556","0.25757"
"16.40000","1.09219","0.25888"
"16.50000","1.09850","0.26003"
"16.60000","1.10506","0.26094"
"16.70000","1.11229","0.26243"
"16.80000","1.11905","0.26288"
"16.90000","1.12526","0.26383"
"17.00000","1.13150","0.26486"
"17.10000","1.13837","0.26653"
"17.20000","1.14551","0.26744"
"17.30000","1.15208","0.26858"
"17.40000","1.15866","0.26951"
"17.50000","1.16535","0.27033"
"17.60000","1.17197","0.27148"
"17.70000","1.17868","0.27243"
"17.80000","1.18515","0.27330"
"17.90000","1.19205","0.27452"
"18.00000","1.19851","0.27567"
"18.10000","1.20503","0.27669"
"18.20000","1.21193","0.27753"
"18.30000","1.21912","0.27883"
"18.40000","1.22582","0.27994"
"18.50000","1.23180","0.28062"
"18.60000","1.23815","0.28146"
"18.70000","1.24530","0.28241"
"18.80000","1.25235","0.28387"
"18.90000","1.25891","0.28447"
"19.00000","1.26506","0.28573"
"19.10000","1.27183","0.28647"
"19.20000","1.27891","0.28764"
"19.30000","1.28545","0.28867"
"19.40000","1.29186","0.28943"
"19.50000","1.29826","0.29054"
"19.60000","1.30514","0.29139"
"19.70000","1.31197","0.29242"
"19.80000","1.31865","0.29362"
"19.90000","1.32553","0.29503"
"20.00000","1.33192","0.29531"
"20.10000","1.33851","0.29640"
"20.20000","1.34509","0.29708"
"20.30000","1.35188","0.29786"
"20.40000","1.35885","0.29934"
"20.50000","1.36519","0.30037"
"20.60000","1.37163","0.30113"
"20.70000","1.37871","0.30219"
"20.80000","1.38591","0.30291"
"20.90000","1.39233","0.30344"
"21.00000","1.39830","0.30427"
"21.10000","1.40470","0.30504"
"21.20000","1.41199","0.30662"
"21.30000","1.41896","0.30770"
"21.40000","1.42538","0.30807"
"21.50000","1.43173","0.30911"
"21.60000","1.43864","0.30987"
"21.70000","1.44562","0.31119"
"21.80000","1.45207","0.31185"
"21.90000","1.45844","0.31260"
"22.00000","1.46497","0.31317"
"22.10000","1.47180","0.31402"
"22.20000","1.47866","0.31574"
"22.30000","1.48552","0.31624"
"22.40000","1.49239","0.31739"
"22.50000","1.49873","0.31780"
"22.60000","1.50503","0.31873"
"22.70000","1.51167","0.31944"
"22.80000","1.51881","0.32047"
"22.90000","1.52552","0.32151"
"23.00000","1.53182","0.32240"
"23.10000","1.53838","0.32293"
"23.20000","1.54561","0.32385"
"23.30000","1.55253","0.32496"
"23.40000","1.55877","0.32574"
"23.50000","1.56489","0.32608"
"23.60000","1.57152","0.32706"
"23.70000","1.57871","0.32823"
"23.80000","1.58558","0.32908"
"23.90000","1.59198","0.32972"
"24.00000","1.59860","0.33031"
"24.10000","1.60515","0.33125"
"24.20000","1.61201","0.33207"
"24.30000","1.61859","0.33279"
"24.40000","1.62521","0.33348"
"24.50000","1.63180","0.33418"
"24.60000","1.63845","0.33520"
"24.70000","1.64514","0.33590"
"24.80000","1.65230","0.33711"
"24.90000","1.65901","0.33791"
"25.00000","1.66533","0.33856"
"25.10000","1.67155","0.33949"
"25.20000","1.67818","0.33966"
"25.30000","1.68563","0.34061"
"25.40000","1.69214","0.34178"
"25.50000","1.69858","0.34221"
"25.60000","1.70509","0.34292"
"25.70000","1.71212","0.34412"
"25.80000","1.71905","0.34472"
"25.90000","1.72534","0.34497"
"26.00000","1.73156","0.34600"
"26.10000","1.73826","0.34661"
"26.20000","1.74552","0.34767"
"26.30000","1.75210","0.34838"
"26.40000","1.75876","0.34918"
"26.50000","1.76539","0.34988"
"26.60000","1.77192","0.35051"
"26.70000","1.77857","0.35159"
"26.80000","1.78510","0.35210"
"26.90000","1.79209","0.35288"
"27.00000","1.79858","0.35372"
"27.10000","1.80509","0.35432"
"27.20000","1.81180","0.35502"
"27.30000","1.81914","0.35610"
"27.40000","1.82575","0.35692"
"27.50000","1.83188","0.35754"
"27.60000","1.83811","0.35814"
"27.70000","1.84528","0.35889"
"27.80000","1.85235","0.35969"
"27.90000","1.85880","0.36038"
"28.00000","1.86512","0.36105"
"28.10000","1.87188","0.36194"
"28.20000","1.87890","0.36306"
"28.30000","1.88546","0.36333"
"28.40000","1.89172","0.36422"
"28.50000","1.89829","0.36504"
"28.60000","1.90514","0.36555"
"28.70000","1.91207","0.36681"
"28.80000","1.91862","0.36738"
"28.90000","1.92556","0.36768"
"29.00000","1.93200","0.36877"
"29.10000","1.93851","0.36946"
"29.20000","1.94510","0.37010"
"29.30000","1.95183","0.37072"
"29.40000","1.95883","0.37180"
"29.50000","1.96531","0.37253"
"29.60000","1.97162","0.37287"
"29.70000","1.97864","0.37378"
"29.80000","1.98580","0.37459"
"29.90000","1.99230","0.37537"
"30.00000","1.99833","0.37573"
"30.10000","2.00474","0.37662"
"30.20000","2.01211","0.37793"
"30.30000","2.01892","0.37855"
"30.40000","2.02535","0.37887"
"30.50000","2.03174","0.37950"
"30.60000","2.03856","0.38036"
"30.70000","2.04562","0.38136"
"30.80000","2.05201","0.38164"
"30.90000","2.05840","0.38239"
"31.00000","2.06506","0.38315"
"31.10000","2.07194","0.38368"
"31.20000","2.07878","0.38489"
"31.30000","2.08536","0.38514"
"31.40000","2.09241","0.38620"
"31.50000","2.09870","0.38662"
"31.60000","2.10494","0.38710"
"31.70000","2.11166","0.38788"
"31.80000","2.11880","0.38919"
"31.90000","2.12559","0.38952"
"32.00000","2.13196","0.39005"
"32.10000","2.13835","0.39057"
"32.20000","2.14559","0.39156"
"32.30000","2.15249","0.39239"
"32.40000","2.15877","0.39246"
"32.50000","2.16491","0.39302"
"32.60000","2.17157","0.39368"
"32.70000","2.17868","0.39452"
"32.80000","2.18557","0.39522"
"32.90000","2.19194","0.39581"
"33.00000","2.19856","0.39700"
"33.10000","2.20522","0.39688"
"33.20000","2.21205","0.39783"
"33.30000","2.21858","0.39853"
"33.40000","2.22530","0.39918"
"33.50000","2.23186","0.39975"
"33.60000","2.23845","0.40000"
"33.70000","2.24523","0.40085"
"33.80000","2.25225","0.40203"
"33.90000","2.25895","0.40238"
"34.00000","2.26536","0.40302"
"34.10000","2.27159","0.40328"
"34.20000","2.27831","0.40389"
"34.30000","2.28554","0.40464"
"34.40000","2.29216","0.40567"
"34.50000","2.29845","0.40623"
"34.60000","2.30509","0.40655"
"34.70000","2.31216","0.40726"
"34.80000","2.31908","0.40785"
"34.90000","2.32523","0.40803"
"35.00000","2.33149","0.40882"
"35.10000","2.33832","0.40946"
"35.20000","2.34541","0.41012"
"35.30000","2.35213","0.41096"
"35.40000","2.35869","0.41117"
"35.50000","2.36533","0.41187"
"35.60000","2.37195","0.41298"
"35.70000","2.37866","0.41319"
"35.80000","2.38525","0.41378"
"35.90000","2.39211","0.41448"
"36.00000","2.39856","0.41472"
"36.10000","2.40513","0.41537"
"36.20000","2.41190","0.41571"
"36.30000","2.41908","0.41692"
"36.40000","2.42570","0.41740"
"36.50000","2.43174","0.41724"
"36.60000","2.43816","0.41800"
"36.70000","2.44526","0.41861"
"36.80000","2.45245","0.41966"
"36.90000","2.45882","0.41969"
"37.00000","2.46497","0.42009"
"37.10000","2.47176","0.42093"
"37.20000","2.47888","0.42160"
"37.30000","2.48555","0.42204"
"37.40000","2.49189","0.42207"
"37.50000","2.49820","0.42230"
"37.60000","2.50511","0.42335"
"37.70000","2.51207","0.42421"
"37.80000","2.51871","0.42487"
"37.90000","2.52562","0.42534"
"38.00000","2.53189","0.42584"
"38.10000","2.53849","0.42591"
"38.20000","2.54507","0.42659"
"38.30000","2.55193","0.42725"
"38.40000","2.55888","0.42823"
"38.50000","2.56513","0.42823"
"38.60000","2.57162","0.42851"
"38.70000","2.57868","0.42945"
"38.80000","2.58594","0.43034"
"38.90000","2.59229","0.43062"
"39.00000","2.59834","0.43098"
"39.10000","2.60480","0.43145"
"39.20000","2.61199","0.43201"
"39.30000","2.61896","0.43273"
"39.40000","2.62542","0.43273"
"39.50000","2.63177","0.43339"
"39.60000","2.63853","0.43374"
"39.70000","2.64552","0.43481"
"39.80000","2.65216","0.43517"
"39.90000","2.65850","0.43539"
"40.00000","2.66508","0.43597"
"40.10000","2.67183","0.43657"
"40.20000","2.67863","0.43686"
"40.30000","2.68548","0.43775"
"40.40000","2.69240","0.43799"
"40.50000","2.69873","0.43835"
"40.60000","2.70503","0.43908"
"40.70000","2.71167","0.43960"
"40.80000","2.71872","0.44012"
"40.90000","2.72551","0.44011"
"41.00000","2.73182","0.44052"
"41.10000","2.73841","0.44147"
"41.20000","2.74561","0.44181"
"41.30000","2.75247","0.44249"
"41.40000","2.75881","0.44297"
"41.50000","2.76490","0.44320"
"41.60000","2.77153","0.44362"
"41.70000","2.77861","0.44434"
"41.80000","2.78560","0.44469"
"41.90000","2.79205","0.44553"
"42.00000","2.79857","0.44602"
"42.10000","2.80518","0.44642"
"42.20000","2.81206","0.44687"
"42.30000","2.81866","0.44752"
"42.40000","2.82527","0.44770"
"42.50000","2.83168","0.44810"
"42.60000","2.83834","0.44816"
"42.70000","2.84523","0.44891"
"42.80000","2.85232","0.44965"
"42.90000","2.85901","0.44984"
"43.00000","2.86529","0.45036"
"43.10000","2.87159","0.45092"
"43.20000","2.87831","0.45119"
"43.30000","2.88554","0.45200"
"43.40000","2.89224","0.45251"
"43.50000","2.89847","0.45250"
"43.60000","2.90511","0.45285"
"43.70000","2.91223","0.45389"
"43.80000","2.91907","0.45428"
"43.90000","2.92528","0.45419"
"44.00000","2.93140","0.45487"
"44.10000","2.93833","0.45534"
"44.20000","2.94546","0.45603"
"44.30000","2.95215","0.45628"
"44.40000","2.95875","0.45665"
"44.50000","2.96530","0.45737"
"44.60000","2.97190","0.45740"
"44.70000","2.97853","0.45807"
"44.80000","2.98516","0.45824"
"44.90000","2.99216","0.45882"
"45.00000","2.99847","0.45955"
"45.10000","3.00510","0.45968"
"45.20000","3.01191","0.46032"
"45.30000","3.01912","0.46067"
"45.40000","3.02565","0.46133"
"45.50000","3.03180","0.46191"
"45.60000","3.03817","0.46200"
"45.70000","3.04531","0.46267"
"45.80000","3.05236","0.46309"
"45.90000","3.05882","0.46331"
"46.00000","3.06507","0.46346"
"46.10000","3.07188","0.46406"
"46.20000","3.07887","0.46443"
"46.30000","3.08554","0.46528"
"46.40000","3.09179","0.46552"
"46.50000","3.09824","0.46538"
"46.60000","3.10510","0.46588"
"46.70000","3.11202","0.46646"
"46.80000","3.11870","0.46705"
"46.90000","3.12555","0.46782"
"47.00000","3.13188","0.46763"
"47.10000","3.13849","0.46835"
"47.20000","3.14508","0.46823"
"47.30000","3.15192","0.46853"
"47.40000","3.15879","0.46904"
"47.50000","3.16519","0.46928"
"47.60000","3.17162","0.46993"
"47.70000","3.17868","0.47047"
"47.80000","3.18595","0.47086"
"47.90000","3.19220","0.47115"
"48.00000","3.19839","0.47156"
"48.10000","3.20473","0.47195"
"48.20000","3.21201","0.47242"
"48.30000","3.21891","0.47265"
"48.40000","3.22537","0.47288"
"48.50000","3.23186","0.47319"
"48.60000","3.23857","0.47381"
"48.70000","3.24563","0.47467"
"48.80000","3.25200","0.47477"
"48.90000","3.25835","0.47495"
"49.00000","3.26521","0.47526"
"49.10000","3.27190","0.47570"
"49.20000","3.27860","0.47608"
"49.30000","3.28534","0.47648"
"49.40000","3.29237","0.47711"
"49.50000","3.29880","0.47749"
"49.60000","3.30500","0.47773"
"49.70000","3.31164","0.47764"
"49.80000","3.31878","0.47865"
"49.90000","3.32553","0.47868"
"50.00000","3.33202","0.47908"
"50.10000","3.33831","0.47929"
"50.20000","3.34562","0.48025"
"50.30000","3.35238","0.48069"
"50.40000","3.35873","0.48069"
"50.50000","3.36501","0.48094"
"50.60000","3.37160","0.48108"
"50.70000","3.37869","0.48188"
"50.80000","3.38543","0.48245"
"50.90000","3.39193","0.48236"
"51.00000","3.39875","0.48305"
"51.10000","3.40524","0.48299"
"51.20000","3.41189","0.48375"
"51.30000","3.41854","0.48395"
"51.40000","3.42516","0.48451"
"51.50000","3.43189","0.48485"
"51.60000","3.43847","0.48501"
"51.70000","3.44522","0.48567"
"51.80000","3.45212","0.48579"
"51.90000","3.45885","0.48643"
"52.00000","3.46547","0.48697"
"52.10000","3.47159","0.48674"
"52.20000","3.47826","0.48711"
"52.30000","3.48550","0.48777"
"52.40000","3.49209","0.48789"
"52.50000","3.49867","0.48843"
"52.60000","3.50519","0.48863"
"52.70000","3.51215","0.48896"
"52.80000","3.51895","0.48956"
"52.90000","3.52519","0.49000"
"53.00000","3.53167","0.48967"
"53.10000","3.53847","0.49052"
"53.20000","3.54544","0.49057"
"53.30000","3.55202","0.49129"
"53.40000","3.55859","0.49138"
"53.50000","3.56545","0.49182"
"53.60000","3.57206","0.49183"
"53.70000","3.57865","0.49255"
"53.80000","3.58516","0.49243"
"53.90000","3.59191","0.49302"
"54.00000","3.59856","0.49340"
"54.10000","3.60519","0.49335"
"54.20000","3.61192","0.49376"
"54.30000","3.61901","0.49435"
"54.40000","3.62561","0.49508"
"54.50000","3.63189","0.49478"
"54.60000","3.63820","0.49507"
"54.70000","3.64524","0.49551"
"54.80000","3.65229","0.49591"
"54.90000","3.65873","0.49586"
"55.00000","3.66511","0.49594"
"55.10000","3.67193","0.49646"
"55.20000","3.67887","0.49728"
"55.30000","3.68541","0.49736"
"55.40000","3.69174","0.49747"
"55.50000","3.69847","0.49798"
"55.60000","3.70519","0.49817"
"55.70000","3.71187","0.49871"
"55.80000","3.71857","0.49892"
"55.90000","3.72545","0.49912"
"56.00000","3.73213","0.49985"
"56.10000","3.73865","0.49946"
"56.20000","3.74509","0.49950"
"56.30000","3.75183","0.50052"
"56.40000","3.75866","0.50046"
"56.50000","3.76541","0.50098"
"56.60000","3.77173","0.50124"
"56.70000","3.77874","0.50156"
"56.80000","3.78578","0.50177"
"56.90000","3.79217","0.50246"
"57.00000","3.79848","0.50242"
"57.10000","3.80488","0.50261"
"57.20000","3.81194","0.50276"
"57.30000","3.81875","0.50335"
"57.40000","3.82529","0.50338"
"57.50000","3.83199","0.50416"
"57.60000","3.83866","0.50408"
"57.70000","3.84556","0.50484"
"57.80000","3.85194","0.50479"
"57.90000","3.85830","0.50501"
"58.00000","3.86531","0.50557"
"58.10000","3.87205","0.50591"
"58.20000","3.87866","0.50605"
"58.30000","3.88540","0.50652"
"58.40000","3.89221","0.50679"
"58.50000","3.89884","0.50668"
"58.60000","3.90514","0.50664"
"58.70000","3.91167","0.50740"
"58.80000","3.91863","0.50776"
"58.90000","3.92537","0.50778"
"59.00000","3.93203","0.50790"
"59.10000","3.93847","0.50836"
"59.20000","3.94553","0.50893"
"59.30000","3.95236","0.50912"
"59.40000","3.95872","0.50925"
"59.50000","3.96511","0.50973"
"59.60000","3.97164","0.50959"
"59.70000","3.97868","0.50983"
"59.80000","3.98549","0.51010"
"59.90000","3.99183","0.51061"
"60.00000","3.99879","0.51056"
"60.10000","4.00531","0.51120"
"60.20000","4.01199","0.51117"
"60.30000","4.01847","0.51142"
"60.40000","4.02508","0.51220"
"60.50000","4.03197","0.51232"
"60.60000","4.03854","0.51222"
"60.70000","4.04516","0.51214"
"60.80000","4.05215","0.51316"
"60.90000","4.05887","0.51303"
"61.00000","4.06550","0.51332"
"61.10000","4.07173","0.51349"
"61.20000","4.07829","0.51376"
"61.30000","4.08538","0.51404"
"61.40000","4.09205","0.51486"
"61.50000","4.09863","0.51486"
"61.60000","4.10533","0.51513"
"61.70000","4.11223","0.51508"
"61.80000","4.11898","0.51556"
"61.90000","4.12511","0.51534"
"62.00000","4.13155","0.51564"
"62.10000","4.13851","0.51570"
"62.20000","4.14545","0.51619"
"62.30000","4.15203","0.51651"
"62.40000","4.15856","0.51664"
"62.50000","4.16552","0.51718"
"62.60000","4.17209","0.51729"
"62.70000","4.17859","0.51730"
"62.80000","4.18508","0.51741"
"62.90000","4.19195","0.51786"
"63.00000","4.19871","0.51769"
"63.10000","4.20528","0.51821"
"63.20000","4.21181","0.51807"
"63.30000","4.21894","0.51915"
"63.40000","4.22562","0.51923"
"63.50000","4.23193","0.51905"
"63.60000","4.23832","0.51907"
"63.70000","4.24530","0.51960"
"63.80000","4.25227","0.51984"
"63.90000","4.25873","0.52025"
"64.00000","4.26510","0.52011"
"64.10000","4.27197","0.52083"
"64.20000","4.27887","0.52115"
"64.30000","4.28540","0.52128"
"64.40000","4.29178","0.52126"
"64.50000","4.29837","0.52167"
"64.60000","4.30514","0.52237"
"64.70000","4.31192","0.52213"
"64.80000","4.31854","0.52269"
"64.90000","4.32547","0.52297"
"65.00000","4.33213","0.52347"
"65.10000","4.33862","0.52338"
"65.20000","4.34505","0.52330"
"65.30000","4.35182","0.52382"
"65.40000","4.35866","0.52419"
"65.50000","4.36535","0.52421"
"65.60000","4.37177","0.52489"
"65.70000","4.37869","0.52486"
"65.80000","4.38567","0.52539"
"65.90000","4.39216","0.52578"
"66.00000","4.39850","0.52548"
"66.10000","4.40487","0.52574"
"66.20000","4.41195","0.52632"
"66.30000","4.41883","0.52643"
"66.40000","4.42533","0.52688"
"66.50000","4.43198","0.52694"
"66.60000","4.43868","0.52712"
"66.70000","4.44561","0.52744"
"66.80000","4.45205","0.52779"
"66.90000","4.45833","0.52748"
"67.00000","4.46518","0.52795"
"67.10000","4.47187","0.52802"
"67.20000","4.47864","0.52832"
"67.30000","4.48537","0.52808"
"67.40000","4.49234","0.52891"
"67.50000","4.49878","0.52872"
"67.60000","4.50507","0.52893"
"67.70000","4.51168","0.52893"
"67.80000","4.51870","0.52924"
"67.90000","4.52549","0.52956"
"68.00000","4.53197","0.52970"
"68.10000","4.53847","0.52977"
"68.20000","4.54559","0.53021"
"68.30000","4.55238","0.53065"
"68.40000","4.55872","0.53030"
"68.50000","4.56498","0.53054"
"68.60000","4.57158","0.53100"
"68.70000","4.57863","0.53142"
"68.80000","4.58547","0.53127"
"68.90000","4.59193","0.53149"
"69.00000","4.59860","0.53161"
"69.10000","4.60526","0.53185"
"69.20000","4.61204","0.53230"
"69.30000","4.61850","0.53221"
"69.40000","4.62510","0.53260"
"69.50000","4.63183","0.53267"
"69.60000","4.63856","0.53266"
"69.70000","4.64523","0.53279"
"69.80000","4.65219","0.53269"
"69.90000","4.65885","0.53309"
"70.00000","4.66536","0.53312"
"70.10000","4.67167","0.53321"
"70.20000","4.67823","0.53353"
"70.30000","4.68553","0.53388"
"70.40000","4.69218","0.53393"
"70.50000","4.69849","0.53371"
"70.60000","4.70513","0.53429"
"70.70000","4.71228","0.53453"
"70.80000","4.71906","0.53495"
"70.90000","4.72523","0.53454"
"71.00000","4.73152","0.53503"
"71.10000","4.73841","0.53494"
"71.20000","4.74543","0.53541"
"71.30000","4.75211","0.53537"
"71.40000","4.75865","0.53562"
"71.50000","4.76535","0.53582"
"71.60000","4.77194","0.53623"
"71.70000","4.77861","0.53618"
"71.80000","4.78515","0.53634"
"71.90000","4.79206","0.53650"
"72.00000","4.79853","0.53651"
"72.10000","4.80510","0.53684"
"72.20000","4.81194","0.53708"
"72.30000","4.81906","0.53765"
"72.40000","4.82568","0.53750"
"72.50000","4.83168","0.53752"
"72.60000","4.83814","0.53762"
"72.70000","4.84522","0.53806"
"72.80000","4.85240","0.53848"
"72.90000","4.85885","0.53850"
"73.00000","4.86504","0.53873"
"73.10000","4.87190","0.53892"
"73.20000","4.87893","0.53922"
"73.30000","4.88554","0.53948"
"73.40000","4.89182","0.53950"
"73.50000","4.89826","0.53893"
"73.60000","4.90514","0.54003"
"73.70000","4.91196","0.53994"
"73.80000","4.91871","0.53991"
"73.90000","4.92554","0.54005"
"74.00000","4.93192","0.54015"
"74.10000","4.93848","0.54061"
"74.20000","4.94510","0.54032"
"74.30000","4.95193","0.54156"
"74.40000","4.95889","0.54124"
"74.50000","4.96519","0.54162"
"74.60000","4.97159","0.54151"
"74.70000","4.97862","0.54195"
"74.80000","4.98588","0.54212"
"74.90000","4.99220","0.54191"
"75.00000","4.99834","0.54186"
"75.10000","5.00477","0.54217"
"75.20000","5.01203","0.54231"
"75.30000","5.01904","0.54277"
"75.40000","5.02539","0.54230"
"75.50000","5.03185","0.54275"
"75.60000","5.03855","0.54296"
"75.70000","5.04553","0.54360"
"75.80000","5.05201","0.54305"
"75.90000","5.05838","0.54346"
"76.00000","5.06514","0.54382"
"76.10000","5.07190","0.54431"
"76.20000","5.07867","0.54457"
"76.30000","5.08545","0.54429"
"76.40000","5.09233","0.54452"
"76.50000","5.09873","0.54469"
"76.60000","5.10505","0.54499"
"76.70000","5.11162","0.54475"
"76.80000","5.11873","0.54530"
"76.90000","5.12547","0.54517"
"77.00000","5.13198","0.54549"
"77.10000","5.13836","0.54534"
"77.20000","5.14567","0.54605"
"77.30000","5.15248","0.54646"
"77.40000","5.15871","0.54581"
"77.50000","5.16498","0.54583"
"77.60000","5.17163","0.54609"
"77.70000","5.17867","0.54649"
"77.80000","5.18554","0.54674"
"77.90000","5.19191","0.54628"
"78.00000","5.19858","0.54658"
"78.10000","5.20521","0.54673"
"78.20000","5.21208","0.54702"
"78.30000","5.21862","0.54679"
"78.40000","5.22519","0.54773"
"78.50000","5.23176","0.54721"
"78.60000","5.23839","0.54772"
"78.70000","5.24525","0.54791"
"78.80000","5.25225","0.54825"
"78.90000","5.25891","0.54817"
"79.00000","5.26540","0.54856"
"79.10000","5.27159","0.54870"
"79.20000","5.27829","0.54920"
"79.30000","5.28563","0.54904"
"79.40000","5.29212","0.54932"
"79.50000","5.29851","0.54864"
"79.60000","5.30519","0.54919"
"79.70000","5.31225","0.54987"
"79.80000","5.31894","0.54960"
"79.90000","5.32511","0.54947"
"80.00000","5.33165","0.54952"
"80.10000","5.33836","0.54975"
"80.20000","5.34550","0.54994"
"80.30000","5.35215","0.55002"
"80.40000","5.35856","0.54984"
"80.50000","5.36536","0.55032"
"80.60000","5.37204","0.55004"
"80.70000","5.37869","0.55029"
"80.80000","5.38519","0.55083"
"80.90000","5.39203","0.55103"
"81.00000","5.39865","0.55104"
"81.10000","5.40513","0.55077"
"81.20000","5.41184","0.55121"
"81.30000","5.41902","0.55166"
"81.40000","5.42571","0.55118"
"81.50000","5.43188","0.55144"
"81.60000","5.43817","0.55153"
