Specimen properties : Thickness,"2.70000",mm
"17.20000","1.14517","0.36399"
"17.30000","1.15184","0.36579"
"17.40000","1.15842","0.36706"
"17.50000","1.16532","0.36849"
"17.60000","1.17223","0.37026"
"17.70000","1.17848","0.37098"
"17.80000","1.18495","0.37226"
"17.90000","1.19199","0.37361"
"18.00000","1.19922","0.37535"
"18.10000","1.20558","0.37643"
"18.20000","1.21161","0.37734"
"18.30000","1.21813","0.37874"
"18.40000","1.22541","0.38001"
"18.50000","1.23232","0.38154"
"18.60000","1.23869","0.38262"
"18.70000","1.24508","0.38336"
"18.80000","1.25191","0.38518"
"18.90000","1.25895","0.38625"
"19.00000","1.26537","0.38768"
"19.10000","1.27178","0.38829"
"19.20000","1.27844","0.38978"
"19.30000","1.28522","0.39081"
"19.40000","1.29199","0.39232"
"19.50000","1.29877","0.39386"
"19.60000","1.30575","0.39526"
"19.70000","1.31207","0.39569"
"19.80000","1.31834","0.39697"
"19.90000","1.32500","0.39797"
"20.00000","1.33212","0.39984"
"20.10000","1.33882","0.40043"
"20.20000","1.34514","0.40195"
"20.30000","1.35180","0.40294"
"20.40000","1.35893","0.40442"
"20.50000","1.36577","0.40583"
"20.60000","1.37213","0.40653"
"20.70000","1.37821","0.40725"
"20.80000","1.38493","0.40876"
"20.90000","1.39197","0.41026"
"21.00000","1.39893","0.41128"
"21.10000","1.40529","0.41186"
"21.20000","1.41186","0.41300"
"21.30000","1.41855","0.41438"
"21.40000","1.42539","0.41573"
"21.50000","1.43195","0.41682"
"21.60000","1.43855","0.41749"
"21.70000","1.44505","0.41876"
"21.80000","1.45182","0.41954"
"21.90000","1.45855","0.42116"
"22.00000","1.46558","0.42230"
"22.10000","1.47238","0.42361"
"22.20000","1.47862","0.42401"
"22.30000","1.48491","0.42510"
"22.40000","1.49161","0.42632"
"22.50000","1.49893","0.42737"
"22.60000","1.50559","0.42902"
"22.70000","1.51178","0.42919"
"22.80000","1.51839","0.43093"
"22.90000","1.52553","0.43218"
"23.00000","1.53237","0.43302"
"23.10000","1.53862","0.43342"
"23.20000","1.54473","0.43407"
"23.30000","1.55174","0.43583"
"23.40000","1.55882","0.43693"
"23.50000","1.56550","0.43814"
"23.60000","1.57208","0.43899"
"23.70000","1.57859","0.43958"
"23.80000","1.58524","0.44119"
"23.90000","1.59188","0.44186"
"24.00000","1.59851","0.44296"
"24.10000","1.60552","0.44391"
"24.20000","1.61184","0.44497"
"24.30000","1.61839","0.44546"
"24.40000","1.62522","0.44685"
"24.50000","1.63245","0.44798"
"24.60000","1.63902","0.44886"
"24.70000","1.64509","0.44951"
"24.80000","1.65145","0.45042"
"24.90000","1.65864","0.45181"
"25.00000","1.66573","0.45288"
"25.10000","1.67213","0.45364"
"25.20000","1.67843","0.45416"
"25.30000","1.68518","0.45571"
"25.40000","1.69227","0.45672"
"25.50000","1.69886","0.45766"
"25.60000","1.70511","0.45846"
"25.70000","1.71161","0.45907"
"25.80000","1.71843","0.46001"
"25.90000","1.72531","0.46134"
"26.00000","1.73204","0.46225"
"26.10000","1.73893","0.46288"
"26.20000","1.74526","0.46392"
"26.30000","1.75178","0.46478"
"26.40000","1.75841","0.46593"
"26.50000","1.76526","0.46659"
"26.60000","1.77214","0.46770"
"26.70000","1.77853","0.46839"
"26.80000","1.78495","0.46934"
"26.90000","1.79193","0.47029"
"27.00000","1.79921","0.47215"
"27.10000","1.80558","0.47226"
"27.20000","1.81170","0.47278"
"27.30000","1.81810","0.47367"
"27.40000","1.82533","0.47521"
"27.50000","1.83227","0.47601"
"27.60000","1.83873","0.47669"
"27.70000","1.84520","0.47748"
"27.80000","1.85189","0.47874"
"27.90000","1.85892","0.47979"
"28.00000","1.86539","0.47995"
"28.10000","1.87177","0.48085"
"28.20000","1.87851","0.48182"
"28.30000","1.88519","0.48270"
"28.40000","1.89194","0.48357"
"28.50000","1.89869","0.48422"
"28.60000","1.90567","0.48495"
"28.70000","1.91216","0.48606"
"28.80000","1.91836","0.48676"
"28.90000","1.92503","0.48804"
"29.00000","1.93205","0.48864"
"29.10000","1.93881","0.48939"
"29.20000","1.94542","0.49006"
"29.30000","1.95167","0.49071"
"29.40000","1.95889","0.49173"
"29.50000","1.96574","0.49315"
"29.60000","1.97208","0.49345"
"29.70000","1.97829","0.49361"
"29.80000","1.98485","0.49457"
"29.90000","1.99205","0.49547"
"30.00000","1.99888","0.49684"
"30.10000","2.00526","0.49705"
"30.20000","2.01209","0.49781"
"30.30000","2.01855","0.49891"
"30.40000","2.02526","0.49952"
"30.50000","2.03182","0.50022"
"30.60000","2.03846","0.50063"
"30.70000","2.04527","0.50150"
"30.80000","2.05180","0.50260"
"30.90000","2.05854","0.50334"
"31.00000","2.06553","0.50469"
"31.10000","2.07223","0.50531"
"31.20000","2.07876","0.50604"
"31.30000","2.08499","0.50584"
"31.40000","2.09163","0.50695"
"31.50000","2.09875","0.50795"
"31.60000","2.10542","0.50888"
"31.70000","2.11198","0.50923"
"31.80000","2.11857","0.51003"
"31.90000","2.12552","0.51106"
"32.00000","2.13228","0.51204"
"32.10000","2.13857","0.51212"
"32.20000","2.14492","0.51264"
"32.30000","2.15178","0.51360"
"32.40000","2.15877","0.51464"
"32.50000","2.16531","0.51526"
"32.60000","2.17189","0.51553"
"32.70000","2.17881","0.51677"
"32.80000","2.18541","0.51677"
"32.90000","2.19193","0.51762"
"33.00000","2.19842","0.51844"
"33.10000","2.20532","0.51916"
"33.20000","2.21203","0.51962"
"33.30000","2.21854","0.52067"
"33.40000","2.22517","0.52112"
"33.50000","2.23231","0.52207"
"33.60000","2.23895","0.52274"
"33.70000","2.24524","0.52338"
"33.80000","2.25155","0.52340"
"33.90000","2.25858","0.52444"
"34.00000","2.26560","0.52536"
"34.10000","2.27206","0.52593"
"34.20000","2.27847","0.52615"
"34.30000","2.28524","0.52701"
"34.40000","2.29221","0.52814"
"34.50000","2.29875","0.52850"
"34.60000","2.30510","0.52906"
"34.70000","2.31178","0.52937"
"34.80000","2.31856","0.53037"
"34.90000","2.32521","0.53127"
"35.00000","2.33189","0.53166"
"35.10000","2.33871","0.53237"
"35.20000","2.34545","0.53295"
"35.30000","2.35196","0.53323"
"35.40000","2.35844","0.53419"
"35.50000","2.36516","0.53490"
"35.60000","2.37205","0.53537"
"35.70000","2.37872","0.53624"
"35.80000","2.38509","0.53652"
"35.90000","2.39205","0.53765"
"36.00000","2.39906","0.53883"
"36.10000","2.40550","0.53909"
"36.20000","2.41178","0.53941"
"36.30000","2.41825","0.53987"
"36.40000","2.42532","0.54071"
"36.50000","2.43208","0.54151"
"36.60000","2.43862","0.54188"
"36.70000","2.44528","0.54231"
"36.80000","2.45202","0.54323"
"36.90000","2.45890","0.54420"
"37.00000","2.46524","0.54465"
"37.10000","2.47168","0.54441"
"37.20000","2.47859","0.54570"
"37.30000","2.48540","0.54624"
"37.40000","2.49201","0.54661"
"37.50000","2.49871","0.54738"
"37.60000","2.50555","0.54793"
"37.70000","2.51213","0.54846"
"37.80000","2.51846","0.54857"
"37.90000","2.52498","0.54962"
"38.00000","2.53200","0.55009"
"38.10000","2.53872","0.55084"
"38.20000","2.54536","0.55134"
"38.30000","2.55183","0.55182"
"38.40000","2.55881","0.55262"
"38.50000","2.56569","0.55343"
"38.60000","2.57204","0.55353"
"38.70000","2.57838","0.55402"
"38.80000","2.58499","0.55456"
"38.90000","2.59204","0.55523"
"39.00000","2.59880","0.55572"
"39.10000","2.60515","0.55635"
"39.20000","2.61210","0.55761"
"39.30000","2.61872","0.55760"
"39.40000","2.62527","0.55823"
"39.50000","2.63178","0.55887"
"39.60000","2.63839","0.55956"
"39.70000","2.64525","0.56009"
"39.80000","2.65191","0.56054"
"39.90000","2.65851","0.56078"
"40.00000","2.66547","0.56217"
"40.10000","2.67214","0.56213"
"40.20000","2.67879","0.56262"
"40.30000","2.68508","0.56287"
"40.40000","2.69166","0.56369"
"40.50000","2.69876","0.56452"
"40.60000","2.70535","0.56506"
"40.70000","2.71202","0.56564"
"40.80000","2.71866","0.56616"
"40.90000","2.72559","0.56684"
"41.00000","2.73223","0.56692"
"41.10000","2.73846","0.56723"
"41.20000","2.74492","0.56776"
"41.30000","2.75186","0.56831"
"41.40000","2.75875","0.56901"
"41.50000","2.76535","0.56923"
"41.60000","2.77192","0.56978"
"41.70000","2.77883","0.57005"
"41.80000","2.78546","0.57056"
"41.90000","2.79196","0.57080"
"42.00000","2.79838","0.57106"
"42.10000","2.80523","0.57202"
"42.20000","2.81194","0.57189"
"42.30000","2.81857","0.57279"
"42.40000","2.82522","0.57319"
"42.50000","2.83232","0.57396"
"42.60000","2.83892","0.57413"
"42.70000","2.84523","0.57468"
"42.80000","2.85159","0.57467"
"42.90000","2.85864","0.57552"
"43.00000","2.86566","0.57615"
"43.10000","2.87206","0.57623"
"43.20000","2.87840","0.57686"
"43.30000","2.88524","0.57772"
"43.40000","2.89221","0.57810"
"43.50000","2.89875","0.57838"
"43.60000","2.90509","0.57854"
"43.70000","2.91171","0.57905"
"43.80000","2.91857","0.57976"
"43.90000","2.92528","0.58060"
"44.00000","2.93185","0.58064"
"44.10000","2.93869","0.58173"
"44.20000","2.94543","0.58225"
"44.30000","2.95196","0.58237"
"44.40000","2.95846","0.58280"
"44.50000","2.96520","0.58377"
"44.60000","2.97205","0.58390"
"44.70000","2.97862","0.58444"
"44.80000","2.98506","0.58470"
"44.90000","2.99195","0.58533"
"45.00000","2.99902","0.58627"
"45.10000","3.00553","0.58606"
"45.20000","3.01181","0.58609"
"45.30000","3.01827","0.58664"
"45.40000","3.02533","0.58784"
"45.50000","3.03217","0.58811"
"45.60000","3.03864","0.58814"
"45.70000","3.04524","0.58833"
"45.80000","3.05192","0.58888"
"45.90000","3.05894","0.58940"
"46.00000","3.06533","0.58995"
"46.10000","3.07167","0.58986"
"46.20000","3.07850","0.59060"
"46.30000","3.08525","0.59108"
"46.40000","3.09204","0.59163"
"46.50000","3.09873","0.59188"
"46.60000","3.10565","0.59206"
"46.70000","3.11211","0.59262"
"46.80000","3.11837","0.59249"
"46.90000","3.12501","0.59298"
"47.00000","3.13205","0.59397"
"47.10000","3.13878","0.59388"
"47.20000","3.14530","0.59419"
"47.30000","3.15180","0.59469"
"47.40000","3.15893","0.59539"
"47.50000","3.16570","0.59587"
"47.60000","3.17200","0.59596"
"47.70000","3.17823","0.59582"
"47.80000","3.18498","0.59698"
"47.90000","3.19199","0.59702"
"48.00000","3.19880","0.59759"
"48.10000","3.20529","0.59804"
"48.20000","3.21187","0.59836"
"48.30000","3.21861","0.59865"
"48.40000","3.22535","0.59937"
"48.50000","3.23183","0.59966"
"48.60000","3.23846","0.59997"
"48.70000","3.24512","0.60068"
"48.80000","3.25187","0.60110"
"48.90000","3.25858","0.60136"
"49.00000","3.26553","0.60212"
"49.10000","3.27226","0.60214"
"49.20000","3.27868","0.60196"
"49.30000","3.28490","0.60237"
"49.40000","3.29162","0.60278"
"49.50000","3.29886","0.60349"
"49.60000","3.30550","0.60362"
"49.70000","3.31182","0.60374"
"49.80000","3.31845","0.60467"
"49.90000","3.32558","0.60493"
"50.00000","3.33243","0.60518"
"50.10000","3.33854","0.60535"
"50.20000","3.34485","0.60544"
"50.30000","3.35178","0.60635"
"50.40000","3.35882","0.60739"
"50.50000","3.36541","0.60735"
"50.60000","3.37196","0.60779"
"50.70000","3.37868","0.60781"
"50.80000","3.38530","0.60880"
"50.90000","3.39202","0.60865"
"51.00000","3.39844","0.60873"
"51.10000","3.40540","0.60957"
"51.20000","3.41183","0.60961"
"51.30000","3.41845","0.61049"
"51.40000","3.42526","0.61066"
"51.50000","3.43247","0.61119"
"51.60000","3.43893","0.61128"
"51.70000","3.44502","0.61097"
"51.80000","3.45145","0.61117"
"51.90000","3.45857","0.61262"
"52.00000","3.46578","0.61277"
"52.10000","3.47216","0.61269"
"52.20000","3.47834","0.61266"
"52.30000","3.48527","0.61334"
"52.40000","3.49228","0.61400"
"52.50000","3.49887","0.61364"
"52.60000","3.50513","0.61371"
"52.70000","3.51163","0.61418"
"52.80000","3.51843","0.61441"
"52.90000","3.52540","0.61511"
"53.00000","3.53205","0.61535"
"53.10000","3.53891","0.61566"
"53.20000","3.54529","0.61593"
"53.30000","3.55195","0.61643"
"53.40000","3.55842","0.61688"
"53.50000","3.56522","0.61718"
"53.60000","3.57217","0.61723"
"53.70000","3.57849","0.61724"
"53.80000","3.58495","0.61751"
"53.90000","3.59203","0.61807"
"54.00000","3.59921","0.61909"
"54.10000","3.60544","0.61811"
"54.20000","3.61170","0.61836"
"54.30000","3.61811","0.61882"
"54.40000","3.62537","0.61963"
"54.50000","3.63241","0.61983"
"54.60000","3.63867","0.62003"
"54.70000","3.64514","0.62043"
"54.80000","3.65185","0.62035"
"54.90000","3.65895","0.62069"
"55.00000","3.66538","0.62075"
"55.10000","3.67172","0.62051"
"55.20000","3.67845","0.62121"
"55.30000","3.68521","0.62185"
"55.40000","3.69195","0.62204"
"55.50000","3.69882","0.62243"
"55.60000","3.70569","0.62269"
"55.70000","3.71203","0.62206"
"55.80000","3.71831","0.62217"
"55.90000","3.72498","0.62280"
"56.00000","3.73218","0.62320"
"56.10000","3.73880","0.62375"
"56.20000","3.74525","0.62395"
"56.30000","3.75167","0.62454"
"56.40000","3.75904","0.62538"
"56.50000","3.76581","0.62530"
"56.60000","3.77207","0.62517"
"56.70000","3.77826","0.62489"
"56.80000","3.78495","0.62557"
"56.90000","3.79206","0.62602"
"57.00000","3.79888","0.62643"
"57.10000","3.80529","0.62620"
"57.20000","3.81192","0.62642"
"57.30000","3.81853","0.62669"
"57.40000","3.82538","0.62708"
"57.50000","3.83188","0.62721"
"57.60000","3.83850","0.62709"
"57.70000","3.84515","0.62733"
"57.80000","3.85171","0.62745"
"57.90000","3.85858","0.62781"
"58.00000","3.86561","0.62799"
"58.10000","3.87223","0.62783"
"58.20000","3.87875","0.62769"
"58.30000","3.88499","0.62811"
"58.40000","3.89162","0.62824"
"58.50000","3.89892","0.62888"
"58.60000","3.90546","0.62862"
"58.70000","3.91179","0.62872"
"58.80000","3.91846","0.62934"
"58.90000","3.92565","0.62971"
"59.00000","3.93234","0.62955"
"59.10000","3.93846","0.62953"
"59.20000","3.94489","0.62989"
"59.30000","3.95175","0.63015"
"59.40000","3.95888","0.63042"
"59.50000","3.96540","0.63029"
"59.60000","3.97199","0.63053"
"59.70000","3.97877","0.63114"
"59.80000","3.98539","0.63147"
"59.90000","3.99188","0.63096"
"60.00000","3.99844","0.63134"
"60.10000","4.00531","0.63141"
"60.20000","4.01201","0.63171"
"60.30000","4.01853","0.63193"
"60.40000","4.02528","0.63202"
"60.50000","4.03239","0.63220"
"60.60000","4.03892","0.63233"
"60.70000","4.04516","0.63234"
"60.80000","4.05157","0.63246"
"60.90000","4.05864","0.63314"
"61.00000","4.06564","0.63333"
"61.10000","4.07207","0.63329"
"61.20000","4.07838","0.63277"
"61.30000","4.08520","0.63385"
"61.40000","4.09230","0.63387"
"61.50000","4.09880","0.63369"
"61.60000","4.10507","0.63365"
"61.70000","4.11169","0.63367"
"61.80000","4.11853","0.63414"
"61.90000","4.12532","0.63411"
"62.00000","4.13195","0.63431"
"62.10000","4.13878","0.63529"
"62.20000","4.14535","0.63466"
"62.30000","4.15185","0.63481"
"62.40000","4.15841","0.63484"
"62.50000","4.16516","0.63544"
"62.60000","4.17213","0.63561"
"62.70000","4.17860","0.63541"
"62.80000","4.18496","0.63569"
"62.90000","4.19203","0.63614"
"63.00000","4.19916","0.63624"
"63.10000","4.20558","0.63587"
"63.20000","4.21168","0.63579"
"63.30000","4.21811","0.63594"
"63.40000","4.22545","0.63643"
"63.50000","4.23221","0.63630"
"63.60000","4.23861","0.63645"
"63.70000","4.24522","0.63647"
"63.80000","4.25190","0.63680"
"63.90000","4.25891","0.63723"
"64.00000","4.26535","0.63662"
"64.10000","4.27176","0.63643"
"64.20000","4.27845","0.63689"
"64.30000","4.28524","0.63710"
"64.40000","4.29190","0.63653"
"64.50000","4.29862","0.63644"
"64.60000","4.30568","0.63651"
"64.70000","4.31218","0.63636"
"64.80000","4.31835","0.63609"
"64.90000","4.32500","0.63608"
"65.00000","4.33204","0.63692"
"65.10000","4.33869","0.63643"
"65.20000","4.34531","0.63646"
"65.30000","4.35170","0.63608"
"65.40000","4.35900","0.63710"
"65.50000","4.36586","0.63674"
"65.60000","4.37209","0.63577"
"65.70000","4.37828","0.63548"
"65.80000","4.38491","0.63564"
"65.90000","4.39203","0.63596"
"66.00000","4.39887","0.63615"
"66.10000","4.40535","0.63538"
"66.20000","4.41203","0.63518"
"66.30000","4.41856","0.63512"
"66.40000","4.42540","0.63495"
"66.50000","4.43187","0.63448"
"66.60000","4.43846","0.63492"
"66.70000","4.44515","0.63462"
"66.80000","4.45169","0.63415"
"66.90000","4.45856","0.63437"
"67.00000","4.46568","0.63451"
"67.10000","4.47228","0.63428"
"67.20000","4.47866","0.63344"
"67.30000","4.48494","0.63303"
"67.40000","4.49165","0.63327"
"67.50000","4.49895","0.63371"
"67.60000","4.50543","0.63364"
"67.70000","4.51182","0.63294"
"67.80000","4.51845","0.63342"
"67.90000","4.52559","0.63325"
"68.00000","4.53233","0.63319"
"68.10000","4.53861","0.63296"
"68.20000","4.54488","0.63266"
"68.30000","4.55167","0.63291"
"68.40000","4.55879","0.63364"
"68.50000","4.56548","0.63288"
"68.60000","4.57197","0.63335"
"68.70000","4.57870","0.63289"
"68.80000","4.58535","0.63246"
"68.90000","4.59199","0.63294"
"69.00000","4.59848","0.63266"
"69.10000","4.60544","0.63255"
"69.20000","4.61193","0.63210"
"69.30000","4.61843","0.63197"
"69.40000","4.62523","0.63245"
"69.50000","4.63236","0.63259"
"69.60000","4.63906","0.63260"
"69.70000","4.64516","0.63210"
"69.80000","4.65148","0.63220"
"69.90000","4.65862","0.63217"
"70.00000","4.66564","0.63198"
"70.10000","4.67215","0.63183"
"70.20000","4.67845","0.63157"
"70.30000","4.68514","0.63178"
"70.40000","4.69217","0.63220"
"70.50000","4.69883","0.63155"
"70.60000","4.70512","0.63143"
"70.70000","4.71162","0.63127"
"70.80000","4.71848","0.63173"
"70.90000","4.72540","0.63176"
"71.00000","4.73203","0.63159"
"71.10000","4.73899","0.63191"
"71.20000","4.74523","0.63174"
"71.30000","4.75180","0.63131"
"71.40000","4.75848","0.63123"
"71.50000","4.76520","0.63119"
"71.60000","4.77213","0.63106"
"71.70000","4.77853","0.63093"
"71.80000","4.78494","0.63048"
"71.90000","4.79205","0.63090"
"72.00000","4.79918","0.63086"
"72.10000","4.80560","0.63076"
"72.20000","4.81174","0.63013"
"72.30000","4.81810","0.63030"
"72.40000","4.82536","0.63056"
"72.50000","4.83222","0.63056"
"72.60000","4.83869","0.63050"
"72.70000","4.84525","0.63042"
"72.80000","4.85187","0.63001"
"72.90000","4.85887","0.63060"
"73.00000","4.86535","0.62977"
"73.10000","4.87175","0.62960"
"73.20000","4.87843","0.62950"
"73.30000","4.88517","0.62965"
"73.40000","4.89204","0.62965"
"73.50000","4.89876","0.62933"
"73.60000","4.90577","0.62936"
"73.70000","4.91207","0.62901"
"73.80000","4.91827","0.62890"
"73.90000","4.92502","0.62894"
"74.00000","4.93213","0.62924"
"74.10000","4.93878","0.62858"
"74.20000","4.94524","0.62857"
"74.30000","4.95173","0.62826"
"74.40000","4.95897","0.62898"
"74.50000","4.96584","0.62878"
"74.60000","4.97205","0.62797"
"74.70000","4.97816","0.62760"
"74.80000","4.98486","0.62778"
"74.90000","4.99208","0.62784"
"75.00000","4.99889","0.62806"
"75.10000","5.00525","0.62754"
"75.20000","5.01185","0.62752"
"75.30000","5.01854","0.62712"
"75.40000","5.02538","0.62694"
"75.50000","5.03187","0.62693"
"75.60000","5.03850","0.62680"
"75.70000","5.04513","0.62605"
"75.80000","5.05175","0.62649"
"75.90000","5.05856","0.62588"
"76.00000","5.06562","0.62580"
"76.10000","5.07225","0.62563"
"76.20000","5.07870","0.62540"
"76.30000","5.08492","0.62502"
"76.40000","5.09166","0.62498"
"76.50000","5.09885","0.62483"
"76.60000","5.10553","0.62444"
"76.70000","5.11189","0.62385"
"76.80000","5.11834","0.62389"
"76.90000","5.12561","0.62339"
"77.00000","5.13241","0.62311"
"77.10000","5.13859","0.62242"
"77.20000","5.14491","0.62211"
"77.30000","5.15164","0.62158"
"77.40000","5.15886","0.62180"
"77.50000","5.16543","0.62050"
"77.60000","5.17205","0.62058"
"77.70000","5.17864","0.61929"
"77.80000","5.18525","0.61971"
"77.90000","5.19194","0.61901"
"78.00000","5.19847","0.61753"
"78.10000","5.20539","0.61742"
"78.20000","5.21195","0.61677"
"78.30000","5.21850","0.61601"
"78.40000","5.22521","0.61576"
"78.50000","5.23240","0.61564"
"78.60000","5.23909","0.61501"
"78.70000","5.24510","0.61404"
"78.80000","5.25153","0.61373"
"78.90000","5.25864","0.61329"
"79.00000","5.26556","0.61320"
"79.10000","5.27209","0.61242"
"79.20000","5.27836","0.61188"
"79.30000","5.28523","0.61134"
"79.40000","5.29227","0.61119"
"79.50000","5.29885","0.61030"
"79.60000","5.30522","0.60994"
"79.70000","5.31149","0.60899"
"79.80000","5.31834","0.60890"
"79.90000","5.32537","0.60876"
"80.00000","5.33203","0.60808"
"80.10000","5.33882","0.60765"
"80.20000","5.34532","0.60664"
"80.30000","5.35186","0.60646"
"80.40000","5.35844","0.60615"
"80.50000","5.36524","0.60553"
"80.60000","5.37221","0.60526"
"80.70000","5.37848","0.60448"
"80.80000","5.38495","0.60444"
"80.90000","5.39205","0.60466"
"81.00000","5.39920","0.60424"
"81.10000","5.40559","0.60356"
"81.20000","5.41163","0.60287"
"81.30000","5.41807","0.60254"
"81.40000","5.42537","0.60242"
"81.50000","5.43238","0.60208"
"81.60000","5.43870","0.60089"
