Specimen properties : Thickness,"3.30000",mm
"6.30000","0.41894","0.15214"
"6.40000","0.42529","0.15382"
"6.50000","0.43159","0.15549"
"6.60000","0.43846","0.15772"
"6.70000","0.44545","0.15956"
"6.80000","0.45204","0.16151"
"6.90000","0.45878","0.16361"
"7.00000","0.46530","0.16531"
"7.10000","0.47191","0.16702"
"7.20000","0.47853","0.16878"
"7.30000","0.48515","0.17052"
"7.40000","0.49206","0.17256"
"7.50000","0.49856","0.17404"
"7.60000","0.50506","0.17621"
"7.70000","0.51205","0.17794"
"7.80000","0.51909","0.17996"
"7.90000","0.52556","0.18120"
"8.00000","0.53177","0.18240"
"8.10000","0.53810","0.18486"
"8.20000","0.54540","0.18695"
"8.30000","0.55226","0.18886"
"8.40000","0.55869","0.19040"
"8.50000","0.56503","0.19182"
"8.60000","0.57199","0.19346"
"8.70000","0.57906","0.19563"
"8.80000","0.58536","0.19735"
"8.90000","0.59160","0.19877"
"9.00000","0.59835","0.20065"
"9.10000","0.60523","0.20201"
"9.20000","0.61205","0.20433"
"9.30000","0.61864","0.20580"
"9.40000","0.62548","0.20728"
"9.50000","0.63200","0.20875"
"9.60000","0.63850","0.21076"
"9.70000","0.64508","0.21268"
"9.80000","0.65199","0.21414"
"9.90000","0.65880","0.21554"
"10.00000","0.66518","0.21692"
"10.10000","0.67159","0.21857"
"10.20000","0.67893","0.22057"
"10.30000","0.68588","0.22227"
"10.40000","0.69211","0.22388"
"10.50000","0.69817","0.22494"
"10.60000","0.70491","0.22626"
"10.70000","0.71218","0.22847"
"10.80000","0.71882","0.22964"
"10.90000","0.72529","0.23143"
"11.00000","0.73181","0.23289"
"11.10000","0.73863","0.23471"
"11.20000","0.74556","0.23637"
"11.30000","0.75199","0.23749"
"11.40000","0.75848","0.23903"
"11.50000","0.76508","0.23991"
"11.60000","0.77194","0.24198"
"11.70000","0.77872","0.24365"
"11.80000","0.78552","0.24456"
"11.90000","0.79232","0.24649"
"12.00000","0.79852","0.24788"
"12.10000","0.80499","0.24863"
"12.20000","0.81177","0.25046"
"12.30000","0.81894","0.25228"
"12.40000","0.82544","0.25346"
"12.50000","0.83178","0.25419"
"12.60000","0.83848","0.25602"
"12.70000","0.84572","0.25771"
"12.80000","0.85245","0.25913"
"12.90000","0.85866","0.25997"
"13.00000","0.86473","0.26097"
"13.10000","0.87165","0.26330"
"13.20000","0.87876","0.26449"
"13.30000","0.88557","0.26570"
"13.40000","0.89193","0.26695"
"13.50000","0.89855","0.26799"
"13.60000","0.90528","0.26970"
"13.70000","0.91204","0.27089"
"13.80000","0.91850","0.27186"
"13.90000","0.92529","0.27322"
"14.00000","0.93177","0.27458"
"14.10000","0.93844","0.27600"
"14.20000","0.94528","0.27725"
"14.30000","0.95232","0.27883"
"14.40000","0.95894","0.27988"
"14.50000","0.96519","0.28111"
"14.60000","0.97152","0.28200"
"14.70000","0.97845","0.28361"
"14.80000","0.98561","0.28441"
"14.90000","0.99216","0.28594"
"15.00000","0.99839","0.28706"
"15.10000","1.00521","0.28837"
"15.20000","1.01226","0.28967"
"15.30000","1.01898","0.29076"
"15.40000","1.02521","0.29147"
"15.50000","1.03145","0.29305"
"15.60000","1.03833","0.29386"
"15.70000","1.04551","0.29545"
"15.80000","1.05209","0.29663"
"15.90000","1.05869","0.29802"
"16.00000","1.06525","0.29895"
"16.10000","1.07202","0.30010"
"16.20000","1.07868","0.30101"
"16.30000","1.08521","0.30265"
"16.40000","1.09208","0.30351"
"16.50000","1.09850","0.30457"
"16.60000","1.10516","0.30561"
"16.70000","1.11216","0.30700"
"16.80000","1.11910","0.30822"
"16.90000","1.12550","0.30930"
"17.00000","1.13158","0.30992"
"17.10000","1.13814","0.31080"
"17.20000","1.14542","0.31269"
"17.30000","1.15240","0.31339"
"17.40000","1.15873","0.31446"
"17.50000","1.16496","0.31515"
"17.60000","1.17190","0.31668"
"17.70000","1.17903","0.31780"
"17.80000","1.18539","0.31834"
"17.90000","1.19169","0.31957"
"18.00000","1.19822","0.32043"
"18.10000","1.20520","0.32169"
"18.20000","1.21202","0.32294"
"18.30000","1.21869","0.32394"
"18.40000","1.22566","0.32495"
"18.50000","1.23189","0.32585"
"18.60000","1.23843","0.32669"
"18.70000","1.24510","0.32794"
"18.80000","1.25205","0.32918"
"18.90000","1.25886","0.33000"
"19.00000","1.26511","0.33086"
"19.10000","1.27157","0.33206"
"19.20000","1.27892","0.33353"
"19.30000","1.28589","0.33445"
"19.40000","1.29218","0.33553"
"19.50000","1.29821","0.33583"
"19.60000","1.30487","0.33685"
"19.70000","1.31213","0.33818"
"19.80000","1.31899","0.33916"
"19.90000","1.32533","0.33971"
"20.00000","1.33183","0.34065"
"20.10000","1.33857","0.34136"
"20.20000","1.34549","0.34309"
"20.30000","1.35203","0.34392"
"20.40000","1.35846","0.34429"
"20.50000","1.36514","0.34559"
"20.60000","1.37184","0.34647"
"20.70000","1.37869","0.34744"
"20.80000","1.38558","0.34860"
"20.90000","1.39230","0.34981"
"21.00000","1.39862","0.35033"
"21.10000","1.40498","0.35110"
"21.20000","1.41168","0.35182"
"21.30000","1.41890","0.35330"
"21.40000","1.42550","0.35388"
"21.50000","1.43176","0.35485"
"21.60000","1.43845","0.35570"
"21.70000","1.44571","0.35693"
"21.80000","1.45246","0.35793"
"21.90000","1.45864","0.35825"
"22.00000","1.46476","0.35902"
"22.10000","1.47166","0.36018"
"22.20000","1.47877","0.36117"
"22.30000","1.48558","0.36203"
"22.40000","1.49196","0.36308"
"22.50000","1.49854","0.36358"
"22.60000","1.50527","0.36453"
"22.70000","1.51205","0.36582"
"22.80000","1.51860","0.36619"
"22.90000","1.52524","0.36698"
"23.00000","1.53168","0.36809"
"23.10000","1.53852","0.36883"
"23.20000","1.54524","0.36986"
"23.30000","1.55245","0.37086"
"23.40000","1.55894","0.37148"
"23.50000","1.56513","0.37205"
"23.60000","1.57146","0.37274"
"23.70000","1.57843","0.37378"
"23.80000","1.58566","0.37489"
"23.90000","1.59231","0.37538"
"24.00000","1.59836","0.37599"
"24.10000","1.60517","0.37704"
"24.20000","1.61233","0.37842"
"24.30000","1.61892","0.37843"
"24.40000","1.62521","0.37905"
"24.50000","1.63142","0.37976"
"24.60000","1.63852","0.38076"
"24.70000","1.64549","0.38187"
"24.80000","1.65213","0.38255"
"24.90000","1.65880","0.38319"
"25.00000","1.66515","0.38399"
"25.10000","1.67189","0.38500"
"25.20000","1.67856","0.38563"
"25.30000","1.68517","0.38598"
"25.40000","1.69222","0.38730"
"25.50000","1.69845","0.38757"
"25.60000","1.70511","0.38835"
"25.70000","1.71201","0.38909"
"25.80000","1.71906","0.39006"
"25.90000","1.72562","0.39046"
"26.00000","1.73169","0.39115"
"26.10000","1.73818","0.39214"
"26.20000","1.74551","0.39299"
"26.30000","1.75236","0.39414"
"26.40000","1.75867","0.39415"
"26.50000","1.76495","0.39504"
"26.60000","1.77192","0.39600"
"26.70000","1.77898","0.39695"
"26.80000","1.78545","0.39745"
"26.90000","1.79178","0.39796"
"27.00000","1.79827","0.39851"
"27.10000","1.80517","0.39975"
"27.20000","1.81196","0.40013"
"27.30000","1.81870","0.40081"
"27.40000","1.82560","0.40155"
"27.50000","1.83188","0.40199"
"27.60000","1.83839","0.40297"
"27.70000","1.84510","0.40394"
"27.80000","1.85201","0.40464"
"27.90000","1.85881","0.40555"
"28.00000","1.86512","0.40563"
"28.10000","1.87155","0.40614"
"28.20000","1.87884","0.40749"
"28.30000","1.88589","0.40845"
"28.40000","1.89209","0.40859"
"28.50000","1.89821","0.40896"
"28.60000","1.90496","0.40996"
"28.70000","1.91214","0.41088"
"28.80000","1.91881","0.41094"
"28.90000","1.92530","0.41187"
"29.00000","1.93190","0.41243"
"29.10000","1.93860","0.41325"
"29.20000","1.94567","0.41402"
"29.30000","1.95202","0.41469"
"29.40000","1.95838","0.41479"
"29.50000","1.96511","0.41577"
"29.60000","1.97182","0.41630"
"29.70000","1.97866","0.41699"
"29.80000","1.98551","0.41765"
"29.90000","1.99230","0.41859"
"30.00000","1.99867","0.41877"
"30.10000","2.00499","0.41935"
"30.20000","2.01180","0.42012"
"30.30000","2.01884","0.42141"
"30.40000","2.02546","0.42153"
"30.50000","2.03192","0.42201"
"30.60000","2.03833","0.42260"
"30.70000","2.04567","0.42363"
"30.80000","2.05239","0.42423"
"30.90000","2.05865","0.42431"
"31.00000","2.06486","0.42482"
"31.10000","2.07171","0.42559"
"31.20000","2.07873","0.42626"
"31.30000","2.08550","0.42663"
"31.40000","2.09195","0.42727"
"31.50000","2.09873","0.42817"
"31.60000","2.10523","0.42903"
"31.70000","2.11192","0.42921"
"31.80000","2.11842","0.42986"
"31.90000","2.12525","0.43045"
"32.00000","2.13185","0.43113"
"32.10000","2.13849","0.43174"
"32.20000","2.14525","0.43211"
"32.30000","2.15229","0.43304"
"32.40000","2.15886","0.43333"
"32.50000","2.16525","0.43384"
"32.60000","2.17152","0.43414"
"32.70000","2.17850","0.43493"
"32.80000","2.18552","0.43576"
"32.90000","2.19208","0.43614"
"33.00000","2.19850","0.43670"
"33.10000","2.20538","0.43711"
"33.20000","2.21233","0.43800"
"33.30000","2.21882","0.43869"
"33.40000","2.22517","0.43885"
"33.50000","2.23162","0.43920"
"33.60000","2.23853","0.44040"
"33.70000","2.24546","0.44127"
"33.80000","2.25201","0.44122"
"33.90000","2.25863","0.44232"
"34.00000","2.26544","0.44246"
"34.10000","2.27204","0.44289"
"34.20000","2.27859","0.44347"
"34.30000","2.28511","0.44392"
"34.40000","2.29199","0.44468"
"34.50000","2.29868","0.44492"
"34.60000","2.30516","0.44559"
"34.70000","2.31199","0.44642"
"34.80000","2.31902","0.44690"
"34.90000","2.32552","0.44746"
"35.00000","2.33182","0.44757"
"35.10000","2.33821","0.44835"
"35.20000","2.34538","0.44882"
"35.30000","2.35226","0.44955"
"35.40000","2.35860","0.44996"
"35.50000","2.36512","0.45041"
"35.60000","2.37205","0.45100"
"35.70000","2.37891","0.45171"
"35.80000","2.38530","0.45189"
"35.90000","2.39166","0.45219"
"36.00000","2.39851","0.45291"
"36.10000","2.40521","0.45350"
"36.20000","2.41188","0.45367"
"36.30000","2.41853","0.45428"
"36.40000","2.42551","0.45501"
"36.50000","2.43220","0.45604"
"36.60000","2.43859","0.45601"
"36.70000","2.44499","0.45632"
"36.80000","2.45182","0.45742"
"36.90000","2.45868","0.45781"
"37.00000","2.46537","0.45823"
"37.10000","2.47182","0.45833"
"37.20000","2.47884","0.45925"
"37.30000","2.48576","0.45981"
"37.40000","2.49198","0.45999"
"37.50000","2.49832","0.46040"
"37.60000","2.50499","0.46109"
"37.70000","2.51206","0.46149"
"37.80000","2.51877","0.46182"
"37.90000","2.52522","0.46236"
"38.00000","2.53207","0.46286"
"38.10000","2.53872","0.46380"
"38.20000","2.54551","0.46391"
"38.30000","2.55181","0.46454"
"38.40000","2.55830","0.46504"
"38.50000","2.56534","0.46548"
"38.60000","2.57205","0.46611"
"38.70000","2.57872","0.46638"
"38.80000","2.58544","0.46732"
"38.90000","2.59222","0.46763"
"39.00000","2.59874","0.46801"
"39.10000","2.60508","0.46778"
"39.20000","2.61167","0.46859"
"39.30000","2.61875","0.46943"
"39.40000","2.62528","0.46964"
"39.50000","2.63189","0.47010"
"39.60000","2.63861","0.47058"
"39.70000","2.64565","0.47092"
"39.80000","2.65232","0.47123"
"39.90000","2.65861","0.47202"
"40.00000","2.66491","0.47196"
"40.10000","2.67175","0.47261"
"40.20000","2.67869","0.47327"
"40.30000","2.68542","0.47338"
"40.40000","2.69189","0.47379"
"40.50000","2.69879","0.47435"
"40.60000","2.70536","0.47442"
"40.70000","2.71195","0.47483"
"40.80000","2.71842","0.47512"
"40.90000","2.72513","0.47575"
"41.00000","2.73186","0.47595"
"41.10000","2.73858","0.47634"
"41.20000","2.74523","0.47694"
"41.30000","2.75218","0.47785"
"41.40000","2.75875","0.47798"
"41.50000","2.76538","0.47859"
"41.60000","2.77173","0.47876"
"41.70000","2.77847","0.47978"
"41.80000","2.78542","0.47993"
"41.90000","2.79199","0.48004"
"42.00000","2.79868","0.48041"
"42.10000","2.80546","0.48131"
"42.20000","2.81227","0.48143"
"42.30000","2.81881","0.48199"
"42.40000","2.82510","0.48219"
"42.50000","2.83161","0.48228"
"42.60000","2.83859","0.48342"
"42.70000","2.84544","0.48343"
"42.80000","2.85201","0.48406"
"42.90000","2.85863","0.48429"
"43.00000","2.86549","0.48474"
"43.10000","2.87204","0.48469"
"43.20000","2.87855","0.48500"
"43.30000","2.88502","0.48547"
"43.40000","2.89202","0.48624"
"43.50000","2.89867","0.48613"
"43.60000","2.90521","0.48609"
"43.70000","2.91202","0.48692"
"43.80000","2.91900","0.48731"
"43.90000","2.92547","0.48762"
"44.00000","2.93185","0.48792"
"44.10000","2.93827","0.48778"
"44.20000","2.94543","0.48865"
"44.30000","2.95228","0.48905"
"44.40000","2.95863","0.48919"
"44.50000","2.96502","0.48947"
"44.60000","2.97198","0.49016"
"44.70000","2.97891","0.49046"
"44.80000","2.98536","0.49075"
"44.90000","2.99166","0.49097"
"45.00000","2.99842","0.49147"
"45.10000","3.00525","0.49208"
"45.20000","3.01189","0.49251"
"45.30000","3.01851","0.49200"
"45.40000","3.02547","0.49263"
"45.50000","3.03211","0.49296"
"45.60000","3.03857","0.49345"
"45.70000","3.04504","0.49362"
"45.80000","3.05191","0.49438"
"45.90000","3.05871","0.49422"
"46.00000","3.06518","0.49476"
"46.10000","3.07171","0.49515"
"46.20000","3.07888","0.49600"
"46.30000","3.08578","0.49563"
"46.40000","3.09206","0.49587"
"46.50000","3.09831","0.49621"
"46.60000","3.10508","0.49705"
"46.70000","3.11208","0.49701"
"46.80000","3.11883","0.49725"
"46.90000","3.12528","0.49779"
"47.00000","3.13196","0.49799"
"47.10000","3.13860","0.49837"
"47.20000","3.14554","0.49866"
"47.30000","3.15193","0.49846"
"47.40000","3.15839","0.49905"
"47.50000","3.16513","0.49945"
"47.60000","3.17187","0.49968"
"47.70000","3.17865","0.49999"
"47.80000","3.18550","0.50075"
"47.90000","3.19228","0.50068"
"48.00000","3.19873","0.50127"
"48.10000","3.20507","0.50135"
"48.20000","3.21167","0.50176"
"48.30000","3.21876","0.50235"
"48.40000","3.22542","0.50235"
"48.50000","3.23192","0.50292"
"48.60000","3.23855","0.50332"
"48.70000","3.24556","0.50369"
"48.80000","3.25241","0.50460"
"48.90000","3.25860","0.50427"
"49.00000","3.26481","0.50413"
"49.10000","3.27180","0.50455"
"49.20000","3.27877","0.50526"
"49.30000","3.28544","0.50520"
"49.40000","3.29187","0.50533"
"49.50000","3.29859","0.50586"
"49.60000","3.30539","0.50575"
"49.70000","3.31197","0.50602"
"49.80000","3.31839","0.50601"
"49.90000","3.32515","0.50682"
"50.00000","3.33179","0.50642"
"50.10000","3.33859","0.50724"
"50.20000","3.34513","0.50736"
"50.30000","3.35237","0.50791"
"50.40000","3.35889","0.50799"
"50.50000","3.36521","0.50824"
"50.60000","3.37164","0.50838"
"50.70000","3.37842","0.50918"
"50.80000","3.38560","0.50949"
"50.90000","3.39205","0.50936"
"51.00000","3.39835","0.50934"
"51.10000","3.40533","0.50985"
"51.20000","3.41243","0.51028"
"51.30000","3.41898","0.51010"
"51.40000","3.42515","0.50976"
"51.50000","3.43149","0.51012"
"51.60000","3.43845","0.51086"
"51.70000","3.44544","0.51122"
"51.80000","3.45213","0.51123"
"51.90000","3.45873","0.51174"
"52.00000","3.46527","0.51114"
"52.10000","3.47201","0.51160"
"52.20000","3.47868","0.51218"
"52.30000","3.48515","0.51210"
"52.40000","3.49207","0.51279"
"52.50000","3.49848","0.51284"
"52.60000","3.50512","0.51313"
"52.70000","3.51210","0.51372"
"52.80000","3.51906","0.51383"
"52.90000","3.52560","0.51398"
"53.00000","3.53163","0.51398"
"53.10000","3.53814","0.51439"
"53.20000","3.54546","0.51503"
"53.30000","3.55224","0.51507"
"53.40000","3.55867","0.51528"
"53.50000","3.56500","0.51551"
"53.60000","3.57200","0.51552"
"53.70000","3.57906","0.51640"
"53.80000","3.58545","0.51599"
"53.90000","3.59167","0.51571"
"54.00000","3.59829","0.51625"
"54.10000","3.60518","0.51686"
"54.20000","3.61206","0.51704"
"54.30000","3.61869","0.51720"
"54.40000","3.62546","0.51762"
"54.50000","3.63191","0.51751"
"54.60000","3.63849","0.51794"
"54.70000","3.64511","0.51815"
"54.80000","3.65206","0.51850"
"54.90000","3.65878","0.51890"
"55.00000","3.66506","0.51905"
"55.10000","3.67161","0.51928"
"55.20000","3.67882","0.52023"
"55.30000","3.68592","0.52046"
"55.40000","3.69213","0.52007"
"55.50000","3.69824","0.52003"
"55.60000","3.70489","0.52049"
"55.70000","3.71217","0.52125"
"55.80000","3.71899","0.52120"
"55.90000","3.72527","0.52073"
"56.00000","3.73178","0.52092"
"56.10000","3.73855","0.52105"
"56.20000","3.74563","0.52108"
"56.30000","3.75201","0.52106"
"56.40000","3.75845","0.52116"
"56.50000","3.76501","0.52102"
"56.60000","3.77185","0.52124"
"56.70000","3.77870","0.52152"
"56.80000","3.78553","0.52187"
"56.90000","3.79233","0.52225"
"57.00000","3.79865","0.52205"
"57.10000","3.80493","0.52219"
"57.20000","3.81173","0.52231"
"57.30000","3.81891","0.52310"
"57.40000","3.82539","0.52294"
"57.50000","3.83185","0.52301"
"57.60000","3.83844","0.52330"
"57.70000","3.84569","0.52362"
"57.80000","3.85251","0.52356"
"57.90000","3.85862","0.52360"
"58.00000","3.86481","0.52332"
"58.10000","3.87179","0.52318"
"58.20000","3.87881","0.52410"
"58.30000","3.88548","0.52406"
"58.40000","3.89185","0.52416"
"58.50000","3.89857","0.52418"
"58.60000","3.90526","0.52492"
"58.70000","3.91202","0.52460"
"58.80000","3.91847","0.52460"
"58.90000","3.92523","0.52490"
"59.00000","3.93177","0.52489"
"59.10000","3.93848","0.52518"
"59.20000","3.94524","0.52518"
"59.30000","3.95236","0.52583"
"59.40000","3.95889","0.52557"
"59.50000","3.96524","0.52580"
"59.60000","3.97164","0.52583"
"59.70000","3.97850","0.52587"
"59.80000","3.98554","0.52650"
"59.90000","3.99204","0.52645"
"60.00000","3.99834","0.52700"
"60.10000","4.00533","0.52699"
"60.20000","4.01240","0.52742"
"60.30000","4.01889","0.52745"
"60.40000","4.02509","0.52787"
"60.50000","4.03162","0.52741"
"60.60000","4.03853","0.52802"
"60.70000","4.04549","0.52850"
"60.80000","4.05208","0.52825"
"60.90000","4.05868","0.52849"
"61.00000","4.06534","0.52829"
"61.10000","4.07202","0.52857"
"61.20000","4.07857","0.52861"
"61.30000","4.08513","0.52876"
"61.40000","4.09203","0.52937"
"61.50000","4.09863","0.52899"
"61.60000","4.10514","0.52922"
"61.70000","4.11208","0.52973"
"61.80000","4.11908","0.52958"
"61.90000","4.12554","0.52987"
"62.00000","4.13170","0.52946"
"62.10000","4.13825","0.52979"
"62.20000","4.14541","0.52968"
"62.30000","4.15221","0.52992"
"62.40000","4.15864","0.52985"
"62.50000","4.16508","0.53009"
"62.60000","4.17201","0.53016"
"62.70000","4.17889","0.53063"
"62.80000","4.18535","0.53091"
"62.90000","4.19168","0.53057"
"63.00000","4.19839","0.53076"
"63.10000","4.20529","0.53135"
"63.20000","4.21200","0.53162"
"63.30000","4.21862","0.53214"
"63.40000","4.22550","0.53246"
"63.50000","4.23193","0.53213"
"63.60000","4.23848","0.53227"
"63.70000","4.24512","0.53208"
"63.80000","4.25201","0.53246"
"63.90000","4.25874","0.53255"
"64.00000","4.26511","0.53265"
"64.10000","4.27166","0.53275"
"64.20000","4.27891","0.53330"
"64.30000","4.28576","0.53309"
"64.40000","4.29209","0.53307"
"64.50000","4.29825","0.53295"
"64.60000","4.30495","0.53356"
"64.70000","4.31219","0.53366"
"64.80000","4.31887","0.53373"
"64.90000","4.32529","0.53348"
"65.00000","4.33186","0.53361"
"65.10000","4.33861","0.53337"
"65.20000","4.34558","0.53419"
"65.30000","4.35201","0.53381"
"65.40000","4.35837","0.53386"
"65.50000","4.36505","0.53403"
"65.60000","4.37186","0.53397"
"65.70000","4.37875","0.53390"
"65.80000","4.38549","0.53412"
"65.90000","4.39230","0.53403"
"66.00000","4.39868","0.53416"
"66.10000","4.40494","0.53424"
"66.20000","4.41168","0.53469"
"66.30000","4.41883","0.53510"
"66.40000","4.42538","0.53501"
"66.50000","4.43192","0.53474"
"66.60000","4.43847","0.53499"
"66.70000","4.44566","0.53474"
"66.80000","4.45247","0.53462"
"66.90000","4.45864","0.53483"
"67.00000","4.46480","0.53467"
"67.10000","4.47173","0.53557"
"67.20000","4.47876","0.53555"
"67.30000","4.48551","0.53551"
"67.40000","4.49190","0.53607"
"67.50000","4.49871","0.53636"
"67.60000","4.50535","0.53654"
"67.70000","4.51195","0.53692"
"67.80000","4.51838","0.53661"
"67.90000","4.52524","0.53670"
"68.00000","4.53174","0.53705"
"68.10000","4.53850","0.53694"
"68.20000","4.54523","0.53685"
"68.30000","4.55235","0.53752"
"68.40000","4.55887","0.53728"
"68.50000","4.56522","0.53717"
"68.60000","4.57160","0.53712"
"68.70000","4.57840","0.53753"
"68.80000","4.58556","0.53756"
"68.90000","4.59216","0.53786"
"69.00000","4.59840","0.53760"
"69.10000","4.60526","0.53851"
"69.20000","4.61230","0.53904"
"69.30000","4.61893","0.53870"
"69.40000","4.62522","0.53887"
"69.50000","4.63148","0.53922"
"69.60000","4.63842","0.53982"
"69.70000","4.64549","0.54032"
"69.80000","4.65208","0.54026"
"69.90000","4.65872","0.54054"
"70.00000","4.66534","0.54135"
"70.10000","4.67204","0.54189"
"70.20000","4.67863","0.54283"
"70.30000","4.68517","0.54284"
"70.40000","4.69208","0.54370"
"70.50000","4.69852","0.54377"
"70.60000","4.70505","0.54477"
"70.70000","4.71205","0.54554"
"70.80000","4.71913","0.54597"
"70.90000","4.72561","0.54608"
"71.00000","4.73172","0.54664"
"71.10000","4.73817","0.54739"
"71.20000","4.74542","0.54799"
"71.30000","4.75231","0.54884"
"71.40000","4.75868","0.54882"
"71.50000","4.76490","0.54923"
"71.60000","4.77195","0.54993"
"71.70000","4.77905","0.55042"
"71.80000","4.78540","0.55023"
"71.90000","4.79168","0.54993"
"72.00000","4.79831","0.54951"
"72.10000","4.80520","0.54963"
"72.20000","4.81203","0.54970"
"72.30000","4.81865","0.54985"
"72.40000","4.82561","0.55020"
"72.50000","4.83198","0.55000"
"72.60000","4.83849","0.55012"
"72.70000","4.84514","0.55060"
"72.80000","4.85201","0.55074"
"72.90000","4.85876","0.55071"
"73.00000","4.86508","0.55054"
"73.10000","4.87156","0.55073"
"73.20000","4.87893","0.55111"
"73.30000","4.88582","0.55106"
"73.40000","4.89216","0.55126"
"73.50000","4.89831","0.55104"
"73.60000","4.90494","0.55211"
"73.70000","4.91209","0.55260"
"73.80000","4.91883","0.55269"
"73.90000","4.92532","0.55226"
"74.00000","4.93193","0.55260"
"74.10000","4.93856","0.55273"
"74.20000","4.94550","0.55313"
"74.30000","4.95195","0.55302"
"74.40000","4.95841","0.55332"
"74.50000","4.96512","0.55260"
"74.60000","4.97186","0.55337"
"74.70000","4.97872","0.55393"
"74.80000","4.98547","0.55365"
"74.90000","4.99230","0.55366"
"75.00000","4.99864","0.55351"
"75.10000","5.00493","0.55327"
"75.20000","5.01171","0.55417"
"75.30000","5.01892","0.55380"
"75.40000","5.02546","0.55354"
"75.50000","5.03188","0.55384"
"75.60000","5.03842","0.55372"
"75.70000","5.04574","0.55386"
"75.80000","5.05243","0.55395"
"75.90000","5.05865","0.55404"
"76.00000","5.06479","0.55380"
"76.10000","5.07165","0.55457"
"76.20000","5.07869","0.55449"
"76.30000","5.08556","0.55438"
"76.40000","5.09191","0.55462"
"76.50000","5.09854","0.55474"
"76.60000","5.10522","0.55472"
"76.70000","5.11193","0.55505"
"76.80000","5.11843","0.55467"
"76.90000","5.12521","0.55478"
"77.00000","5.13176","0.55475"
"77.10000","5.13857","0.55517"
"77.20000","5.14525","0.55492"
"77.30000","5.15232","0.55549"
"77.40000","5.15890","0.55480"
"77.50000","5.16521","0.55457"
"77.60000","5.17149","0.55485"
"77.70000","5.17839","0.55512"
"77.80000","5.18562","0.55523"
"77.90000","5.19223","0.55552"
"78.00000","5.19838","0.55480"
"78.10000","5.20515","0.55529"
"78.20000","5.21244","0.55560"
"78.30000","5.21898","0.55550"
"78.40000","5.22518","0.55545"
"78.50000","5.23156","0.55535"
"78.60000","5.23844","0.55530"
"78.70000","5.24550","0.55566"
"78.80000","5.25213","0.55538"
"78.90000","5.25876","0.55587"
"79.00000","5.26517","0.55538"
"79.10000","5.27197","0.55559"
"79.20000","5.27863","0.55532"
"79.30000","5.28519","0.55558"
"79.40000","5.29213","0.55564"
"79.50000","5.29852","0.55525"
"79.60000","5.30503","0.55590"
"79.70000","5.31206","0.55571"
"79.80000","5.31918","0.55524"
"79.90000","5.32566","0.55589"
"80.00000","5.33165","0.55541"
"80.10000","5.33813","0.55613"
"80.20000","5.34541","0.55663"
"80.30000","5.35231","0.55679"
"80.40000","5.35877","0.55684"
"80.50000","5.36492","0.55683"
"80.60000","5.37195","0.55681"
"80.70000","5.37908","0.55721"
"80.80000","5.38536","0.55720"
"80.90000","5.39168","0.55656"
"81.00000","5.39822","0.55719"
"81.10000","5.40516","0.55737"
"81.20000","5.41195","0.55655"
"81.30000","5.41861","0.55675"
"81.40000","5.42554","0.55666"
"81.50000","5.43195","0.55665"
"81.60000","5.43848","0.55647"
