Specimen properties : Thickness,"4.30000",mm
"9.60000","0.63827","0.17106"
"9.70000","0.64559","0.17216"
"9.80000","0.65245","0.17406"
"9.90000","0.65874","0.17513"
"10.00000","0.66499","0.17608"
"10.10000","0.67156","0.17746"
"10.20000","0.67863","0.17865"
"10.30000","0.68551","0.18002"
"10.40000","0.69201","0.18134"
"10.50000","0.69879","0.18245"
"10.60000","0.70527","0.18314"
"10.70000","0.71202","0.18499"
"10.80000","0.71854","0.18609"
"10.90000","0.72525","0.18731"
"11.00000","0.73203","0.18846"
"11.10000","0.73849","0.18952"
"11.20000","0.74508","0.19051"
"11.30000","0.75227","0.19210"
"11.40000","0.75913","0.19288"
"11.50000","0.76541","0.19405"
"11.60000","0.77158","0.19516"
"11.70000","0.77827","0.19677"
"11.80000","0.78562","0.19789"
"11.90000","0.79229","0.19897"
"12.00000","0.79859","0.19978"
"12.10000","0.80504","0.20089"
"12.20000","0.81207","0.20235"
"12.30000","0.81898","0.20392"
"12.40000","0.82530","0.20467"
"12.50000","0.83168","0.20550"
"12.60000","0.83830","0.20651"
"12.70000","0.84517","0.20792"
"12.80000","0.85209","0.20871"
"12.90000","0.85873","0.20998"
"13.00000","0.86539","0.21117"
"13.10000","0.87186","0.21277"
"13.20000","0.87840","0.21332"
"13.30000","0.88511","0.21461"
"13.40000","0.89224","0.21600"
"13.50000","0.89862","0.21639"
"13.60000","0.90498","0.21759"
"13.70000","0.91174","0.21893"
"13.80000","0.91920","0.21999"
"13.90000","0.92586","0.22150"
"14.00000","0.93190","0.22210"
"14.10000","0.93810","0.22311"
"14.20000","0.94512","0.22426"
"14.30000","0.95225","0.22517"
"14.40000","0.95883","0.22631"
"14.50000","0.96516","0.22714"
"14.60000","0.97184","0.22832"
"14.70000","0.97876","0.22948"
"14.80000","0.98556","0.23050"
"14.90000","0.99198","0.23134"
"15.00000","0.99847","0.23243"
"15.10000","1.00513","0.23319"
"15.20000","1.01191","0.23392"
"15.30000","1.01873","0.23565"
"15.40000","1.02567","0.23722"
"15.50000","1.03212","0.23743"
"15.60000","1.03848","0.23832"
"15.70000","1.04497","0.23941"
"15.80000","1.05190","0.24046"
"15.90000","1.05891","0.24139"
"16.00000","1.06535","0.24224"
"16.10000","1.07177","0.24371"
"16.20000","1.07861","0.24479"
"16.30000","1.08578","0.24573"
"16.40000","1.09232","0.24667"
"16.50000","1.09848","0.24717"
"16.60000","1.10475","0.24831"
"16.70000","1.11185","0.24900"
"16.80000","1.11885","0.25037"
"16.90000","1.12541","0.25142"
"17.00000","1.13187","0.25197"
"17.10000","1.13853","0.25291"
"17.20000","1.14533","0.25414"
"17.30000","1.15201","0.25551"
"17.40000","1.15855","0.25586"
"17.50000","1.16530","0.25672"
"17.60000","1.17172","0.25789"
"17.70000","1.17846","0.25896"
"17.80000","1.18524","0.25959"
"17.90000","1.19241","0.26078"
"18.00000","1.19886","0.26191"
"18.10000","1.20502","0.26253"
"18.20000","1.21146","0.26360"
"18.30000","1.21876","0.26420"
"18.40000","1.22556","0.26561"
"18.50000","1.23209","0.26618"
"18.60000","1.23837","0.26715"
"18.70000","1.24532","0.26851"
"18.80000","1.25240","0.26931"
"18.90000","1.25881","0.26991"
"19.00000","1.26514","0.27080"
"19.10000","1.27157","0.27192"
"19.20000","1.27852","0.27262"
"19.30000","1.28545","0.27361"
"19.40000","1.29206","0.27470"
"19.50000","1.29883","0.27575"
"19.60000","1.30524","0.27644"
"19.70000","1.31186","0.27733"
"19.80000","1.31855","0.27812"
"19.90000","1.32524","0.27910"
"20.00000","1.33206","0.28004"
"20.10000","1.33852","0.28082"
"20.20000","1.34510","0.28148"
"20.30000","1.35223","0.28268"
"20.40000","1.35908","0.28356"
"20.50000","1.36547","0.28452"
"20.60000","1.37167","0.28552"
"20.70000","1.37817","0.28597"
"20.80000","1.38547","0.28747"
"20.90000","1.39233","0.28845"
"21.00000","1.39870","0.28863"
"21.10000","1.40498","0.28937"
"21.20000","1.41202","0.29029"
"21.30000","1.41901","0.29133"
"21.40000","1.42530","0.29224"
"21.50000","1.43158","0.29290"
"21.60000","1.43838","0.29374"
"21.70000","1.44533","0.29502"
"21.80000","1.45201","0.29566"
"21.90000","1.45869","0.29664"
"22.00000","1.46551","0.29713"
"22.10000","1.47190","0.29795"
"22.20000","1.47844","0.29875"
"22.30000","1.48503","0.29955"
"22.40000","1.49215","0.30070"
"22.50000","1.49876","0.30141"
"22.60000","1.50507","0.30193"
"22.70000","1.51166","0.30307"
"22.80000","1.51908","0.30397"
"22.90000","1.52578","0.30485"
"23.00000","1.53192","0.30537"
"23.10000","1.53803","0.30558"
"23.20000","1.54517","0.30706"
"23.30000","1.55225","0.30821"
"23.40000","1.55880","0.30875"
"23.50000","1.56520","0.30949"
"23.60000","1.57181","0.31034"
"23.70000","1.57877","0.31120"
"23.80000","1.58545","0.31212"
"23.90000","1.59188","0.31278"
"24.00000","1.59854","0.31327"
"24.10000","1.60518","0.31427"
"24.20000","1.61196","0.31505"
"24.30000","1.61868","0.31565"
"24.40000","1.62570","0.31667"
"24.50000","1.63221","0.31703"
"24.60000","1.63844","0.31813"
"24.70000","1.64499","0.31875"
"24.80000","1.65196","0.31954"
"24.90000","1.65896","0.32081"
"25.00000","1.66539","0.32089"
"25.10000","1.67173","0.32117"
"25.20000","1.67864","0.32244"
"25.30000","1.68577","0.32319"
"25.40000","1.69236","0.32406"
"25.50000","1.69847","0.32482"
"25.60000","1.70473","0.32529"
"25.70000","1.71185","0.32617"
"25.80000","1.71889","0.32699"
"25.90000","1.72542","0.32746"
"26.00000","1.73196","0.32836"
"26.10000","1.73856","0.32882"
"26.20000","1.74538","0.32980"
"26.30000","1.75189","0.33064"
"26.40000","1.75846","0.33110"
"26.50000","1.76530","0.33193"
"26.60000","1.77173","0.33216"
"26.70000","1.77849","0.33316"
"26.80000","1.78531","0.33345"
"26.90000","1.79242","0.33482"
"27.00000","1.79885","0.33529"
"27.10000","1.80507","0.33594"
"27.20000","1.81152","0.33661"
"27.30000","1.81871","0.33754"
"27.40000","1.82559","0.33822"
"27.50000","1.83202","0.33857"
"27.60000","1.83826","0.33899"
"27.70000","1.84537","0.33977"
"27.80000","1.85243","0.34111"
"27.90000","1.85876","0.34133"
"28.00000","1.86497","0.34199"
"28.10000","1.87156","0.34248"
"28.20000","1.87857","0.34337"
"28.30000","1.88549","0.34419"
"28.40000","1.89204","0.34489"
"28.50000","1.89880","0.34533"
"28.60000","1.90527","0.34596"
"28.70000","1.91194","0.34649"
"28.80000","1.91854","0.34742"
"28.90000","1.92525","0.34812"
"29.00000","1.93209","0.34860"
"29.10000","1.93849","0.34937"
"29.20000","1.94514","0.34948"
"29.30000","1.95229","0.35047"
"29.40000","1.95903","0.35148"
"29.50000","1.96530","0.35184"
"29.60000","1.97156","0.35238"
"29.70000","1.97837","0.35289"
"29.80000","1.98562","0.35386"
"29.90000","1.99229","0.35419"
"30.00000","1.99854","0.35489"
"30.10000","2.00504","0.35520"
"30.20000","2.01201","0.35617"
"30.30000","2.01898","0.35680"
"30.40000","2.02527","0.35711"
"30.50000","2.03162","0.35748"
"30.60000","2.03838","0.35872"
"30.70000","2.04523","0.35910"
"30.80000","2.05194","0.36015"
"30.90000","2.05885","0.36055"
"31.00000","2.06552","0.36129"
"31.10000","2.07186","0.36186"
"31.20000","2.07839","0.36214"
"31.30000","2.08507","0.36305"
"31.40000","2.09219","0.36334"
"31.50000","2.09867","0.36396"
"31.60000","2.10499","0.36444"
"31.70000","2.11173","0.36510"
"31.80000","2.11915","0.36610"
"31.90000","2.12581","0.36661"
"32.00000","2.13196","0.36699"
"32.10000","2.13812","0.36731"
"32.20000","2.14525","0.36823"
"32.30000","2.15219","0.36906"
"32.40000","2.15883","0.36915"
"32.50000","2.16521","0.36999"
"32.60000","2.17185","0.37063"
"32.70000","2.17863","0.37093"
"32.80000","2.18548","0.37164"
"32.90000","2.19198","0.37234"
"33.00000","2.19854","0.37270"
"33.10000","2.20514","0.37332"
"33.20000","2.21190","0.37369"
"33.30000","2.21872","0.37482"
"33.40000","2.22568","0.37521"
"33.50000","2.23222","0.37647"
"33.60000","2.23851","0.37620"
"33.70000","2.24496","0.37655"
"33.80000","2.25195","0.37762"
"33.90000","2.25896","0.37805"
"34.00000","2.26538","0.37874"
"34.10000","2.27164","0.37883"
"34.20000","2.27859","0.37969"
"34.30000","2.28577","0.38010"
"34.40000","2.29240","0.38099"
"34.50000","2.29842","0.38144"
"34.60000","2.30474","0.38149"
"34.70000","2.31185","0.38237"
"34.80000","2.31890","0.38312"
"34.90000","2.32547","0.38403"
"35.00000","2.33193","0.38381"
"35.10000","2.33856","0.38441"
"35.20000","2.34534","0.38539"
"35.30000","2.35200","0.38574"
"35.40000","2.35848","0.38626"
"35.50000","2.36516","0.38676"
"35.60000","2.37172","0.38696"
"35.70000","2.37851","0.38785"
"35.80000","2.38537","0.38834"
"35.90000","2.39247","0.38902"
"36.00000","2.39878","0.38947"
"36.10000","2.40496","0.39002"
"36.20000","2.41153","0.39060"
"36.30000","2.41878","0.39091"
"36.40000","2.42555","0.39161"
"36.50000","2.43211","0.39244"
"36.60000","2.43829","0.39248"
"36.70000","2.44539","0.39328"
"36.80000","2.45252","0.39370"
"36.90000","2.45876","0.39413"
"37.00000","2.46500","0.39423"
"37.10000","2.47154","0.39512"
"37.20000","2.47860","0.39578"
"37.30000","2.48551","0.39636"
"37.40000","2.49213","0.39683"
"37.50000","2.49877","0.39720"
"37.60000","2.50514","0.39798"
"37.70000","2.51188","0.39796"
"37.80000","2.51859","0.39857"
"37.90000","2.52531","0.39918"
"38.00000","2.53210","0.39931"
"38.10000","2.53843","0.39989"
"38.20000","2.54504","0.40049"
"38.30000","2.55223","0.40166"
"38.40000","2.55912","0.40161"
"38.50000","2.56538","0.40252"
"38.60000","2.57161","0.40268"
"38.70000","2.57833","0.40365"
"38.80000","2.58559","0.40373"
"38.90000","2.59228","0.40463"
"39.00000","2.59859","0.40446"
"39.10000","2.60501","0.40525"
"39.20000","2.61207","0.40570"
"39.30000","2.61896","0.40623"
"39.40000","2.62531","0.40688"
"39.50000","2.63169","0.40699"
"39.60000","2.63830","0.40778"
"39.70000","2.64523","0.40830"
"39.80000","2.65206","0.40872"
"39.90000","2.65869","0.40938"
"40.00000","2.66543","0.40982"
"40.10000","2.67189","0.41008"
"40.20000","2.67837","0.41063"
"40.30000","2.68511","0.41106"
"40.40000","2.69211","0.41157"
"40.50000","2.69869","0.41216"
"40.60000","2.70504","0.41255"
"40.70000","2.71171","0.41296"
"40.80000","2.71903","0.41393"
"40.90000","2.72575","0.41427"
"41.00000","2.73195","0.41428"
"41.10000","2.73808","0.41469"
"41.20000","2.74516","0.41560"
"41.30000","2.75224","0.41638"
"41.40000","2.75885","0.41649"
"41.50000","2.76525","0.41729"
"41.60000","2.77186","0.41731"
"41.70000","2.77873","0.41852"
"41.80000","2.78552","0.41881"
"41.90000","2.79189","0.41887"
"42.00000","2.79845","0.41916"
"42.10000","2.80514","0.41994"
"42.20000","2.81192","0.42059"
"42.30000","2.81870","0.42109"
"42.40000","2.82565","0.42175"
"42.50000","2.83225","0.42200"
"42.60000","2.83855","0.42202"
"42.70000","2.84499","0.42250"
"42.80000","2.85188","0.42317"
"42.90000","2.85894","0.42361"
"43.00000","2.86543","0.42411"
"43.10000","2.87180","0.42464"
"43.20000","2.87854","0.42514"
"43.30000","2.88564","0.42551"
"43.40000","2.89233","0.42617"
"43.50000","2.89853","0.42610"
"43.60000","2.90481","0.42659"
"43.70000","2.91190","0.42711"
"43.80000","2.91886","0.42770"
"43.90000","2.92533","0.42823"
"44.00000","2.93190","0.42812"
"44.10000","2.93863","0.42912"
"44.20000","2.94532","0.42932"
"44.30000","2.95193","0.42956"
"44.40000","2.95830","0.43028"
"44.50000","2.96522","0.43088"
"44.60000","2.97185","0.43121"
"44.70000","2.97856","0.43150"
"44.80000","2.98526","0.43200"
"44.90000","2.99229","0.43225"
"45.00000","2.99884","0.43299"
"45.10000","3.00507","0.43308"
"45.20000","3.01158","0.43393"
"45.30000","3.01867","0.43415"
"45.40000","3.02546","0.43450"
"45.50000","3.03204","0.43521"
"45.60000","3.03843","0.43511"
"45.70000","3.04548","0.43619"
"45.80000","3.05241","0.43649"
"45.90000","3.05869","0.43687"
"46.00000","3.06496","0.43710"
"46.10000","3.07169","0.43751"
"46.20000","3.07866","0.43762"
"46.30000","3.08542","0.43817"
"46.40000","3.09199","0.43858"
"46.50000","3.09875","0.43926"
"46.60000","3.10537","0.43931"
"46.70000","3.11203","0.44011"
"46.80000","3.11847","0.43978"
"46.90000","3.12519","0.44060"
"47.00000","3.13201","0.44105"
"47.10000","3.13866","0.44114"
"47.20000","3.14515","0.44156"
"47.30000","3.15214","0.44232"
"47.40000","3.15905","0.44264"
"47.50000","3.16538","0.44239"
"47.60000","3.17173","0.44363"
"47.70000","3.17833","0.44380"
"47.80000","3.18551","0.44412"
"47.90000","3.19212","0.44467"
"48.00000","3.19857","0.44483"
"48.10000","3.20512","0.44544"
"48.20000","3.21211","0.44580"
"48.30000","3.21885","0.44612"
"48.40000","3.22518","0.44636"
"48.50000","3.23158","0.44671"
"48.60000","3.23852","0.44733"
"48.70000","3.24524","0.44754"
"48.80000","3.25191","0.44783"
"48.90000","3.25859","0.44830"
"49.00000","3.26542","0.44897"
"49.10000","3.27212","0.44934"
"49.20000","3.27846","0.44945"
"49.30000","3.28502","0.44987"
"49.40000","3.29202","0.45088"
"49.50000","3.29870","0.45101"
"49.60000","3.30526","0.45100"
"49.70000","3.31181","0.45200"
"49.80000","3.31893","0.45189"
"49.90000","3.32566","0.45248"
"50.00000","3.33194","0.45262"
"50.10000","3.33815","0.45256"
"50.20000","3.34521","0.45342"
"50.30000","3.35213","0.45354"
"50.40000","3.35869","0.45431"
"50.50000","3.36519","0.45460"
"50.60000","3.37205","0.45474"
"50.70000","3.37883","0.45541"
"50.80000","3.38539","0.45559"
"50.90000","3.39176","0.45546"
"51.00000","3.39847","0.45665"
"51.10000","3.40536","0.45668"
"51.20000","3.41204","0.45722"
"51.30000","3.41858","0.45720"
"51.40000","3.42538","0.45791"
"51.50000","3.43224","0.45843"
"51.60000","3.43872","0.45851"
"51.70000","3.44521","0.45907"
"51.80000","3.45174","0.45930"
"51.90000","3.45868","0.45974"
"52.00000","3.46530","0.45993"
"52.10000","3.47193","0.46081"
"52.20000","3.47872","0.46109"
"52.30000","3.48560","0.46144"
"52.40000","3.49222","0.46174"
"52.50000","3.49858","0.46171"
"52.60000","3.50492","0.46241"
"52.70000","3.51192","0.46297"
"52.80000","3.51883","0.46336"
"52.90000","3.52532","0.46355"
"53.00000","3.53187","0.46407"
"53.10000","3.53877","0.46438"
"53.20000","3.54541","0.46458"
"53.30000","3.55186","0.46456"
"53.40000","3.55823","0.46553"
"53.50000","3.56518","0.46574"
"53.60000","3.57187","0.46583"
"53.70000","3.57858","0.46647"
"53.80000","3.58526","0.46698"
"53.90000","3.59224","0.46725"
"54.00000","3.59885","0.46748"
"54.10000","3.60521","0.46763"
"54.20000","3.61157","0.46842"
"54.30000","3.61866","0.46894"
"54.40000","3.62540","0.46896"
"54.50000","3.63203","0.46915"
"54.60000","3.63852","0.46918"
"54.70000","3.64554","0.46934"
"54.80000","3.65236","0.46994"
"54.90000","3.65863","0.47044"
"55.00000","3.66495","0.47023"
"55.10000","3.67169","0.47072"
"55.20000","3.67866","0.47090"
"55.30000","3.68541","0.47132"
"55.40000","3.69200","0.47165"
"55.50000","3.69884","0.47263"
"55.60000","3.70539","0.47233"
"55.70000","3.71199","0.47270"
"55.80000","3.71847","0.47307"
"55.90000","3.72521","0.47372"
"56.00000","3.73200","0.47359"
"56.10000","3.73866","0.47417"
"56.20000","3.74513","0.47397"
"56.30000","3.75214","0.47437"
"56.40000","3.75904","0.47513"
"56.50000","3.76537","0.47517"
"56.60000","3.77175","0.47549"
"56.70000","3.77835","0.47579"
"56.80000","3.78547","0.47639"
"56.90000","3.79219","0.47663"
"57.00000","3.79857","0.47665"
"57.10000","3.80509","0.47736"
"57.20000","3.81213","0.47761"
"57.30000","3.81893","0.47793"
"57.40000","3.82521","0.47786"
"57.50000","3.83159","0.47815"
"57.60000","3.83845","0.47881"
"57.70000","3.84529","0.47893"
"57.80000","3.85190","0.47937"
"57.90000","3.85856","0.47957"
"58.00000","3.86550","0.48032"
"58.10000","3.87206","0.47996"
"58.20000","3.87845","0.48065"
"58.30000","3.88494","0.48070"
"58.40000","3.89195","0.48105"
"58.50000","3.89874","0.48151"
"58.60000","3.90510","0.48187"
"58.70000","3.91180","0.48223"
"58.80000","3.91902","0.48231"
"58.90000","3.92572","0.48266"
"59.00000","3.93198","0.48308"
"59.10000","3.93813","0.48299"
"59.20000","3.94521","0.48340"
"59.30000","3.95216","0.48422"
"59.40000","3.95871","0.48383"
"59.50000","3.96520","0.48389"
"59.60000","3.97199","0.48473"
"59.70000","3.97885","0.48518"
"59.80000","3.98546","0.48509"
"59.90000","3.99181","0.48511"
"60.00000","3.99845","0.48587"
"60.10000","4.00517","0.48590"
"60.20000","4.01195","0.48633"
"60.30000","4.01871","0.48671"
"60.40000","4.02552","0.48680"
"60.50000","4.03225","0.48752"
"60.60000","4.03862","0.48734"
"60.70000","4.04507","0.48777"
"60.80000","4.05182","0.48804"
"60.90000","4.05880","0.48853"
"61.00000","4.06538","0.48890"
"61.10000","4.07180","0.48893"
"61.20000","4.07877","0.48910"
"61.30000","4.08564","0.48918"
"61.40000","4.09219","0.48952"
"61.50000","4.09847","0.48970"
"61.60000","4.10481","0.48966"
"61.70000","4.11196","0.49012"
"61.80000","4.11877","0.49044"
"61.90000","4.12536","0.49063"
"62.00000","4.13190","0.49090"
"62.10000","4.13858","0.49070"
"62.20000","4.14544","0.49163"
"62.30000","4.15190","0.49158"
"62.40000","4.15837","0.49218"
"62.50000","4.16520","0.49229"
"62.60000","4.17177","0.49256"
"62.70000","4.17856","0.49302"
"62.80000","4.18521","0.49272"
"62.90000","4.19237","0.49348"
"63.00000","4.19884","0.49361"
"63.10000","4.20504","0.49366"
"63.20000","4.21157","0.49403"
"63.30000","4.21872","0.49441"
"63.40000","4.22549","0.49430"
"63.50000","4.23194","0.49471"
"63.60000","4.23826","0.49520"
"63.70000","4.24559","0.49472"
"63.80000","4.25246","0.49545"
"63.90000","4.25881","0.49536"
"64.00000","4.26502","0.49576"
"64.10000","4.27154","0.49581"
"64.20000","4.27865","0.49631"
"64.30000","4.28553","0.49680"
"64.40000","4.29204","0.49667"
"64.50000","4.29876","0.49712"
"64.60000","4.30525","0.49716"
"64.70000","4.31195","0.49733"
"64.80000","4.31863","0.49791"
"64.90000","4.32530","0.49815"
"65.00000","4.33192","0.49784"
"65.10000","4.33834","0.49874"
"65.20000","4.34517","0.49864"
"65.30000","4.35231","0.49898"
"65.40000","4.35901","0.49923"
"65.50000","4.36537","0.49938"
"65.60000","4.37156","0.49928"
"65.70000","4.37822","0.50030"
"65.80000","4.38562","0.50071"
"65.90000","4.39229","0.50053"
"66.00000","4.39862","0.50064"
"66.10000","4.40505","0.50103"
"66.20000","4.41197","0.50139"
"66.30000","4.41907","0.50179"
"66.40000","4.42533","0.50131"
"66.50000","4.43158","0.50188"
"66.60000","4.43833","0.50230"
"66.70000","4.44530","0.50289"
"66.80000","4.45208","0.50297"
"66.90000","4.45878","0.50299"
"67.00000","4.46535","0.50323"
"67.10000","4.47192","0.50362"
"67.20000","4.47847","0.50315"
"67.30000","4.48512","0.50399"
"67.40000","4.49216","0.50464"
"67.50000","4.49866","0.50458"
"67.60000","4.50498","0.50471"
"67.70000","4.51173","0.50476"
"67.80000","4.51915","0.50504"
"67.90000","4.52572","0.50551"
"68.00000","4.53194","0.50539"
"68.10000","4.53806","0.50513"
"68.20000","4.54514","0.50617"
"68.30000","4.55232","0.50618"
"68.40000","4.55882","0.50634"
"68.50000","4.56514","0.50646"
"68.60000","4.57185","0.50690"
"68.70000","4.57879","0.50750"
"68.80000","4.58547","0.50767"
"68.90000","4.59194","0.50759"
"69.00000","4.59858","0.50782"
"69.10000","4.60511","0.50796"
"69.20000","4.61188","0.50821"
"69.30000","4.61863","0.50848"
"69.40000","4.62563","0.50903"
"69.50000","4.63225","0.50915"
"69.60000","4.63853","0.50889"
"69.70000","4.64504","0.50916"
"69.80000","4.65187","0.50995"
"69.90000","4.65883","0.50994"
"70.00000","4.66544","0.51040"
"70.10000","4.67181","0.51044"
"70.20000","4.67862","0.51103"
"70.30000","4.68575","0.51084"
"70.40000","4.69234","0.51110"
"70.50000","4.69862","0.51081"
"70.60000","4.70485","0.51106"
"70.70000","4.71185","0.51101"
"70.80000","4.71882","0.51155"
"70.90000","4.72538","0.51120"
"71.00000","4.73185","0.51152"
"71.10000","4.73858","0.51134"
"71.20000","4.74538","0.51189"
"71.30000","4.75199","0.51152"
"71.40000","4.75841","0.51160"
"71.50000","4.76522","0.51175"
"71.60000","4.77174","0.51245"
"71.70000","4.77856","0.51214"
"71.80000","4.78529","0.51296"
"71.90000","4.79234","0.51329"
"72.00000","4.79889","0.51337"
"72.10000","4.80505","0.51381"
"72.20000","4.81153","0.51317"
"72.30000","4.81864","0.51413"
"72.40000","4.82550","0.51412"
"72.50000","4.83202","0.51414"
"72.60000","4.83830","0.51416"
"72.70000","4.84561","0.51469"
"72.80000","4.85247","0.51506"
"72.90000","4.85864","0.51482"
"73.00000","4.86502","0.51471"
"73.10000","4.87168","0.51532"
"73.20000","4.87869","0.51545"
"73.30000","4.88547","0.51553"
"73.40000","4.89197","0.51561"
"73.50000","4.89879","0.51593"
"73.60000","4.90527","0.51584"
"73.70000","4.91198","0.51608"
"73.80000","4.91857","0.51600"
"73.90000","4.92518","0.51600"
"74.00000","4.93208","0.51616"
"74.10000","4.93858","0.51642"
"74.20000","4.94513","0.51629"
"74.30000","4.95218","0.51714"
"74.40000","4.95901","0.51713"
"74.50000","4.96544","0.51718"
"74.60000","4.97173","0.51767"
"74.70000","4.97836","0.51775"
"74.80000","4.98551","0.51816"
"74.90000","4.99219","0.51824"
"75.00000","4.99865","0.51828"
"75.10000","5.00504","0.51849"
"75.20000","5.01200","0.51894"
"75.30000","5.01893","0.51918"
"75.40000","5.02524","0.51862"
"75.50000","5.03161","0.51876"
"75.60000","5.03843","0.51913"
"75.70000","5.04532","0.51921"
"75.80000","5.05205","0.51950"
"75.90000","5.05867","0.51971"
"76.00000","5.06545","0.51978"
"76.10000","5.07187","0.51966"
"76.20000","5.07846","0.51992"
"76.30000","5.08507","0.52015"
"76.40000","5.09206","0.52023"
"76.50000","5.09867","0.52037"
"76.60000","5.10506","0.52019"
"76.70000","5.11174","0.52088"
"76.80000","5.11910","0.52088"
"76.90000","5.12569","0.52078"
"77.00000","5.13192","0.52036"
"77.10000","5.13810","0.52045"
"77.20000","5.14523","0.52110"
"77.30000","5.15228","0.52126"
"77.40000","5.15873","0.52155"
"77.50000","5.16518","0.52162"
"77.60000","5.17188","0.52162"
"77.70000","5.17877","0.52224"
"77.80000","5.18547","0.52221"
"77.90000","5.19192","0.52249"
"78.00000","5.19844","0.52275"
"78.10000","5.20513","0.52260"
"78.20000","5.21198","0.52294"
"78.30000","5.21871","0.52285"
"78.40000","5.22555","0.52320"
"78.50000","5.23228","0.52292"
"78.60000","5.23849","0.52327"
"78.70000","5.24501","0.52348"
"78.80000","5.25186","0.52286"
"78.90000","5.25880","0.52332"
"79.00000","5.26543","0.52323"
"79.10000","5.27179","0.52346"
"79.20000","5.27868","0.52334"
"79.30000","5.28573","0.52353"
"79.40000","5.29228","0.52370"
"79.50000","5.29857","0.52385"
"79.60000","5.30479","0.52367"
"79.70000","5.31192","0.52418"
"79.80000","5.31887","0.52414"
"79.90000","5.32549","0.52409"
"80.00000","5.33191","0.52412"
"80.10000","5.33851","0.52439"
"80.20000","5.34538","0.52464"
"80.30000","5.35193","0.52434"
"80.40000","5.35840","0.52439"
"80.50000","5.36523","0.52426"
"80.60000","5.37176","0.52473"
"80.70000","5.37853","0.52461"
"80.80000","5.38530","0.52496"
"80.90000","5.39236","0.52513"
"81.00000","5.39881","0.52492"
"81.10000","5.40502","0.52492"
"81.20000","5.41158","0.52439"
"81.30000","5.41869","0.52527"
"81.40000","5.42550","0.52503"
"81.50000","5.43204","0.52506"
"81.60000","5.43831","0.52462"
