Specimen properties : Thickness,"3.30000",mm
"33.20000","2.21234","0.57039"
"33.30000","2.21856","0.57066"
"33.40000","2.22474","0.57117"
"33.50000","2.23175","0.57235"
"33.60000","2.23885","0.57308"
"33.70000","2.24550","0.57381"
"33.80000","2.25210","0.57427"
"33.90000","2.25856","0.57482"
"34.00000","2.26524","0.57564"
"34.10000","2.27188","0.57628"
"34.20000","2.27852","0.57727"
"34.30000","2.28555","0.57798"
"34.40000","2.29180","0.57793"
"34.50000","2.29840","0.57894"
"34.60000","2.30533","0.57974"
"34.70000","2.31248","0.58074"
"34.80000","2.31893","0.58109"
"34.90000","2.32502","0.58161"
"35.00000","2.33145","0.58196"
"35.10000","2.33877","0.58314"
"35.20000","2.34576","0.58397"
"35.30000","2.35207","0.58452"
"35.40000","2.35835","0.58514"
"35.50000","2.36527","0.58580"
"35.60000","2.37230","0.58662"
"35.70000","2.37874","0.58680"
"35.80000","2.38505","0.58751"
"35.90000","2.39156","0.58819"
"36.00000","2.39849","0.58869"
"36.10000","2.40539","0.58975"
"36.20000","2.41201","0.58988"
"36.30000","2.41888","0.59106"
"36.40000","2.42521","0.59121"
"36.50000","2.43178","0.59205"
"36.60000","2.43845","0.59254"
"36.70000","2.44533","0.59314"
"36.80000","2.45214","0.59404"
"36.90000","2.45845","0.59450"
"37.00000","2.46496","0.59506"
"37.10000","2.47214","0.59615"
"37.20000","2.47922","0.59672"
"37.30000","2.48549","0.59716"
"37.40000","2.49161","0.59753"
"37.50000","2.49812","0.59790"
"37.60000","2.50544","0.59894"
"37.70000","2.51229","0.59982"
"37.80000","2.51867","0.59990"
"37.90000","2.52521","0.60097"
"38.00000","2.53187","0.60147"
"38.10000","2.53892","0.60193"
"38.20000","2.54535","0.60276"
"38.30000","2.55170","0.60317"
"38.40000","2.55848","0.60344"
"38.50000","2.56521","0.60445"
"38.60000","2.57196","0.60497"
"38.70000","2.57879","0.60544"
"38.80000","2.58566","0.60657"
"38.90000","2.59210","0.60683"
"39.00000","2.59830","0.60718"
"39.10000","2.60502","0.60760"
"39.20000","2.61213","0.60837"
"39.30000","2.61885","0.60898"
"39.40000","2.62528","0.60947"
"39.50000","2.63170","0.61018"
"39.60000","2.63895","0.61112"
"39.70000","2.64576","0.61159"
"39.80000","2.65202","0.61161"
"39.90000","2.65822","0.61192"
"40.00000","2.66497","0.61253"
"40.10000","2.67205","0.61359"
"40.20000","2.67880","0.61443"
"40.30000","2.68525","0.61471"
"40.40000","2.69209","0.61525"
"40.50000","2.69861","0.61578"
"40.60000","2.70523","0.61642"
"40.70000","2.71182","0.61684"
"40.80000","2.71855","0.61749"
"40.90000","2.72520","0.61796"
"41.00000","2.73181","0.61829"
"41.10000","2.73854","0.61912"
"41.20000","2.74559","0.61965"
"41.30000","2.75220","0.62001"
"41.40000","2.75865","0.62066"
"41.50000","2.76496","0.62074"
"41.60000","2.77175","0.62135"
"41.70000","2.77884","0.62230"
"41.80000","2.78543","0.62296"
"41.90000","2.79190","0.62293"
"42.00000","2.79857","0.62326"
"42.10000","2.80555","0.62440"
"42.20000","2.81228","0.62462"
"42.30000","2.81851","0.62499"
"42.40000","2.82498","0.62510"
"42.50000","2.83181","0.62597"
"42.60000","2.83874","0.62673"
"42.70000","2.84534","0.62726"
"42.80000","2.85192","0.62746"
"42.90000","2.85876","0.62799"
"43.00000","2.86540","0.62823"
"43.10000","2.87189","0.62873"
"43.20000","2.87848","0.62917"
"43.30000","2.88537","0.62964"
"43.40000","2.89203","0.62990"
"43.50000","2.89849","0.63084"
"43.60000","2.90525","0.63134"
"43.70000","2.91236","0.63195"
"43.80000","2.91891","0.63247"
"43.90000","2.92517","0.63236"
"44.00000","2.93150","0.63243"
"44.10000","2.93862","0.63362"
"44.20000","2.94566","0.63424"
"44.30000","2.95196","0.63421"
"44.40000","2.95837","0.63438"
"44.50000","2.96535","0.63500"
"44.60000","2.97227","0.63598"
"44.70000","2.97867","0.63626"
"44.80000","2.98497","0.63653"
"44.90000","2.99182","0.63670"
"45.00000","2.99859","0.63695"
"45.10000","3.00526","0.63804"
"45.20000","3.01186","0.63784"
"45.30000","3.01884","0.63875"
"45.40000","3.02550","0.63889"
"45.50000","3.03188","0.63929"
"45.60000","3.03838","0.63982"
"45.70000","3.04520","0.64016"
"45.80000","3.05208","0.64078"
"45.90000","3.05869","0.64101"
"46.00000","3.06506","0.64126"
"46.10000","3.07216","0.64178"
"46.20000","3.07909","0.64251"
"46.30000","3.08544","0.64269"
"46.40000","3.09168","0.64253"
"46.50000","3.09829","0.64337"
"46.60000","3.10539","0.64327"
"46.70000","3.11210","0.64348"
"46.80000","3.11856","0.64404"
"46.90000","3.12535","0.64484"
"47.00000","3.13201","0.64476"
"47.10000","3.13886","0.64500"
"47.20000","3.14525","0.64544"
"47.30000","3.15169","0.64516"
"47.40000","3.15869","0.64574"
"47.50000","3.16537","0.64607"
"47.60000","3.17200","0.64623"
"47.70000","3.17877","0.64641"
"47.80000","3.18558","0.64695"
"47.90000","3.19214","0.64714"
"48.00000","3.19844","0.64671"
"48.10000","3.20500","0.64724"
"48.20000","3.21202","0.64737"
"48.30000","3.21865","0.64797"
"48.40000","3.22533","0.64802"
"48.50000","3.23186","0.64828"
"48.60000","3.23890","0.64902"
"48.70000","3.24566","0.64897"
"48.80000","3.25198","0.64909"
"48.90000","3.25836","0.64931"
"49.00000","3.26512","0.64969"
"49.10000","3.27201","0.65038"
"49.20000","3.27875","0.64996"
"49.30000","3.28517","0.65033"
"49.40000","3.29215","0.65113"
"49.50000","3.29870","0.65129"
"49.60000","3.30531","0.65153"
"49.70000","3.31176","0.65145"
"49.80000","3.31839","0.65208"
"49.90000","3.32523","0.65312"
"50.00000","3.33193","0.65315"
"50.10000","3.33854","0.65345"
"50.20000","3.34550","0.65387"
"50.30000","3.35215","0.65383"
"50.40000","3.35879","0.65415"
"50.50000","3.36501","0.65435"
"50.60000","3.37165","0.65456"
"50.70000","3.37876","0.65542"
"50.80000","3.38542","0.65561"
"50.90000","3.39200","0.65566"
"51.00000","3.39868","0.65565"
"51.10000","3.40553","0.65667"
"51.20000","3.41222","0.65649"
"51.30000","3.41849","0.65625"
"51.40000","3.42490","0.65618"
"51.50000","3.43186","0.65696"
"51.60000","3.43877","0.65722"
"51.70000","3.44535","0.65703"
"51.80000","3.45192","0.65757"
"51.90000","3.45881","0.65796"
"52.00000","3.46545","0.65866"
"52.10000","3.47196","0.65862"
"52.20000","3.47839","0.65815"
"52.30000","3.48529","0.65907"
"52.40000","3.49196","0.65964"
"52.50000","3.49852","0.65918"
"52.60000","3.50528","0.66001"
"52.70000","3.51231","0.66032"
"52.80000","3.51892","0.66053"
"52.90000","3.52521","0.66043"
"53.00000","3.53158","0.66028"
"53.10000","3.53866","0.66131"
"53.20000","3.54563","0.66152"
"53.30000","3.55203","0.66167"
"53.40000","3.55841","0.66141"
"53.50000","3.56535","0.66210"
"53.60000","3.57220","0.66233"
"53.70000","3.57864","0.66247"
"53.80000","3.58502","0.66256"
"53.90000","3.59178","0.66338"
"54.00000","3.59858","0.66372"
"54.10000","3.60522","0.66337"
"54.20000","3.61187","0.66400"
"54.30000","3.61883","0.66479"
"54.40000","3.62545","0.66511"
"54.50000","3.63179","0.66493"
"54.60000","3.63843","0.66523"
"54.70000","3.64524","0.66584"
"54.80000","3.65209","0.66610"
"54.90000","3.65855","0.66600"
"55.00000","3.66501","0.66649"
"55.10000","3.67219","0.66677"
"55.20000","3.67911","0.66720"
"55.30000","3.68545","0.66735"
"55.40000","3.69164","0.66702"
"55.50000","3.69827","0.66739"
"55.60000","3.70542","0.66814"
"55.70000","3.71212","0.66827"
"55.80000","3.71859","0.66818"
"55.90000","3.72530","0.66829"
"56.00000","3.73198","0.66867"
"56.10000","3.73892","0.66880"
"56.20000","3.74529","0.66864"
"56.30000","3.75174","0.66891"
"56.40000","3.75852","0.66928"
"56.50000","3.76526","0.66928"
"56.60000","3.77203","0.66974"
"56.70000","3.77869","0.66990"
"56.80000","3.78560","0.67011"
"56.90000","3.79211","0.67044"
"57.00000","3.79837","0.67038"
"57.10000","3.80498","0.67070"
"57.20000","3.81213","0.67131"
"57.30000","3.81875","0.67123"
"57.40000","3.82525","0.67154"
"57.50000","3.83191","0.67192"
"57.60000","3.83894","0.67224"
"57.70000","3.84571","0.67256"
"57.80000","3.85200","0.67252"
"57.90000","3.85819","0.67206"
"58.00000","3.86503","0.67256"
"58.10000","3.87193","0.67319"
"58.20000","3.87883","0.67342"
"58.30000","3.88527","0.67320"
"58.40000","3.89195","0.67358"
"58.50000","3.89860","0.67431"
"58.60000","3.90531","0.67425"
"58.70000","3.91180","0.67455"
"58.80000","3.91859","0.67474"
"58.90000","3.92508","0.67428"
"59.00000","3.93183","0.67506"
"59.10000","3.93851","0.67483"
"59.20000","3.94563","0.67502"
"59.30000","3.95224","0.67536"
"59.40000","3.95860","0.67500"
"59.50000","3.96495","0.67506"
"59.60000","3.97170","0.67551"
"59.70000","3.97898","0.67601"
"59.80000","3.98545","0.67552"
"59.90000","3.99174","0.67563"
"60.00000","3.99857","0.67614"
"60.10000","4.00565","0.67671"
"60.20000","4.01233","0.67667"
"60.30000","4.01849","0.67663"
"60.40000","4.02481","0.67650"
"60.50000","4.03180","0.67638"
"60.60000","4.03887","0.67726"
"60.70000","4.04542","0.67711"
"60.80000","4.05209","0.67719"
"60.90000","4.05862","0.67731"
"61.00000","4.06530","0.67773"
"61.10000","4.07187","0.67794"
"61.20000","4.07853","0.67792"
"61.30000","4.08545","0.67821"
"61.40000","4.09185","0.67808"
"61.50000","4.09848","0.67850"
"61.60000","4.10524","0.67883"
"61.70000","4.11247","0.67921"
"61.80000","4.11896","0.67899"
"61.90000","4.12490","0.67863"
"62.00000","4.13140","0.67887"
"62.10000","4.13876","0.67959"
"62.20000","4.14575","0.67951"
"62.30000","4.15216","0.67927"
"62.40000","4.15829","0.67912"
"62.50000","4.16527","0.67972"
"62.60000","4.17235","0.68008"
"62.70000","4.17882","0.67975"
"62.80000","4.18508","0.67983"
"62.90000","4.19155","0.67966"
"63.00000","4.19850","0.68005"
"63.10000","4.20533","0.68048"
"63.20000","4.21202","0.68037"
"63.30000","4.21886","0.68053"
"63.40000","4.22521","0.68077"
"63.50000","4.23184","0.68104"
"63.60000","4.23847","0.68113"
"63.70000","4.24537","0.68159"
"63.80000","4.25212","0.68146"
"63.90000","4.25847","0.68154"
"64.00000","4.26496","0.68118"
"64.10000","4.27213","0.68156"
"64.20000","4.27916","0.68175"
"64.30000","4.28544","0.68115"
"64.40000","4.29162","0.68173"
"64.50000","4.29822","0.68163"
"64.60000","4.30543","0.68217"
"64.70000","4.31229","0.68191"
"64.80000","4.31863","0.68191"
"64.90000","4.32515","0.68200"
"65.00000","4.33193","0.68167"
"65.10000","4.33891","0.68221"
"65.20000","4.34529","0.68192"
"65.30000","4.35169","0.68167"
"65.40000","4.35842","0.68174"
"65.50000","4.36525","0.68213"
"65.60000","4.37209","0.68175"
"65.70000","4.37882","0.68209"
"65.80000","4.38565","0.68219"
"65.90000","4.39205","0.68153"
"66.00000","4.39829","0.68166"
"66.10000","4.40497","0.68134"
"66.20000","4.41214","0.68201"
"66.30000","4.41878","0.68179"
"66.40000","4.42526","0.68146"
"66.50000","4.43175","0.68128"
"66.60000","4.43899","0.68095"
"66.70000","4.44579","0.68021"
"66.80000","4.45200","0.68026"
"66.90000","4.45818","0.67949"
"67.00000","4.46499","0.67940"
"67.10000","4.47207","0.67941"
"67.20000","4.47893","0.67885"
"67.30000","4.48521","0.67846"
"67.40000","4.49191","0.67819"
"67.50000","4.49859","0.67781"
"67.60000","4.50538","0.67803"
"67.70000","4.51175","0.67715"
"67.80000","4.51849","0.67667"
"67.90000","4.52512","0.67625"
"68.00000","4.53185","0.67640"
"68.10000","4.53849","0.67570"
"68.20000","4.54564","0.67547"
"68.30000","4.55220","0.67450"
"68.40000","4.55869","0.67439"
"68.50000","4.56496","0.67364"
"68.60000","4.57171","0.67316"
"68.70000","4.57895","0.67269"
"68.80000","4.58545","0.67191"
"68.90000","4.59175","0.67064"
"69.00000","4.59852","0.66986"
"69.10000","4.60563","0.66898"
"69.20000","4.61229","0.66844"
"69.30000","4.61848","0.66680"
"69.40000","4.62499","0.66558"
"69.50000","4.63175","0.66417"
"69.60000","4.63882","0.66178"
"69.70000","4.64545","0.65874"
"69.80000","4.65203","0.65631"
"69.90000","4.65869","0.65376"
"70.00000","4.66533","0.65188"
"70.10000","4.67191","0.64988"
"70.20000","4.67847","0.64767"
"70.30000","4.68533","0.64597"
"70.40000","4.69196","0.64372"
"70.50000","4.69847","0.64192"
"70.60000","4.70534","0.63967"
"70.70000","4.71246","0.63808"
"70.80000","4.71892","0.63570"
"70.90000","4.72507","0.63330"
"71.00000","4.73152","0.63088"
"71.10000","4.73869","0.62928"
"71.20000","4.74567","0.62706"
"71.30000","4.75201","0.62530"
"71.40000","4.75839","0.62375"
"71.50000","4.76523","0.62219"
"71.60000","4.77231","0.62123"
"71.70000","4.77875","0.61921"
"71.80000","4.78503","0.61756"
"71.90000","4.79166","0.61595"
"72.00000","4.79854","0.61461"
"72.10000","4.80537","0.61306"
"72.20000","4.81197","0.61161"
"72.30000","4.81884","0.61040"
"72.40000","4.82535","0.60952"
"72.50000","4.83190","0.60836"
"72.60000","4.83847","0.60728"
"72.70000","4.84525","0.60636"
"72.80000","4.85207","0.60573"
"72.90000","4.85850","0.60455"
"73.00000","4.86500","0.60393"
"73.10000","4.87213","0.60365"
"73.20000","4.87908","0.60184"
"73.30000","4.88547","0.60063"
"73.40000","4.89162","0.59953"
"73.50000","4.89824","0.59881"
"73.60000","4.90546","0.59841"
"73.70000","4.91220","0.59674"
"73.80000","4.91865","0.59573"
"73.90000","4.92520","0.59440"
"74.00000","4.93190","0.59297"
"74.10000","4.93892","0.59157"
"74.20000","4.94532","0.58995"
"74.30000","4.95176","0.58866"
"74.40000","4.95845","0.58707"
"74.50000","4.96518","0.58550"
"74.60000","4.97197","0.58437"
"74.70000","4.97875","0.58273"
"74.80000","4.98566","0.58064"
"74.90000","4.99209","0.57882"
"75.00000","4.99832","0.57698"
"75.10000","5.00502","0.57575"
"75.20000","5.01212","0.57462"
"75.30000","5.01873","0.57306"
"75.40000","5.02524","0.57149"
"75.50000","5.03173","0.57032"
"75.60000","5.03898","0.56968"
"75.70000","5.04580","0.56868"
"75.80000","5.05203","0.56655"
"75.90000","5.05820","0.56551"
"76.00000","5.06500","0.56409"
"76.10000","5.07210","0.56307"
"76.20000","5.07889","0.56167"
"76.30000","5.08533","0.56009"
"76.40000","5.09198","0.55887"
"76.50000","5.09854","0.55741"
"76.60000","5.10537","0.55646"
"76.70000","5.11181","0.55482"
"76.80000","5.11853","0.55348"
"76.90000","5.12511","0.55147"
"77.00000","5.13175","0.55004"
"77.10000","5.13860","0.54880"
"77.20000","5.14568","0.54781"
"77.30000","5.15221","0.54611"
"77.40000","5.15856","0.54539"
"77.50000","5.16492","0.54327"
"77.60000","5.17173","0.54237"
"77.70000","5.17896","0.54121"
"77.80000","5.18544","0.53964"
"77.90000","5.19176","0.53820"
"78.00000","5.19855","0.53701"
"78.10000","5.20562","0.53553"
"78.20000","5.21234","0.53426"
"78.30000","5.21861","0.53264"
"78.40000","5.22483","0.53114"
"78.50000","5.23170","0.53011"
"78.60000","5.23884","0.52831"
"78.70000","5.24538","0.52687"
"78.80000","5.25206","0.52551"
"78.90000","5.25864","0.52383"
"79.00000","5.26538","0.52237"
"79.10000","5.27199","0.52125"
"79.20000","5.27848","0.51919"
"79.30000","5.28538","0.51752"
"79.40000","5.29192","0.51551"
"79.50000","5.29845","0.51361"
"79.60000","5.30531","0.51116"
"79.70000","5.31242","0.50850"
"79.80000","5.31898","0.50618"
"79.90000","5.32510","0.50374"
"80.00000","5.33146","0.50162"
"80.10000","5.33870","0.49997"
"80.20000","5.34567","0.49779"
"80.30000","5.35211","0.49547"
"80.40000","5.35833","0.49346"
"80.50000","5.36522","0.49171"
"80.60000","5.37232","0.48982"
"80.70000","5.37873","0.48789"
"80.80000","5.38503","0.48596"
"80.90000","5.39165","0.48366"
"81.00000","5.39848","0.48253"
"81.10000","5.40536","0.48053"
"81.20000","5.41201","0.47831"
"81.30000","5.41899","0.47731"
"81.40000","5.42530","0.47488"
"81.50000","5.43178","0.47346"
"81.60000","5.43849","0.47237"
