Specimen properties : Thickness,"3.64000",mm
"24.90000","1.65839","0.50436"
"25.00000","1.66546","0.50612"
"25.10000","1.67224","0.50727"
"25.20000","1.67863","0.50855"
"25.30000","1.68492","0.50927"
"25.40000","1.69168","0.51037"
"25.50000","1.69866","0.51207"
"25.60000","1.70531","0.51331"
"25.70000","1.71210","0.51438"
"25.80000","1.71870","0.51576"
"25.90000","1.72522","0.51692"
"26.00000","1.73171","0.51800"
"26.10000","1.73843","0.51897"
"26.20000","1.74565","0.52061"
"26.30000","1.75193","0.52149"
"26.40000","1.75823","0.52264"
"26.50000","1.76527","0.52392"
"26.60000","1.77261","0.52581"
"26.70000","1.77906","0.52650"
"26.80000","1.78504","0.52753"
"26.90000","1.79130","0.52833"
"27.00000","1.79862","0.52961"
"27.10000","1.80573","0.53103"
"27.20000","1.81212","0.53188"
"27.30000","1.81842","0.53318"
"27.40000","1.82518","0.53458"
"27.50000","1.83226","0.53553"
"27.60000","1.83882","0.53647"
"27.70000","1.84514","0.53773"
"27.80000","1.85173","0.53866"
"27.90000","1.85848","0.53957"
"28.00000","1.86537","0.54103"
"28.10000","1.87210","0.54235"
"28.20000","1.87910","0.54346"
"28.30000","1.88540","0.54442"
"28.40000","1.89171","0.54530"
"28.50000","1.89828","0.54626"
"28.60000","1.90533","0.54758"
"28.70000","1.91232","0.54860"
"28.80000","1.91858","0.54942"
"28.90000","1.92502","0.55065"
"29.00000","1.93209","0.55197"
"29.10000","1.93910","0.55299"
"29.20000","1.94552","0.55360"
"29.30000","1.95169","0.55466"
"29.40000","1.95824","0.55563"
"29.50000","1.96530","0.55712"
"29.60000","1.97225","0.55770"
"29.70000","1.97869","0.55911"
"29.80000","1.98519","0.55947"
"29.90000","1.99187","0.56105"
"30.00000","1.99872","0.56202"
"30.10000","2.00531","0.56298"
"30.20000","2.01185","0.56423"
"30.30000","2.01854","0.56456"
"30.40000","2.02505","0.56615"
"30.50000","2.03177","0.56748"
"30.60000","2.03879","0.56796"
"30.70000","2.04573","0.56933"
"30.80000","2.05212","0.56983"
"30.90000","2.05828","0.57041"
"31.00000","2.06484","0.57186"
"31.10000","2.07224","0.57313"
"31.20000","2.07887","0.57373"
"31.30000","2.08532","0.57463"
"31.40000","2.09163","0.57560"
"31.50000","2.09879","0.57692"
"31.60000","2.10570","0.57811"
"31.70000","2.11206","0.57841"
"31.80000","2.11831","0.57910"
"31.90000","2.12493","0.58040"
"32.00000","2.13200","0.58135"
"32.10000","2.13878","0.58230"
"32.20000","2.14537","0.58291"
"32.30000","2.15222","0.58398"
"32.40000","2.15861","0.58520"
"32.50000","2.16521","0.58601"
"32.60000","2.17183","0.58690"
"32.70000","2.17865","0.58755"
"32.80000","2.18530","0.58854"
"32.90000","2.19173","0.58915"
"33.00000","2.19850","0.59057"
"33.10000","2.20572","0.59123"
"33.20000","2.21238","0.59229"
"33.30000","2.21867","0.59299"
"33.40000","2.22491","0.59391"
"33.50000","2.23175","0.59490"
"33.60000","2.23891","0.59555"
"33.70000","2.24552","0.59673"
"33.80000","2.25189","0.59706"
"33.90000","2.25842","0.59760"
"34.00000","2.26541","0.59900"
"34.10000","2.27220","0.59973"
"34.20000","2.27862","0.60071"
"34.30000","2.28503","0.60099"
"34.40000","2.29170","0.60230"
"34.50000","2.29868","0.60343"
"34.60000","2.30541","0.60405"
"34.70000","2.31213","0.60466"
"34.80000","2.31870","0.60590"
"34.90000","2.32520","0.60704"
"35.00000","2.33179","0.60782"
"35.10000","2.33838","0.60847"
"35.20000","2.34552","0.60939"
"35.30000","2.35204","0.61022"
"35.40000","2.35832","0.61060"
"35.50000","2.36518","0.61190"
"35.60000","2.37244","0.61281"
"35.70000","2.37901","0.61395"
"35.80000","2.38509","0.61378"
"35.90000","2.39129","0.61485"
"36.00000","2.39859","0.61608"
"36.10000","2.40556","0.61698"
"36.20000","2.41207","0.61745"
"36.30000","2.41846","0.61814"
"36.40000","2.42531","0.61873"
"36.50000","2.43231","0.61997"
"36.60000","2.43866","0.62066"
"36.70000","2.44509","0.62133"
"36.80000","2.45182","0.62264"
"36.90000","2.45845","0.62314"
"37.00000","2.46535","0.62403"
"37.10000","2.47203","0.62485"
"37.20000","2.47916","0.62554"
"37.30000","2.48543","0.62605"
"37.40000","2.49169","0.62675"
"37.50000","2.49836","0.62796"
"37.60000","2.50528","0.62881"
"37.70000","2.51227","0.62976"
"37.80000","2.51869","0.63021"
"37.90000","2.52506","0.63085"
"38.00000","2.53219","0.63192"
"38.10000","2.53910","0.63259"
"38.20000","2.54551","0.63333"
"38.30000","2.55168","0.63363"
"38.40000","2.55803","0.63464"
"38.50000","2.56528","0.63526"
"38.60000","2.57222","0.63615"
"38.70000","2.57870","0.63700"
"38.80000","2.58530","0.63746"
"38.90000","2.59183","0.63876"
"39.00000","2.59880","0.63923"
"39.10000","2.60533","0.64006"
"39.20000","2.61182","0.64081"
"39.30000","2.61850","0.64142"
"39.40000","2.62497","0.64243"
"39.50000","2.63192","0.64309"
"39.60000","2.63890","0.64403"
"39.70000","2.64568","0.64494"
"39.80000","2.65204","0.64541"
"39.90000","2.65817","0.64557"
"40.00000","2.66484","0.64653"
"40.10000","2.67218","0.64806"
"40.20000","2.67893","0.64859"
"40.30000","2.68521","0.64918"
"40.40000","2.69164","0.64980"
"40.50000","2.69883","0.65091"
"40.60000","2.70575","0.65171"
"40.70000","2.71202","0.65203"
"40.80000","2.71815","0.65255"
"40.90000","2.72486","0.65325"
"41.00000","2.73203","0.65421"
"41.10000","2.73883","0.65538"
"41.20000","2.74536","0.65594"
"41.30000","2.75213","0.65654"
"41.40000","2.75858","0.65754"
"41.50000","2.76530","0.65803"
"41.60000","2.77190","0.65919"
"41.70000","2.77866","0.65909"
"41.80000","2.78532","0.66008"
"41.90000","2.79183","0.66079"
"42.00000","2.79858","0.66186"
"42.10000","2.80571","0.66273"
"42.20000","2.81239","0.66324"
"42.30000","2.81845","0.66345"
"42.40000","2.82480","0.66370"
"42.50000","2.83178","0.66495"
"42.60000","2.83896","0.66570"
"42.70000","2.84556","0.66659"
"42.80000","2.85174","0.66723"
"42.90000","2.85840","0.66801"
"43.00000","2.86552","0.66877"
"43.10000","2.87228","0.66923"
"43.20000","2.87857","0.66970"
"43.30000","2.88490","0.67061"
"43.40000","2.89177","0.67138"
"43.50000","2.89861","0.67171"
"43.60000","2.90534","0.67250"
"43.70000","2.91224","0.67328"
"43.80000","2.91866","0.67414"
"43.90000","2.92517","0.67462"
"44.00000","2.93170","0.67513"
"44.10000","2.93849","0.67565"
"44.20000","2.94563","0.67655"
"44.30000","2.95183","0.67703"
"44.40000","2.95825","0.67775"
"44.50000","2.96523","0.67865"
"44.60000","2.97263","0.67939"
"44.70000","2.97916","0.67999"
"44.80000","2.98514","0.68032"
"44.90000","2.99134","0.68053"
"45.00000","2.99855","0.68138"
"45.10000","3.00565","0.68258"
"45.20000","3.01213","0.68289"
"45.30000","3.01848","0.68372"
"45.40000","3.02523","0.68444"
"45.50000","3.03213","0.68459"
"45.60000","3.03879","0.68548"
"45.70000","3.04515","0.68588"
"45.80000","3.05181","0.68652"
"45.90000","3.05846","0.68734"
"46.00000","3.06534","0.68799"
"46.10000","3.07212","0.68865"
"46.20000","3.07908","0.68909"
"46.30000","3.08551","0.68947"
"46.40000","3.09165","0.69041"
"46.50000","3.09835","0.69060"
"46.60000","3.10535","0.69119"
"46.70000","3.11221","0.69234"
"46.80000","3.11856","0.69258"
"46.90000","3.12506","0.69291"
"47.00000","3.13217","0.69371"
"47.10000","3.13923","0.69448"
"47.20000","3.14555","0.69492"
"47.30000","3.15165","0.69504"
"47.40000","3.15810","0.69571"
"47.50000","3.16532","0.69687"
"47.60000","3.17230","0.69751"
"47.70000","3.17875","0.69804"
"47.80000","3.18519","0.69845"
"47.90000","3.19189","0.69910"
"48.00000","3.19871","0.69956"
"48.10000","3.20529","0.70013"
"48.20000","3.21183","0.70072"
"48.30000","3.21840","0.70129"
"48.40000","3.22508","0.70174"
"48.50000","3.23185","0.70247"
"48.60000","3.23878","0.70351"
"48.70000","3.24579","0.70397"
"48.80000","3.25199","0.70415"
"48.90000","3.25818","0.70470"
"49.00000","3.26490","0.70499"
"49.10000","3.27221","0.70613"
"49.20000","3.27889","0.70694"
"49.30000","3.28529","0.70677"
"49.40000","3.29163","0.70736"
"49.50000","3.29882","0.70814"
"49.60000","3.30583","0.70924"
"49.70000","3.31207","0.70980"
"49.80000","3.31814","0.70923"
"49.90000","3.32497","0.71006"
"50.00000","3.33204","0.71098"
"50.10000","3.33876","0.71136"
"50.20000","3.34536","0.71193"
"50.30000","3.35210","0.71234"
"50.40000","3.35858","0.71308"
"50.50000","3.36521","0.71348"
"50.60000","3.37187","0.71390"
"50.70000","3.37872","0.71445"
"50.80000","3.38526","0.71480"
"50.90000","3.39175","0.71533"
"51.00000","3.39849","0.71593"
"51.10000","3.40574","0.71659"
"51.20000","3.41255","0.71732"
"51.30000","3.41859","0.71751"
"51.40000","3.42488","0.71771"
"51.50000","3.43181","0.71881"
"51.60000","3.43895","0.71942"
"51.70000","3.44555","0.71933"
"51.80000","3.45188","0.71967"
"51.90000","3.45844","0.72027"
"52.00000","3.46564","0.72156"
"52.10000","3.47227","0.72156"
"52.20000","3.47849","0.72209"
"52.30000","3.48489","0.72221"
"52.40000","3.49166","0.72286"
"52.50000","3.49868","0.72367"
"52.60000","3.50538","0.72367"
"52.70000","3.51218","0.72415"
"52.80000","3.51868","0.72509"
"52.90000","3.52515","0.72526"
"53.00000","3.53170","0.72596"
"53.10000","3.53851","0.72590"
"53.20000","3.54548","0.72691"
"53.30000","3.55197","0.72716"
"53.40000","3.55833","0.72755"
"53.50000","3.56527","0.72837"
"53.60000","3.57252","0.72918"
"53.70000","3.57902","0.72964"
"53.80000","3.58516","0.72963"
"53.90000","3.59130","0.72949"
"54.00000","3.59866","0.73071"
"54.10000","3.60560","0.73116"
"54.20000","3.61214","0.73125"
"54.30000","3.61854","0.73164"
"54.40000","3.62517","0.73247"
"54.50000","3.63217","0.73312"
"54.60000","3.63881","0.73327"
"54.70000","3.64518","0.73390"
"54.80000","3.65184","0.73386"
"54.90000","3.65848","0.73451"
"55.00000","3.66527","0.73502"
"55.10000","3.67199","0.73525"
"55.20000","3.67909","0.73610"
"55.30000","3.68555","0.73660"
"55.40000","3.69175","0.73682"
"55.50000","3.69839","0.73720"
"55.60000","3.70532","0.73782"
"55.70000","3.71219","0.73829"
"55.80000","3.71874","0.73825"
"55.90000","3.72502","0.73867"
"56.00000","3.73214","0.73953"
"56.10000","3.73914","0.74016"
"56.20000","3.74554","0.74025"
"56.30000","3.75174","0.74021"
"56.40000","3.75814","0.74052"
"56.50000","3.76538","0.74133"
"56.60000","3.77218","0.74176"
"56.70000","3.77863","0.74251"
"56.80000","3.78532","0.74276"
"56.90000","3.79199","0.74288"
"57.00000","3.79864","0.74316"
"57.10000","3.80519","0.74402"
"57.20000","3.81171","0.74435"
"57.30000","3.81861","0.74464"
"57.40000","3.82509","0.74529"
"57.50000","3.83193","0.74569"
"57.60000","3.83874","0.74619"
"57.70000","3.84558","0.74676"
"57.80000","3.85207","0.74671"
"57.90000","3.85836","0.74712"
"58.00000","3.86491","0.74720"
"58.10000","3.87210","0.74858"
"58.20000","3.87878","0.74855"
"58.30000","3.88537","0.74914"
"58.40000","3.89176","0.74947"
"58.50000","3.89892","0.75002"
"58.60000","3.90574","0.75032"
"58.70000","3.91196","0.75066"
"58.80000","3.91826","0.75098"
"58.90000","3.92499","0.75125"
"59.00000","3.93205","0.75187"
"59.10000","3.93874","0.75231"
"59.20000","3.94530","0.75229"
"59.30000","3.95216","0.75308"
"59.40000","3.95872","0.75318"
"59.50000","3.96533","0.75398"
"59.60000","3.97178","0.75400"
"59.70000","3.97859","0.75440"
"59.80000","3.98532","0.75482"
"59.90000","3.99188","0.75553"
"60.00000","3.99848","0.75583"
"60.10000","4.00570","0.75632"
"60.20000","4.01234","0.75634"
"60.30000","4.01866","0.75711"
"60.40000","4.02498","0.75723"
"60.50000","4.03175","0.75758"
"60.60000","4.03885","0.75833"
"60.70000","4.04550","0.75824"
"60.80000","4.05189","0.75925"
"60.90000","4.05849","0.75928"
"61.00000","4.06551","0.75993"
"61.10000","4.07211","0.76014"
"61.20000","4.07849","0.76011"
"61.30000","4.08506","0.76053"
"61.40000","4.09189","0.76094"
"61.50000","4.09858","0.76165"
"61.60000","4.10525","0.76175"
"61.70000","4.11202","0.76236"
"61.80000","4.11875","0.76270"
"61.90000","4.12526","0.76278"
"62.00000","4.13178","0.76331"
"62.10000","4.13844","0.76388"
"62.20000","4.14548","0.76393"
"62.30000","4.15209","0.76460"
"62.40000","4.15844","0.76506"
"62.50000","4.16517","0.76534"
"62.60000","4.17233","0.76587"
"62.70000","4.17897","0.76595"
"62.80000","4.18525","0.76642"
"62.90000","4.19146","0.76637"
"63.00000","4.19856","0.76698"
"63.10000","4.20547","0.76739"
"63.20000","4.21200","0.76729"
"63.30000","4.21858","0.76807"
"63.40000","4.22537","0.76792"
"63.50000","4.23219","0.76884"
"63.60000","4.23865","0.76928"
"63.70000","4.24507","0.76926"
"63.80000","4.25192","0.77003"
"63.90000","4.25873","0.77004"
"64.00000","4.26520","0.77071"
"64.10000","4.27197","0.77104"
"64.20000","4.27889","0.77127"
"64.30000","4.28558","0.77144"
"64.40000","4.29187","0.77190"
"64.50000","4.29838","0.77208"
"64.60000","4.30519","0.77263"
"64.70000","4.31211","0.77312"
"64.80000","4.31873","0.77345"
"64.90000","4.32519","0.77318"
"65.00000","4.33210","0.77348"
"65.10000","4.33896","0.77438"
"65.20000","4.34549","0.77399"
"65.30000","4.35175","0.77451"
"65.40000","4.35828","0.77478"
"65.50000","4.36531","0.77538"
"65.60000","4.37208","0.77591"
"65.70000","4.37850","0.77572"
"65.80000","4.38533","0.77653"
"65.90000","4.39210","0.77625"
"66.00000","4.39868","0.77674"
"66.10000","4.40515","0.77707"
"66.20000","4.41179","0.77753"
"66.30000","4.41857","0.77771"
"66.40000","4.42520","0.77782"
"66.50000","4.43184","0.77828"
"66.60000","4.43875","0.77856"
"66.70000","4.44551","0.77878"
"66.80000","4.45217","0.77889"
"66.90000","4.45838","0.77874"
"67.00000","4.46489","0.77938"
"67.10000","4.47206","0.78005"
"67.20000","4.47869","0.78006"
"67.30000","4.48536","0.78049"
"67.40000","4.49188","0.78035"
"67.50000","4.49890","0.78065"
"67.60000","4.50564","0.78142"
"67.70000","4.51186","0.78108"
"67.80000","4.51828","0.78167"
"67.90000","4.52507","0.78204"
"68.00000","4.53204","0.78272"
"68.10000","4.53874","0.78298"
"68.20000","4.54524","0.78271"
"68.30000","4.55219","0.78348"
"68.40000","4.55881","0.78343"
"68.50000","4.56530","0.78393"
"68.60000","4.57174","0.78414"
"68.70000","4.57858","0.78430"
"68.80000","4.58536","0.78463"
"68.90000","4.59183","0.78461"
"69.00000","4.59847","0.78517"
"69.10000","4.60564","0.78597"
"69.20000","4.61234","0.78578"
"69.30000","4.61870","0.78636"
"69.40000","4.62505","0.78578"
"69.50000","4.63181","0.78664"
"69.60000","4.63884","0.78696"
"69.70000","4.64547","0.78705"
"69.80000","4.65182","0.78731"
"69.90000","4.65852","0.78728"
"70.00000","4.66553","0.78748"
"70.10000","4.67210","0.78800"
"70.20000","4.67857","0.78843"
"70.30000","4.68504","0.78856"
"70.40000","4.69179","0.78894"
"70.50000","4.69855","0.78905"
"70.60000","4.70523","0.78956"
"70.70000","4.71202","0.78987"
"70.80000","4.71883","0.79006"
"70.90000","4.72531","0.79004"
"71.00000","4.73172","0.79013"
"71.10000","4.73838","0.79097"
"71.20000","4.74550","0.79111"
"71.30000","4.75200","0.79124"
"71.40000","4.75839","0.79155"
"71.50000","4.76529","0.79246"
"71.60000","4.77245","0.79222"
"71.70000","4.77888","0.79245"
"71.80000","4.78514","0.79196"
"71.90000","4.79149","0.79281"
"72.00000","4.79865","0.79317"
"72.10000","4.80556","0.79356"
"72.20000","4.81201","0.79363"
"72.30000","4.81865","0.79393"
"72.40000","4.82537","0.79406"
"72.50000","4.83227","0.79458"
"72.60000","4.83865","0.79438"
"72.70000","4.84505","0.79483"
"72.80000","4.85191","0.79473"
"72.90000","4.85855","0.79518"
"73.00000","4.86530","0.79572"
"73.10000","4.87195","0.79541"
"73.20000","4.87890","0.79624"
"73.30000","4.88546","0.79607"
"73.40000","4.89181","0.79668"
"73.50000","4.89837","0.79616"
"73.60000","4.90520","0.79683"
"73.70000","4.91213","0.79705"
"73.80000","4.91870","0.79745"
"73.90000","4.92519","0.79751"
"74.00000","4.93213","0.79810"
"74.10000","4.93900","0.79807"
"74.20000","4.94550","0.79827"
"74.30000","4.95171","0.79831"
"74.40000","4.95824","0.79833"
"74.50000","4.96527","0.79892"
"74.60000","4.97219","0.79905"
"74.70000","4.97870","0.79903"
"74.80000","4.98519","0.79942"
"74.90000","4.99189","0.79983"
"75.00000","4.99869","0.79956"
"75.10000","5.00519","0.79966"
"75.20000","5.01179","0.79968"
"75.30000","5.01851","0.80004"
"75.40000","5.02517","0.80047"
"75.50000","5.03189","0.80028"
"75.60000","5.03870","0.80077"
"75.70000","5.04568","0.80086"
"75.80000","5.05214","0.80060"
"75.90000","5.05835","0.80088"
"76.00000","5.06493","0.80107"
"76.10000","5.07214","0.80121"
"76.20000","5.07880","0.80135"
"76.30000","5.08527","0.80101"
"76.40000","5.09163","0.80138"
"76.50000","5.09888","0.80168"
"76.60000","5.10576","0.80177"
"76.70000","5.11199","0.80131"
"76.80000","5.11824","0.80126"
"76.90000","5.12500","0.80138"
"77.00000","5.13209","0.80174"
"77.10000","5.13880","0.80206"
"77.20000","5.14532","0.80190"
"77.30000","5.15204","0.80155"
"77.40000","5.15861","0.80217"
"77.50000","5.16528","0.80199"
"77.60000","5.17185","0.80205"
"77.70000","5.17857","0.80205"
"77.80000","5.18507","0.80125"
"77.90000","5.19185","0.80161"
"78.00000","5.19854","0.80172"
"78.10000","5.20574","0.80208"
"78.20000","5.21243","0.80230"
"78.30000","5.21855","0.80190"
"78.40000","5.22486","0.80209"
"78.50000","5.23169","0.80192"
"78.60000","5.23907","0.80270"
"78.70000","5.24559","0.80234"
"78.80000","5.25187","0.80149"
"78.90000","5.25850","0.80123"
"79.00000","5.26539","0.80255"
"79.10000","5.27226","0.80319"
"79.20000","5.27863","0.80273"
"79.30000","5.28493","0.80246"
"79.40000","5.29172","0.80286"
"79.50000","5.29876","0.80277"
"79.60000","5.30538","0.80285"
"79.70000","5.31217","0.80297"
"79.80000","5.31861","0.80305"
"79.90000","5.32518","0.80270"
"80.00000","5.33170","0.80313"
"80.10000","5.33855","0.80343"
"80.20000","5.34552","0.80313"
"80.30000","5.35186","0.80328"
"80.40000","5.35832","0.80329"
"80.50000","5.36521","0.80410"
"80.60000","5.37253","0.80423"
"80.70000","5.37896","0.80371"
"80.80000","5.38511","0.80375"
"80.90000","5.39141","0.80395"
"81.00000","5.39862","0.80421"
"81.10000","5.40572","0.80452"
"81.20000","5.41212","0.80404"
"81.30000","5.41854","0.80449"
"81.40000","5.42516","0.80422"
"81.50000","5.43216","0.80477"
"81.60000","5.43877","0.80462"
