Specimen properties : Thickness,"2.50000",mm
"23.90000","1.59229","0.45520"
"24.00000","1.59880","0.45609"
"24.10000","1.60518","0.45723"
"24.20000","1.61185","0.45809"
"24.30000","1.61875","0.45923"
"24.40000","1.62544","0.46005"
"24.50000","1.63188","0.46128"
"24.60000","1.63848","0.46197"
"24.70000","1.64512","0.46258"
"24.80000","1.65192","0.46426"
"24.90000","1.65878","0.46533"
"25.00000","1.66577","0.46637"
"25.10000","1.67214","0.46743"
"25.20000","1.67845","0.46799"
"25.30000","1.68496","0.46892"
"25.40000","1.69202","0.47056"
"25.50000","1.69891","0.47140"
"25.60000","1.70525","0.47194"
"25.70000","1.71175","0.47325"
"25.80000","1.71876","0.47409"
"25.90000","1.72578","0.47517"
"26.00000","1.73226","0.47620"
"26.10000","1.73836","0.47689"
"26.20000","1.74475","0.47784"
"26.30000","1.75196","0.47895"
"26.40000","1.75893","0.48011"
"26.50000","1.76545","0.48109"
"26.60000","1.77194","0.48148"
"26.70000","1.77854","0.48267"
"26.80000","1.78539","0.48393"
"26.90000","1.79197","0.48477"
"27.00000","1.79845","0.48523"
"27.10000","1.80516","0.48657"
"27.20000","1.81175","0.48743"
"27.30000","1.81853","0.48870"
"27.40000","1.82543","0.48949"
"27.50000","1.83242","0.49056"
"27.60000","1.83874","0.49099"
"27.70000","1.84496","0.49211"
"27.80000","1.85152","0.49273"
"27.90000","1.85881","0.49404"
"28.00000","1.86555","0.49483"
"28.10000","1.87196","0.49552"
"28.20000","1.87831","0.49629"
"28.30000","1.88555","0.49746"
"28.40000","1.89249","0.49864"
"28.50000","1.89869","0.49905"
"28.60000","1.90480","0.49946"
"28.70000","1.91158","0.50043"
"28.80000","1.91868","0.50162"
"28.90000","1.92556","0.50256"
"29.00000","1.93209","0.50309"
"29.10000","1.93870","0.50371"
"29.20000","1.94514","0.50473"
"29.30000","1.95190","0.50580"
"29.40000","1.95851","0.50614"
"29.50000","1.96535","0.50722"
"29.60000","1.97199","0.50782"
"29.70000","1.97847","0.50824"
"29.80000","1.98514","0.50941"
"29.90000","1.99231","0.51062"
"30.00000","1.99909","0.51076"
"30.10000","2.00526","0.51182"
"30.20000","2.01157","0.51185"
"30.30000","2.01853","0.51333"
"30.40000","2.02567","0.51426"
"30.50000","2.03217","0.51464"
"30.60000","2.03852","0.51542"
"30.70000","2.04507","0.51612"
"30.80000","2.05216","0.51704"
"30.90000","2.05890","0.51756"
"31.00000","2.06530","0.51842"
"31.10000","2.07164","0.51893"
"31.20000","2.07832","0.51961"
"31.30000","2.08528","0.52043"
"31.40000","2.09202","0.52132"
"31.50000","2.09881","0.52215"
"31.60000","2.10537","0.52252"
"31.70000","2.11192","0.52309"
"31.80000","2.11834","0.52391"
"31.90000","2.12506","0.52465"
"32.00000","2.13219","0.52578"
"32.10000","2.13863","0.52606"
"32.20000","2.14493","0.52614"
"32.30000","2.15181","0.52702"
"32.40000","2.15920","0.52828"
"32.50000","2.16571","0.52914"
"32.60000","2.17187","0.52874"
"32.70000","2.17811","0.52981"
"32.80000","2.18519","0.53038"
"32.90000","2.19230","0.53123"
"33.00000","2.19876","0.53198"
"33.10000","2.20519","0.53245"
"33.20000","2.21191","0.53335"
"33.30000","2.21883","0.53372"
"33.40000","2.22542","0.53402"
"33.50000","2.23181","0.53429"
"33.60000","2.23854","0.53513"
"33.70000","2.24515","0.53581"
"33.80000","2.25188","0.53674"
"33.90000","2.25872","0.53677"
"34.00000","2.26574","0.53783"
"34.10000","2.27226","0.53850"
"34.20000","2.27841","0.53867"
"34.30000","2.28498","0.53922"
"34.40000","2.29197","0.54026"
"34.50000","2.29886","0.54097"
"34.60000","2.30545","0.54148"
"34.70000","2.31167","0.54187"
"34.80000","2.31878","0.54261"
"34.90000","2.32569","0.54293"
"35.00000","2.33220","0.54355"
"35.10000","2.33844","0.54383"
"35.20000","2.34483","0.54431"
"35.30000","2.35195","0.54489"
"35.40000","2.35888","0.54563"
"35.50000","2.36534","0.54622"
"35.60000","2.37197","0.54649"
"35.70000","2.37862","0.54702"
"35.80000","2.38526","0.54763"
"35.90000","2.39179","0.54836"
"36.00000","2.39841","0.54905"
"36.10000","2.40529","0.54946"
"36.20000","2.41180","0.54971"
"36.30000","2.41856","0.55054"
"36.40000","2.42535","0.55078"
"36.50000","2.43225","0.55190"
"36.60000","2.43889","0.55201"
"36.70000","2.44502","0.55187"
"36.80000","2.45157","0.55263"
"36.90000","2.45871","0.55358"
"37.00000","2.46539","0.55400"
"37.10000","2.47204","0.55443"
"37.20000","2.47840","0.55478"
"37.30000","2.48549","0.55557"
"37.40000","2.49244","0.55647"
"37.50000","2.49863","0.55628"
"37.60000","2.50495","0.55633"
"37.70000","2.51172","0.55705"
"37.80000","2.51869","0.55837"
"37.90000","2.52535","0.55833"
"38.00000","2.53188","0.55870"
"38.10000","2.53883","0.55948"
"38.20000","2.54537","0.55992"
"38.30000","2.55199","0.56039"
"38.40000","2.55845","0.56034"
"38.50000","2.56527","0.56101"
"38.60000","2.57206","0.56183"
"38.70000","2.57860","0.56207"
"38.80000","2.58514","0.56281"
"38.90000","2.59220","0.56312"
"39.00000","2.59900","0.56360"
"39.10000","2.60536","0.56339"
"39.20000","2.61168","0.56347"
"39.30000","2.61844","0.56438"
"39.40000","2.62564","0.56479"
"39.50000","2.63214","0.56528"
"39.60000","2.63854","0.56586"
"39.70000","2.64511","0.56605"
"39.80000","2.65212","0.56643"
"39.90000","2.65876","0.56670"
"40.00000","2.66512","0.56687"
"40.10000","2.67171","0.56717"
"40.20000","2.67855","0.56762"
"40.30000","2.68523","0.56832"
"40.40000","2.69189","0.56842"
"40.50000","2.69865","0.56914"
"40.60000","2.70548","0.56932"
"40.70000","2.71206","0.56957"
"40.80000","2.71840","0.56951"
"40.90000","2.72507","0.56985"
"41.00000","2.73206","0.57057"
"41.10000","2.73869","0.57071"
"41.20000","2.74518","0.57064"
"41.30000","2.75191","0.57109"
"41.40000","2.75898","0.57182"
"41.50000","2.76561","0.57191"
"41.60000","2.77183","0.57198"
"41.70000","2.77814","0.57226"
"41.80000","2.78534","0.57264"
"41.90000","2.79212","0.57246"
"42.00000","2.79863","0.57238"
"42.10000","2.80521","0.57284"
"42.20000","2.81207","0.57253"
"42.30000","2.81889","0.57294"
"42.40000","2.82528","0.57248"
"42.50000","2.83166","0.57224"
"42.60000","2.83858","0.57294"
"42.70000","2.84542","0.57347"
"42.80000","2.85204","0.57306"
"42.90000","2.85869","0.57345"
"43.00000","2.86556","0.57387"
"43.10000","2.87218","0.57406"
"43.20000","2.87854","0.57373"
"43.30000","2.88503","0.57400"
"43.40000","2.89185","0.57478"
"43.50000","2.89874","0.57469"
"43.60000","2.90542","0.57493"
"43.70000","2.91189","0.57489"
"43.80000","2.91882","0.57503"
"43.90000","2.92565","0.57558"
"44.00000","2.93212","0.57543"
"44.10000","2.93848","0.57573"
"44.20000","2.94494","0.57617"
"44.30000","2.95195","0.57660"
"44.40000","2.95872","0.57686"
"44.50000","2.96524","0.57688"
"44.60000","2.97203","0.57724"
"44.70000","2.97878","0.57771"
"44.80000","2.98535","0.57754"
"44.90000","2.99183","0.57754"
"45.00000","2.99833","0.57777"
"45.10000","3.00529","0.57809"
"45.20000","3.01187","0.57809"
"45.30000","3.01854","0.57851"
"45.40000","3.02536","0.57883"
"45.50000","3.03225","0.57858"
"45.60000","3.03882","0.57908"
"45.70000","3.04517","0.57886"
"45.80000","3.05157","0.57909"
"45.90000","3.05865","0.57937"
"46.00000","3.06540","0.57921"
"46.10000","3.07203","0.57982"
"46.20000","3.07853","0.57990"
"46.30000","3.08554","0.57995"
"46.40000","3.09230","0.57988"
"46.50000","3.09858","0.57996"
"46.60000","3.10494","0.57984"
"46.70000","3.11176","0.58027"
"46.80000","3.11862","0.58052"
"46.90000","3.12540","0.57998"
"47.00000","3.13195","0.58032"
"47.10000","3.13883","0.57960"
"47.20000","3.14543","0.57979"
"47.30000","3.15199","0.57969"
"47.40000","3.15843","0.57943"
"47.50000","3.16520","0.57923"
"47.60000","3.17199","0.57964"
"47.70000","3.17858","0.57964"
"47.80000","3.18519","0.57959"
"47.90000","3.19226","0.57969"
"48.00000","3.19899","0.57955"
"48.10000","3.20535","0.57973"
"48.20000","3.21175","0.57926"
"48.30000","3.21844","0.57942"
"48.40000","3.22553","0.57978"
"48.50000","3.23214","0.57993"
"48.60000","3.23854","0.57924"
"48.70000","3.24514","0.57973"
"48.80000","3.25212","0.57971"
"48.90000","3.25885","0.57946"
"49.00000","3.26524","0.57944"
"49.10000","3.27170","0.57938"
"49.20000","3.27840","0.57931"
"49.30000","3.28524","0.58024"
"49.40000","3.29191","0.58038"
"49.50000","3.29863","0.57995"
"49.60000","3.30550","0.57982"
"49.70000","3.31198","0.57930"
"49.80000","3.31839","0.57884"
"49.90000","3.32505","0.57898"
"50.00000","3.33200","0.57896"
"50.10000","3.33871","0.57871"
"50.20000","3.34505","0.57836"
"50.30000","3.35187","0.57824"
"50.40000","3.35910","0.57808"
"50.50000","3.36563","0.57759"
"50.60000","3.37189","0.57674"
"50.70000","3.37816","0.57644"
"50.80000","3.38525","0.57628"
"50.90000","3.39213","0.57629"
"51.00000","3.39866","0.57551"
"51.10000","3.40524","0.57529"
"51.20000","3.41200","0.57490"
"51.30000","3.41900","0.57456"
"51.40000","3.42536","0.57400"
"51.50000","3.43161","0.57283"
"51.60000","3.43851","0.57370"
"51.70000","3.44523","0.57295"
"51.80000","3.45201","0.57244"
"51.90000","3.45873","0.57151"
"52.00000","3.46559","0.57130"
"52.10000","3.47215","0.57096"
"52.20000","3.47846","0.57000"
"52.30000","3.48504","0.57023"
"52.40000","3.49189","0.57039"
"52.50000","3.49881","0.56992"
"52.60000","3.50537","0.56950"
"52.70000","3.51183","0.56920"
"52.80000","3.51884","0.56910"
"52.90000","3.52565","0.56865"
"53.00000","3.53211","0.56832"
"53.10000","3.53841","0.56795"
"53.20000","3.54489","0.56726"
"53.30000","3.55202","0.56709"
"53.40000","3.55881","0.56687"
"53.50000","3.56533","0.56591"
"53.60000","3.57187","0.56637"
"53.70000","3.57856","0.56572"
"53.80000","3.58544","0.56549"
"53.90000","3.59187","0.56482"
"54.00000","3.59844","0.56464"
"54.10000","3.60520","0.56357"
"54.20000","3.61179","0.56272"
"54.30000","3.61861","0.56208"
"54.40000","3.62541","0.56116"
"54.50000","3.63229","0.56086"
"54.60000","3.63877","0.55982"
"54.70000","3.64500","0.55819"
"54.80000","3.65161","0.55829"
"54.90000","3.65878","0.55839"
"55.00000","3.66544","0.55723"
"55.10000","3.67190","0.55660"
"55.20000","3.67831","0.55577"
"55.30000","3.68563","0.55546"
"55.40000","3.69243","0.55482"
"55.50000","3.69868","0.55356"
"55.60000","3.70488","0.55214"
"55.70000","3.71160","0.55177"
"55.80000","3.71879","0.55082"
"55.90000","3.72548","0.54928"
"56.00000","3.73198","0.54817"
"56.10000","3.73866","0.54726"
"56.20000","3.74525","0.54555"
"56.30000","3.75201","0.54442"
"56.40000","3.75857","0.54287"
"56.50000","3.76536","0.54024"
"56.60000","3.77188","0.53760"
"56.70000","3.77845","0.53439"
"56.80000","3.78515","0.53147"
"56.90000","3.79236","0.52895"
"57.00000","3.79909","0.52606"
"57.10000","3.80520","0.52172"
"57.20000","3.81153","0.51834"
"57.30000","3.81833","0.51473"
"57.40000","3.82566","0.51165"
"57.50000","3.83225","0.50809"
"57.60000","3.83855","0.50452"
"57.70000","3.84517","0.50076"
"57.80000","3.85207","0.49782"
"57.90000","3.85898","0.49519"
"58.00000","3.86529","0.49228"
"58.10000","3.87161","0.48885"
"58.20000","3.87847","0.48577"
"58.30000","3.88528","0.48275"
"58.40000","3.89207","0.47981"
"58.50000","3.89879","0.47779"
"58.60000","3.90529","0.47483"
"58.70000","3.91186","0.47267"
"58.80000","3.91840","0.47029"
"58.90000","3.92512","0.46825"
"59.00000","3.93220","0.46606"
"59.10000","3.93853","0.46334"
"59.20000","3.94503","0.46097"
"59.30000","3.95187","0.45879"
"59.40000","3.95918","0.45700"
"59.50000","3.96563","0.45453"
"59.60000","3.97178","0.45202"
"59.70000","3.97804","0.45015"
"59.80000","3.98523","0.44917"
"59.90000","3.99230","0.44733"
"60.00000","3.99882","0.44527"
"60.10000","4.00518","0.44302"
"60.20000","4.01184","0.44098"
"60.30000","4.01887","0.43929"
"60.40000","4.02538","0.43731"
"60.50000","4.03180","0.43518"
"60.60000","4.03856","0.43384"
"60.70000","4.04517","0.43203"
"60.80000","4.05196","0.43046"
"60.90000","4.05871","0.42891"
"61.00000","4.06569","0.42759"
"61.10000","4.07225","0.42567"
"61.20000","4.07844","0.42343"
"61.30000","4.08511","0.42180"
"61.40000","4.09194","0.42024"
"61.50000","4.09874","0.41854"
"61.60000","4.10538","0.41727"
"61.70000","4.11178","0.41613"
"61.80000","4.11885","0.41462"
"61.90000","4.12584","0.41288"
"62.00000","4.13220","0.41118"
"62.10000","4.13841","0.40932"
"62.20000","4.14477","0.40823"
"62.30000","4.15200","0.40716"
"62.40000","4.15890","0.40592"
"62.50000","4.16534","0.40440"
"62.60000","4.17196","0.40348"
"62.70000","4.17851","0.40160"
"62.80000","4.18539","0.40060"
"62.90000","4.19200","0.39916"
"63.00000","4.19839","0.39850"
"63.10000","4.20521","0.39772"
"63.20000","4.21171","0.39705"
"63.30000","4.21853","0.39592"
"63.40000","4.22547","0.39536"
"63.50000","4.23228","0.39364"
"63.60000","4.23881","0.39215"
"63.70000","4.24497","0.39061"
"63.80000","4.25154","0.38935"
"63.90000","4.25878","0.38809"
"64.00000","4.26548","0.38581"
"64.10000","4.27197","0.38400"
"64.20000","4.27834","0.38230"
"64.30000","4.28557","0.38087"
"64.40000","4.29245","0.37981"
"64.50000","4.29860","0.37866"
"64.60000","4.30492","0.37736"
"64.70000","4.31165","0.37622"
"64.80000","4.31873","0.37515"
"64.90000","4.32548","0.37330"
"65.00000","4.33198","0.37143"
"65.10000","4.33880","0.36991"
"65.20000","4.34527","0.36813"
"65.30000","4.35198","0.36666"
"65.40000","4.35856","0.36513"
"65.50000","4.36526","0.36418"
"65.60000","4.37195","0.36243"
"65.70000","4.37852","0.36167"
"65.80000","4.38521","0.36078"
"65.90000","4.39225","0.35988"
"66.00000","4.39903","0.35800"
"66.10000","4.40536","0.35653"
"66.20000","4.41161","0.35477"
"66.30000","4.41848","0.35402"
"66.40000","4.42557","0.35231"
"66.50000","4.43211","0.35096"
"66.60000","4.43856","0.34911"
"66.70000","4.44512","0.34765"
"66.80000","4.45214","0.34622"
"66.90000","4.45886","0.34451"
"67.00000","4.46520","0.34271"
"67.10000","4.47171","0.34176"
"67.20000","4.47849","0.34074"
"67.30000","4.48527","0.33941"
"67.40000","4.49192","0.33811"
"67.50000","4.49868","0.33694"
"67.60000","4.50547","0.33616"
"67.70000","4.51196","0.33472"
"67.80000","4.51840","0.33303"
"67.90000","4.52509","0.33201"
"68.00000","4.53206","0.33048"
"68.10000","4.53861","0.32941"
"68.20000","4.54504","0.32792"
"68.30000","4.55187","0.32733"
"68.40000","4.55916","0.32629"
"68.50000","4.56568","0.32475"
"68.60000","4.57181","0.32363"
"68.70000","4.57811","0.32199"
"68.80000","4.58533","0.32146"
"68.90000","4.59221","0.32018"
"69.00000","4.59865","0.31929"
"69.10000","4.60522","0.31827"
"69.20000","4.61199","0.31641"
"69.30000","4.61894","0.31562"
"69.40000","4.62535","0.31382"
"69.50000","4.63174","0.31288"
"69.60000","4.63846","0.31159"
"69.70000","4.64514","0.31053"
"69.80000","4.65196","0.30990"
"69.90000","4.65871","0.30854"
"70.00000","4.66568","0.30820"
"70.10000","4.67226","0.30727"
"70.20000","4.67840","0.30683"
"70.30000","4.68504","0.30566"
"70.40000","4.69194","0.30518"
"70.50000","4.69882","0.30368"
"70.60000","4.70537","0.30279"
"70.70000","4.71175","0.30140"
"70.80000","4.71877","0.30136"
"70.90000","4.72579","0.30072"
"71.00000","4.73226","0.29922"
"71.10000","4.73847","0.29879"
"71.20000","4.74477","0.29811"
"71.30000","4.75189","0.29762"
"71.40000","4.75884","0.29737"
"71.50000","4.76545","0.29673"
"71.60000","4.77204","0.29630"
"71.70000","4.77866","0.29565"
"71.80000","4.78540","0.29424"
"71.90000","4.79188","0.29400"
"72.00000","4.79836","0.29310"
"72.10000","4.80519","0.29258"
"72.20000","4.81172","0.29211"
"72.30000","4.81866","0.29155"
"72.40000","4.82550","0.29130"
"72.50000","4.83223","0.29070"
"72.60000","4.83880","0.29014"
"72.70000","4.84498","0.28972"
"72.80000","4.85161","0.28929"
"72.90000","4.85879","0.28981"
"73.00000","4.86543","0.28880"
"73.10000","4.87196","0.28852"
"73.20000","4.87833","0.28776"
"73.30000","4.88554","0.28707"
"73.40000","4.89247","0.28732"
"73.50000","4.89868","0.28635"
"73.60000","4.90494","0.28540"
"73.70000","4.91155","0.28490"
"73.74200","4.91452","0.28484"
