Specimen properties : Thickness,"3.20000",mm
"7.10000","0.47197","0.21426"
"7.20000","0.47810","0.21679"
"7.30000","0.48499","0.21947"
"7.40000","0.49213","0.22293"
"7.50000","0.49890","0.22544"
"7.60000","0.50527","0.22774"
"7.70000","0.51187","0.23072"
"7.80000","0.51858","0.23335"
"7.90000","0.52529","0.23595"
"8.00000","0.53185","0.23821"
"8.10000","0.53856","0.24072"
"8.20000","0.54511","0.24376"
"8.30000","0.55187","0.24624"
"8.40000","0.55858","0.24909"
"8.50000","0.56569","0.25166"
"8.60000","0.57223","0.25393"
"8.70000","0.57852","0.25659"
"8.80000","0.58488","0.25843"
"8.90000","0.59181","0.26151"
"9.00000","0.59890","0.26452"
"9.10000","0.60546","0.26696"
"9.20000","0.61178","0.26896"
"9.30000","0.61853","0.27162"
"9.40000","0.62558","0.27427"
"9.50000","0.63228","0.27686"
"9.60000","0.63858","0.27904"
"9.70000","0.64486","0.28148"
"9.80000","0.65181","0.28416"
"9.90000","0.65880","0.28638"
"10.00000","0.66537","0.28884"
"10.10000","0.67215","0.29161"
"10.20000","0.67869","0.29368"
"10.30000","0.68516","0.29625"
"10.40000","0.69189","0.29865"
"10.50000","0.69853","0.30068"
"10.60000","0.70550","0.30345"
"10.70000","0.71179","0.30567"
"10.80000","0.71836","0.30811"
"10.90000","0.72540","0.31039"
"11.00000","0.73242","0.31326"
"11.10000","0.73888","0.31543"
"11.20000","0.74507","0.31735"
"11.30000","0.75147","0.31991"
"11.40000","0.75882","0.32250"
"11.50000","0.76561","0.32489"
"11.60000","0.77202","0.32694"
"11.70000","0.77837","0.32920"
"11.80000","0.78532","0.33245"
"11.90000","0.79233","0.33459"
"12.00000","0.79867","0.33626"
"12.10000","0.80495","0.33847"
"12.20000","0.81168","0.34047"
"12.30000","0.81854","0.34311"
"12.40000","0.82533","0.34558"
"12.50000","0.83199","0.34776"
"12.60000","0.83891","0.34985"
"12.70000","0.84533","0.35207"
"12.80000","0.85185","0.35417"
"12.90000","0.85841","0.35666"
"13.00000","0.86531","0.35840"
"13.10000","0.87210","0.36070"
"13.20000","0.87853","0.36286"
"13.30000","0.88495","0.36465"
"13.40000","0.89222","0.36762"
"13.50000","0.89910","0.36993"
"13.60000","0.90546","0.37126"
"13.70000","0.91152","0.37343"
"13.80000","0.91835","0.37591"
"13.90000","0.92545","0.37858"
"14.00000","0.93217","0.38064"
"14.10000","0.93864","0.38227"
"14.20000","0.94512","0.38433"
"14.30000","0.95197","0.38661"
"14.40000","0.95886","0.38890"
"14.50000","0.96524","0.39040"
"14.60000","0.97180","0.39249"
"14.70000","0.97849","0.39464"
"14.80000","0.98526","0.39676"
"14.90000","0.99203","0.39918"
"15.00000","0.99885","0.40104"
"15.10000","1.00569","0.40298"
"15.20000","1.01197","0.40487"
"15.30000","1.01833","0.40673"
"15.40000","1.02510","0.40904"
"15.50000","1.03217","0.41078"
"15.60000","1.03883","0.41314"
"15.70000","1.04514","0.41487"
"15.80000","1.05176","0.41683"
"15.90000","1.05897","0.41938"
"16.00000","1.06576","0.42135"
"16.10000","1.07200","0.42280"
"16.20000","1.07811","0.42431"
"16.30000","1.08511","0.42664"
"16.40000","1.09217","0.42878"
"16.50000","1.09885","0.43081"
"16.60000","1.10521","0.43280"
"16.70000","1.11185","0.43445"
"16.80000","1.11866","0.43647"
"16.90000","1.12537","0.43818"
"17.00000","1.13181","0.44024"
"17.10000","1.13868","0.44216"
"17.20000","1.14513","0.44372"
"17.30000","1.15180","0.44553"
"17.40000","1.15853","0.44763"
"17.50000","1.16576","0.44938"
"17.60000","1.17225","0.45124"
"17.70000","1.17854","0.45289"
"17.80000","1.18479","0.45432"
"17.90000","1.19184","0.45667"
"18.00000","1.19897","0.45869"
"18.10000","1.20547","0.46014"
"18.20000","1.21162","0.46181"
"18.30000","1.21851","0.46380"
"18.40000","1.22573","0.46595"
"18.50000","1.23229","0.46768"
"18.60000","1.23845","0.46886"
"18.70000","1.24480","0.47090"
"18.80000","1.25172","0.47243"
"18.90000","1.25886","0.47434"
"19.00000","1.26539","0.47632"
"19.10000","1.27203","0.47777"
"19.20000","1.27868","0.47942"
"19.30000","1.28542","0.48112"
"19.40000","1.29199","0.48284"
"19.50000","1.29852","0.48455"
"19.60000","1.30545","0.48664"
"19.70000","1.31179","0.48797"
"19.80000","1.31846","0.48978"
"19.90000","1.32538","0.49121"
"20.00000","1.33243","0.49346"
"20.10000","1.33887","0.49450"
"20.20000","1.34497","0.49610"
"20.30000","1.35155","0.49744"
"20.40000","1.35876","0.49953"
"20.50000","1.36565","0.50129"
"20.60000","1.37204","0.50287"
"20.70000","1.37829","0.50375"
"20.80000","1.38522","0.50573"
"20.90000","1.39229","0.50777"
"21.00000","1.39879","0.50894"
"21.10000","1.40511","0.51039"
"21.20000","1.41159","0.51186"
"21.30000","1.41854","0.51371"
"21.40000","1.42537","0.51518"
"21.50000","1.43205","0.51710"
"21.60000","1.43900","0.51852"
"21.70000","1.44516","0.51952"
"21.80000","1.45176","0.52129"
"21.90000","1.45838","0.52288"
"22.00000","1.46541","0.52490"
"22.10000","1.47220","0.52600"
"22.20000","1.47844","0.52727"
"22.30000","1.48494","0.52862"
"22.40000","1.49225","0.53079"
"22.50000","1.49924","0.53230"
"22.60000","1.50548","0.53387"
"22.70000","1.51155","0.53467"
"22.80000","1.51827","0.53659"
"22.90000","1.52547","0.53837"
"23.00000","1.53228","0.53948"
"23.10000","1.53871","0.54066"
"23.20000","1.54510","0.54211"
"23.30000","1.55192","0.54381"
"23.40000","1.55893","0.54565"
"23.50000","1.56539","0.54664"
"23.60000","1.57176","0.54745"
"23.70000","1.57838","0.54910"
"23.80000","1.58522","0.55077"
"23.90000","1.59200","0.55239"
"24.00000","1.59889","0.55399"
"24.10000","1.60566","0.55561"
"24.20000","1.61195","0.55630"
"24.30000","1.61833","0.55786"
"24.40000","1.62509","0.55882"
"24.50000","1.63222","0.56077"
"24.60000","1.63877","0.56222"
"24.70000","1.64509","0.56321"
"24.80000","1.65178","0.56448"
"24.90000","1.65906","0.56675"
"25.00000","1.66581","0.56773"
"25.10000","1.67196","0.56926"
"25.20000","1.67807","0.57007"
"25.30000","1.68500","0.57153"
"25.40000","1.69217","0.57282"
"25.50000","1.69888","0.57420"
"25.60000","1.70532","0.57542"
"25.70000","1.71189","0.57653"
"25.80000","1.71861","0.57785"
"25.90000","1.72536","0.57962"
"26.00000","1.73189","0.58041"
"26.10000","1.73859","0.58190"
"26.20000","1.74499","0.58324"
"26.30000","1.75181","0.58468"
"26.40000","1.75861","0.58625"
"26.50000","1.76573","0.58730"
"26.60000","1.77225","0.58838"
"26.70000","1.77851","0.58944"
"26.80000","1.78484","0.59079"
"26.90000","1.79180","0.59211"
"27.00000","1.79890","0.59359"
"27.10000","1.80557","0.59513"
"27.20000","1.81163","0.59534"
"27.30000","1.81855","0.59737"
"27.40000","1.82576","0.59898"
"27.50000","1.83229","0.60010"
"27.60000","1.83857","0.60075"
"27.70000","1.84474","0.60148"
"27.80000","1.85174","0.60294"
"27.90000","1.85885","0.60450"
"28.00000","1.86543","0.60540"
"28.10000","1.87214","0.60686"
"28.20000","1.87856","0.60784"
"28.30000","1.88521","0.60906"
"28.40000","1.89187","0.61050"
"28.50000","1.89853","0.61127"
"28.60000","1.90552","0.61222"
"28.70000","1.91177","0.61337"
"28.80000","1.91839","0.61501"
"28.90000","1.92542","0.61639"
"29.00000","1.93250","0.61771"
"29.10000","1.93896","0.61854"
"29.20000","1.94500","0.61939"
"29.30000","1.95144","0.62038"
"29.40000","1.95881","0.62240"
"29.50000","1.96571","0.62321"
"29.60000","1.97203","0.62416"
"29.70000","1.97831","0.62510"
"29.80000","1.98532","0.62646"
"29.90000","1.99236","0.62772"
"30.00000","1.99872","0.62864"
"30.10000","2.00505","0.62947"
"30.20000","2.01156","0.63055"
"30.30000","2.01846","0.63192"
"30.40000","2.02534","0.63270"
"30.50000","2.03205","0.63384"
"30.60000","2.03892","0.63527"
"30.70000","2.04524","0.63626"
"30.80000","2.05174","0.63705"
"30.90000","2.05847","0.63822"
"31.00000","2.06530","0.63954"
"31.10000","2.07209","0.64073"
"31.20000","2.07848","0.64156"
"31.30000","2.08493","0.64309"
"31.40000","2.09218","0.64378"
"31.50000","2.09918","0.64522"
"31.60000","2.10544","0.64591"
"31.70000","2.11157","0.64676"
"31.80000","2.11823","0.64778"
"31.90000","2.12551","0.64901"
"32.00000","2.13223","0.64995"
"32.10000","2.13869","0.65104"
"32.20000","2.14520","0.65195"
"32.30000","2.15192","0.65294"
"32.40000","2.15892","0.65393"
"32.50000","2.16535","0.65536"
"32.60000","2.17170","0.65625"
"32.70000","2.17847","0.65683"
"32.80000","2.18522","0.65811"
"32.90000","2.19195","0.65914"
"33.00000","2.19884","0.66028"
"33.10000","2.20568","0.66130"
"33.20000","2.21197","0.66217"
"33.30000","2.21827","0.66331"
"33.40000","2.22511","0.66380"
"33.50000","2.23216","0.66530"
"33.60000","2.23879","0.66647"
"33.70000","2.24531","0.66696"
"33.80000","2.25169","0.66779"
"33.90000","2.25901","0.66928"
"34.00000","2.26578","0.67031"
"34.10000","2.27194","0.67105"
"34.20000","2.27815","0.67127"
"34.30000","2.28503","0.67278"
"34.40000","2.29216","0.67373"
"34.50000","2.29877","0.67520"
"34.60000","2.30521","0.67543"
"34.70000","2.31205","0.67678"
"34.80000","2.31859","0.67780"
"34.90000","2.32525","0.67867"
"35.00000","2.33176","0.67921"
"35.10000","2.33852","0.68039"
"35.20000","2.34522","0.68122"
"35.30000","2.35184","0.68179"
"35.40000","2.35853","0.68266"
"35.50000","2.36556","0.68369"
"35.60000","2.37227","0.68496"
"35.70000","2.37865","0.68559"
"35.80000","2.38486","0.68593"
"35.90000","2.39168","0.68753"
"36.00000","2.39890","0.68843"
"36.10000","2.40540","0.68959"
"36.20000","2.41192","0.69002"
"36.30000","2.41867","0.69120"
"36.40000","2.42558","0.69234"
"36.50000","2.43219","0.69328"
"36.60000","2.43851","0.69392"
"36.70000","2.44499","0.69466"
"36.80000","2.45187","0.69555"
"36.90000","2.45877","0.69669"
"37.00000","2.46533","0.69741"
"37.10000","2.47199","0.69851"
"37.20000","2.47870","0.69904"
"37.30000","2.48535","0.69992"
"37.40000","2.49192","0.70059"
"37.50000","2.49843","0.70137"
"37.60000","2.50536","0.70246"
"37.70000","2.51204","0.70321"
"37.80000","2.51855","0.70407"
"37.90000","2.52534","0.70517"
"38.00000","2.53232","0.70580"
"38.10000","2.53885","0.70643"
"38.20000","2.54515","0.70724"
"38.30000","2.55154","0.70790"
"38.40000","2.55870","0.70888"
"38.50000","2.56559","0.70994"
"38.60000","2.57202","0.71006"
"38.70000","2.57854","0.71089"
"38.80000","2.58528","0.71219"
"38.90000","2.59218","0.71263"
"39.00000","2.59857","0.71306"
"39.10000","2.60495","0.71409"
"39.20000","2.61187","0.71477"
"39.30000","2.61858","0.71566"
"39.40000","2.62524","0.71620"
"39.50000","2.63187","0.71719"
"39.60000","2.63883","0.71837"
"39.70000","2.64549","0.71908"
"39.80000","2.65192","0.71925"
"39.90000","2.65836","0.72045"
"40.00000","2.66523","0.72123"
"40.10000","2.67206","0.72204"
"40.20000","2.67865","0.72269"
"40.30000","2.68508","0.72325"
"40.40000","2.69218","0.72437"
"40.50000","2.69902","0.72523"
"40.60000","2.70535","0.72561"
"40.70000","2.71163","0.72621"
"40.80000","2.71837","0.72745"
"40.90000","2.72547","0.72815"
"41.00000","2.73211","0.72971"
"41.10000","2.73856","0.73007"
"41.20000","2.74533","0.73073"
"41.30000","2.75206","0.73170"
"41.40000","2.75883","0.73211"
"41.50000","2.76516","0.73271"
"41.60000","2.77166","0.73348"
"41.70000","2.77875","0.73451"
"41.80000","2.78537","0.73535"
"41.90000","2.79200","0.73599"
"42.00000","2.79872","0.73656"
"42.10000","2.80561","0.73763"
"42.20000","2.81211","0.73807"
"42.30000","2.81841","0.73893"
"42.40000","2.82496","0.73905"
"42.50000","2.83207","0.74042"
"42.60000","2.83870","0.74083"
"42.70000","2.84538","0.74146"
"42.80000","2.85194","0.74198"
"42.90000","2.85891","0.74319"
"43.00000","2.86570","0.74364"
"43.10000","2.87187","0.74379"
"43.20000","2.87829","0.74450"
"43.30000","2.88508","0.74536"
"43.40000","2.89207","0.74648"
"43.50000","2.89870","0.74663"
"43.60000","2.90517","0.74801"
"43.70000","2.91215","0.74830"
"43.80000","2.91872","0.74894"
"43.90000","2.92528","0.74922"
"44.00000","2.93165","0.74969"
"44.10000","2.93845","0.75080"
"44.20000","2.94524","0.75145"
"44.30000","2.95195","0.75233"
"44.40000","2.95854","0.75252"
"44.50000","2.96558","0.75328"
"44.60000","2.97216","0.75402"
"44.70000","2.97871","0.75442"
"44.80000","2.98501","0.75518"
"44.90000","2.99174","0.75615"
"45.00000","2.99872","0.75702"
"45.10000","3.00542","0.75758"
"45.20000","3.01191","0.75770"
"45.30000","3.01873","0.75911"
"45.40000","3.02559","0.75977"
"45.50000","3.03211","0.76020"
"45.60000","3.03843","0.76055"
"45.70000","3.04503","0.76143"
"45.80000","3.05192","0.76247"
"45.90000","3.05877","0.76338"
"46.00000","3.06537","0.76359"
"46.10000","3.07199","0.76445"
"46.20000","3.07879","0.76476"
"46.30000","3.08537","0.76545"
"46.40000","3.09190","0.76620"
"46.50000","3.09837","0.76684"
"46.60000","3.10532","0.76732"
"46.70000","3.11202","0.76838"
"46.80000","3.11852","0.76865"
"46.90000","3.12534","0.76945"
"47.00000","3.13235","0.76995"
"47.10000","3.13884","0.77070"
"47.20000","3.14520","0.77105"
"47.30000","3.15164","0.77153"
"47.40000","3.15867","0.77277"
"47.50000","3.16548","0.77294"
"47.60000","3.17200","0.77316"
"47.70000","3.17841","0.77384"
"47.80000","3.18535","0.77453"
"47.90000","3.19223","0.77531"
"48.00000","3.19867","0.77565"
"48.10000","3.20500","0.77611"
"48.20000","3.21174","0.77682"
"48.30000","3.21861","0.77760"
"48.40000","3.22527","0.77825"
"48.50000","3.23183","0.77864"
"48.60000","3.23880","0.77944"
"48.70000","3.24544","0.77967"
"48.80000","3.25191","0.77999"
"48.90000","3.25834","0.78100"
"49.00000","3.26521","0.78150"
"49.10000","3.27205","0.78200"
"49.20000","3.27853","0.78281"
"49.30000","3.28508","0.78379"
"49.40000","3.29224","0.78436"
"49.50000","3.29906","0.78504"
"49.60000","3.30546","0.78537"
"49.70000","3.31162","0.78540"
"49.80000","3.31835","0.78606"
"49.90000","3.32537","0.78700"
"50.00000","3.33211","0.78759"
"50.10000","3.33865","0.78782"
"50.20000","3.34533","0.78850"
"50.30000","3.35205","0.78905"
"50.40000","3.35889","0.78953"
"50.50000","3.36523","0.78969"
"50.60000","3.37172","0.79020"
"50.70000","3.37852","0.79058"
"50.80000","3.38527","0.79126"
"50.90000","3.39196","0.79147"
"51.00000","3.39878","0.79227"
"51.10000","3.40564","0.79271"
"51.20000","3.41199","0.79276"
"51.30000","3.41837","0.79299"
"51.40000","3.42507","0.79424"
"51.50000","3.43208","0.79468"
"51.60000","3.43870","0.79505"
"51.70000","3.44523","0.79550"
"51.80000","3.45195","0.79626"
"51.90000","3.45900","0.79705"
"52.00000","3.46567","0.79699"
"52.10000","3.47191","0.79756"
"52.20000","3.47811","0.79733"
"52.30000","3.48510","0.79815"
"52.40000","3.49201","0.79887"
"52.50000","3.49888","0.79934"
"52.60000","3.50525","0.79965"
"52.70000","3.51193","0.80019"
"52.80000","3.51864","0.80067"
"52.90000","3.52529","0.80124"
"53.00000","3.53173","0.80186"
"53.10000","3.53855","0.80192"
"53.20000","3.54510","0.80233"
"53.30000","3.55190","0.80302"
"53.40000","3.55849","0.80363"
"53.50000","3.56572","0.80418"
"53.60000","3.57227","0.80490"
"53.70000","3.57850","0.80503"
"53.80000","3.58494","0.80532"
"53.90000","3.59169","0.80633"
"54.00000","3.59894","0.80683"
"54.10000","3.60551","0.80737"
"54.20000","3.61173","0.80782"
"54.30000","3.61862","0.80844"
"54.40000","3.62564","0.80930"
"54.50000","3.63232","0.81019"
"54.60000","3.63851","0.81000"
"54.70000","3.64484","0.81063"
"54.80000","3.65188","0.81122"
"54.90000","3.65883","0.81200"
"55.00000","3.66539","0.81225"
"55.10000","3.67208","0.81287"
"55.20000","3.67860","0.81317"
"55.30000","3.68534","0.81373"
"55.40000","3.69196","0.81448"
"55.50000","3.69852","0.81491"
"55.60000","3.70533","0.81549"
"55.70000","3.71181","0.81570"
"55.80000","3.71851","0.81595"
"55.90000","3.72540","0.81741"
"56.00000","3.73236","0.81808"
"56.10000","3.73890","0.81817"
"56.20000","3.74497","0.81881"
"56.30000","3.75149","0.81940"
"56.40000","3.75880","0.82051"
"56.50000","3.76559","0.82133"
"56.60000","3.77203","0.82206"
"56.70000","3.77838","0.82239"
"56.80000","3.78532","0.82376"
"56.90000","3.79239","0.82446"
"57.00000","3.79873","0.82498"
"57.10000","3.80505","0.82477"
"57.20000","3.81168","0.82597"
"57.30000","3.81852","0.82697"
"57.40000","3.82525","0.82802"
"57.50000","3.83206","0.82899"
"57.60000","3.83883","0.82956"
"57.70000","3.84520","0.83004"
"57.80000","3.85183","0.83116"
"57.90000","3.85847","0.83170"
"58.00000","3.86535","0.83280"
"58.10000","3.87209","0.83354"
"58.20000","3.87833","0.83413"
"58.30000","3.88499","0.83488"
"58.40000","3.89231","0.83591"
"58.50000","3.89924","0.83716"
"58.60000","3.90543","0.83702"
"58.70000","3.91151","0.83772"
"58.80000","3.91819","0.83838"
"58.90000","3.92545","0.83945"
"59.00000","3.93227","0.84031"
"59.10000","3.93866","0.84069"
"59.20000","3.94517","0.84144"
"59.30000","3.95190","0.84207"
"59.40000","3.95887","0.84238"
"59.50000","3.96534","0.84286"
"59.60000","3.97176","0.84321"
"59.70000","3.97842","0.84317"
"59.80000","3.98523","0.84442"
"59.90000","3.99187","0.84481"
"60.00000","3.99885","0.84532"
"60.10000","4.00574","0.84555"
"60.20000","4.01198","0.84614"
"60.30000","4.01830","0.84618"
"60.40000","4.02511","0.84688"
"60.50000","4.03215","0.84748"
"60.60000","4.03870","0.84735"
"60.70000","4.04524","0.84822"
"60.80000","4.05177","0.84823"
"60.90000","4.05908","0.84901"
"61.00000","4.06580","0.84920"
"61.10000","4.07199","0.84942"
"61.20000","4.07816","0.84916"
"61.30000","4.08503","0.85051"
"61.40000","4.09207","0.85124"
"61.50000","4.09889","0.85165"
"61.60000","4.10524","0.85236"
"61.70000","4.11188","0.85240"
"61.80000","4.11855","0.85331"
"61.90000","4.12537","0.85408"
"62.00000","4.13184","0.85410"
"62.10000","4.13856","0.85465"
"62.20000","4.14514","0.85506"
"62.30000","4.15180","0.85556"
"62.40000","4.15855","0.85576"
"62.50000","4.16566","0.85641"
"62.60000","4.17225","0.85639"
"62.70000","4.17860","0.85624"
"62.80000","4.18491","0.85669"
"62.90000","4.19174","0.85775"
"63.00000","4.19886","0.85862"
"63.10000","4.20543","0.85825"
"63.20000","4.21172","0.85837"
"63.30000","4.21867","0.85953"
"63.40000","4.22579","0.85977"
"63.50000","4.23220","0.85965"
"63.60000","4.23847","0.85977"
"63.70000","4.24493","0.86031"
"63.80000","4.25187","0.86110"
"63.90000","4.25883","0.86150"
"64.00000","4.26539","0.86221"
"64.10000","4.27193","0.86185"
"64.20000","4.27869","0.86207"
"64.30000","4.28541","0.86264"
"64.40000","4.29193","0.86285"
"64.50000","4.29844","0.86291"
"64.60000","4.30531","0.86378"
"64.70000","4.31198","0.86469"
"64.80000","4.31850","0.86547"
"64.90000","4.32539","0.86574"
"65.00000","4.33237","0.86644"
"65.10000","4.33885","0.86658"
"65.20000","4.34507","0.86665"
"65.30000","4.35155","0.86695"
"65.40000","4.35880","0.86791"
"65.50000","4.36558","0.86795"
"65.60000","4.37197","0.86833"
"65.70000","4.37832","0.86838"
"65.80000","4.38527","0.86901"
"65.90000","4.39233","0.86921"
"66.00000","4.39873","0.86907"
"66.10000","4.40494","0.86897"
"66.20000","4.41172","0.86909"
"66.30000","4.41860","0.86964"
"66.40000","4.42534","0.86996"
"66.50000","4.43201","0.86998"
"66.60000","4.43886","0.87087"
"66.70000","4.44526","0.87063"
"66.80000","4.45179","0.87077"
"66.90000","4.45846","0.87137"
"67.00000","4.46532","0.87213"
"67.10000","4.47206","0.87249"
"67.20000","4.47847","0.87295"
"67.30000","4.48498","0.87338"
"67.40000","4.49218","0.87411"
"67.50000","4.49913","0.87478"
"67.60000","4.50543","0.87469"
"67.70000","4.51159","0.87502"
"67.80000","4.51838","0.87594"
"67.90000","4.52550","0.87652"
"68.00000","4.53217","0.87657"
"68.10000","4.53863","0.87698"
"68.20000","4.54519","0.87658"
"68.30000","4.55187","0.87727"
"68.40000","4.55892","0.87723"
"68.50000","4.56539","0.87741"
"68.60000","4.57176","0.87784"
"68.70000","4.57840","0.87808"
"68.80000","4.58518","0.87810"
"68.90000","4.59196","0.87877"
"69.00000","4.59881","0.87880"
"69.10000","4.60561","0.87941"
"69.20000","4.61207","0.87921"
"69.30000","4.61834","0.87991"
"69.40000","4.62505","0.88011"
"69.50000","4.63217","0.88064"
"69.60000","4.63871","0.88105"
"69.70000","4.64528","0.88144"
"69.80000","4.65182","0.88182"
"69.90000","4.65903","0.88222"
"70.00000","4.66574","0.88201"
"70.10000","4.67194","0.88201"
"70.20000","4.67817","0.88198"
"70.30000","4.68506","0.88234"
"70.40000","4.69209","0.88283"
"70.50000","4.69883","0.88287"
"70.60000","4.70526","0.88284"
"70.70000","4.71201","0.88305"
"70.80000","4.71863","0.88308"
"70.90000","4.72534","0.88326"
"71.00000","4.73183","0.88289"
"71.10000","4.73853","0.88307"
"71.20000","4.74508","0.88364"
"71.30000","4.75179","0.88364"
"71.40000","4.75858","0.88428"
"71.50000","4.76564","0.88494"
"71.60000","4.77219","0.88503"
"71.70000","4.77850","0.88481"
"71.80000","4.78496","0.88537"
"71.90000","4.79187","0.88561"
"72.00000","4.79887","0.88613"
"72.10000","4.80543","0.88661"
"72.20000","4.81175","0.88638"
"72.30000","4.81861","0.88709"
"72.40000","4.82562","0.88770"
"72.50000","4.83224","0.88786"
"72.60000","4.83855","0.88809"
"72.70000","4.84488","0.88785"
"72.80000","4.85176","0.88855"
"72.90000","4.85883","0.88831"
"73.00000","4.86538","0.88803"
"73.10000","4.87203","0.88830"
"73.20000","4.87864","0.88864"
"73.30000","4.88534","0.88903"
"73.40000","4.89200","0.88953"
"73.50000","4.89855","0.88994"
"73.60000","4.90541","0.89019"
"73.70000","4.91185","0.89058"
"73.80000","4.91845","0.89118"
"73.90000","4.92534","0.89185"
"74.00000","4.93239","0.89267"
"74.10000","4.93892","0.89278"
"74.20000","4.94507","0.89313"
"74.30000","4.95155","0.89340"
"74.40000","4.95876","0.89380"
"74.50000","4.96567","0.89406"
"74.60000","4.97206","0.89443"
"74.70000","4.97835","0.89406"
"74.80000","4.98522","0.89479"
"74.90000","4.99232","0.89506"
"75.00000","4.99870","0.89451"
"75.10000","5.00508","0.89474"
"75.20000","5.01163","0.89507"
"75.30000","5.01851","0.89552"
"75.40000","5.02532","0.89550"
"75.50000","5.03198","0.89591"
"75.60000","5.03895","0.89612"
"75.70000","5.04528","0.89610"
"75.80000","5.05180","0.89652"
"75.90000","5.05852","0.89679"
"76.00000","5.06534","0.89712"
"76.10000","5.07206","0.89717"
"76.20000","5.07843","0.89681"
"76.30000","5.08489","0.89712"
"76.40000","5.09226","0.89847"
"76.50000","5.09916","0.89867"
"76.60000","5.10540","0.89811"
"76.70000","5.11158","0.89861"
"76.80000","5.11830","0.89942"
"76.90000","5.12552","0.90002"
"77.00000","5.13220","0.90008"
"77.10000","5.13862","0.89985"
"77.20000","5.14520","0.89997"
"77.30000","5.15193","0.89979"
"77.40000","5.15889","0.90050"
"77.50000","5.16526","0.90047"
"77.60000","5.17173","0.90074"
"77.70000","5.17847","0.90119"
"77.80000","5.18519","0.90195"
"77.90000","5.19205","0.90219"
"78.00000","5.19881","0.90247"
"78.10000","5.20569","0.90250"
"78.20000","5.21197","0.90253"
"78.30000","5.21828","0.90261"
"78.40000","5.22512","0.90286"
"78.50000","5.23218","0.90300"
"78.60000","5.23878","0.90349"
"78.70000","5.24521","0.90323"
"78.80000","5.25179","0.90348"
"78.90000","5.25903","0.90426"
"79.00000","5.26574","0.90412"
"79.10000","5.27196","0.90440"
"79.20000","5.27808","0.90427"
"79.30000","5.28500","0.90546"
"79.40000","5.29209","0.90545"
"79.50000","5.29887","0.90547"
"79.60000","5.30526","0.90524"
"79.70000","5.31185","0.90608"
"79.80000","5.31854","0.90594"
"79.90000","5.32533","0.90669"
"80.00000","5.33175","0.90633"
"80.10000","5.33856","0.90747"
"80.20000","5.34508","0.90775"
"80.30000","5.35182","0.90759"
"80.40000","5.35853","0.90753"
"80.50000","5.36573","0.90788"
"80.60000","5.37220","0.90806"
"80.70000","5.37855","0.90801"
"80.80000","5.38488","0.90815"
"80.90000","5.39173","0.90854"
"81.00000","5.39897","0.90856"
"81.10000","5.40551","0.90808"
"81.20000","5.41177","0.90816"
"81.30000","5.41855","0.90904"
"81.40000","5.42561","0.90895"
"81.50000","5.43233","0.90878"
"81.60000","5.43851","0.90873"
