Specimen properties : Thickness,"3.60000",mm
"33.80000","2.25194","0.36620"
"33.90000","2.25845","0.36664"
"34.00000","2.26511","0.36704"
"34.10000","2.27189","0.36760"
"34.20000","2.27877","0.36838"
"34.30000","2.28522","0.36847"
"34.40000","2.29157","0.36901"
"34.50000","2.29868","0.36969"
"34.60000","2.30591","0.37058"
"34.70000","2.31223","0.37055"
"34.80000","2.31840","0.37075"
"34.90000","2.32478","0.37107"
"35.00000","2.33197","0.37185"
"35.10000","2.33890","0.37263"
"35.20000","2.34538","0.37245"
"35.30000","2.35187","0.37300"
"35.40000","2.35856","0.37384"
"35.50000","2.36555","0.37461"
"35.60000","2.37200","0.37455"
"35.70000","2.37842","0.37481"
"35.80000","2.38519","0.37531"
"35.90000","2.39186","0.37595"
"36.00000","2.39862","0.37593"
"36.10000","2.40540","0.37675"
"36.20000","2.41234","0.37710"
"36.30000","2.41882","0.37727"
"36.40000","2.42502","0.37795"
"36.50000","2.43173","0.37776"
"36.60000","2.43870","0.37884"
"36.70000","2.44542","0.37912"
"36.80000","2.45206","0.37923"
"36.90000","2.45837","0.37952"
"37.00000","2.46556","0.38066"
"37.10000","2.47238","0.38077"
"37.20000","2.47882","0.38099"
"37.30000","2.48503","0.38107"
"37.40000","2.49157","0.38185"
"37.50000","2.49868","0.38233"
"37.60000","2.50553","0.38296"
"37.70000","2.51190","0.38272"
"37.80000","2.51869","0.38317"
"37.90000","2.52525","0.38409"
"38.00000","2.53201","0.38413"
"38.10000","2.53861","0.38486"
"38.20000","2.54515","0.38463"
"38.30000","2.55188","0.38521"
"38.40000","2.55848","0.38586"
"38.50000","2.56517","0.38627"
"38.60000","2.57213","0.38709"
"38.70000","2.57895","0.38719"
"38.80000","2.58546","0.38708"
"38.90000","2.59165","0.38754"
"39.00000","2.59832","0.38802"
"39.10000","2.60541","0.38848"
"39.20000","2.61206","0.38908"
"39.30000","2.61873","0.38921"
"39.40000","2.62517","0.38968"
"39.50000","2.63219","0.38994"
"39.60000","2.63896","0.39044"
"39.70000","2.64523","0.39078"
"39.80000","2.65160","0.39090"
"39.90000","2.65840","0.39144"
"40.00000","2.66541","0.39196"
"40.10000","2.67208","0.39214"
"40.20000","2.67856","0.39229"
"40.30000","2.68544","0.39314"
"40.40000","2.69204","0.39367"
"40.50000","2.69861","0.39342"
"40.60000","2.70510","0.39391"
"40.70000","2.71194","0.39460"
"40.80000","2.71868","0.39499"
"40.90000","2.72524","0.39503"
"41.00000","2.73193","0.39586"
"41.10000","2.73901","0.39594"
"41.20000","2.74558","0.39622"
"41.30000","2.75192","0.39658"
"41.40000","2.75823","0.39750"
"41.50000","2.76520","0.39741"
"41.60000","2.77229","0.39773"
"41.70000","2.77869","0.39776"
"41.80000","2.78513","0.39819"
"41.90000","2.79191","0.39871"
"42.00000","2.79891","0.39903"
"42.10000","2.80539","0.39970"
"42.20000","2.81170","0.39975"
"42.30000","2.81841","0.40030"
"42.40000","2.82524","0.40046"
"42.50000","2.83194","0.40086"
"42.60000","2.83860","0.40089"
"42.70000","2.84543","0.40165"
"42.80000","2.85209","0.40199"
"42.90000","2.85864","0.40202"
"43.00000","2.86508","0.40225"
"43.10000","2.87175","0.40288"
"43.20000","2.87864","0.40331"
"43.30000","2.88533","0.40349"
"43.40000","2.89170","0.40382"
"43.50000","2.89844","0.40401"
"43.60000","2.90579","0.40463"
"43.70000","2.91217","0.40475"
"43.80000","2.91838","0.40511"
"43.90000","2.92484","0.40530"
"44.00000","2.93205","0.40562"
"44.10000","2.93885","0.40628"
"44.20000","2.94520","0.40634"
"44.30000","2.95202","0.40687"
"44.40000","2.95870","0.40686"
"44.50000","2.96556","0.40760"
"44.60000","2.97191","0.40761"
"44.70000","2.97826","0.40778"
"44.80000","2.98531","0.40833"
"44.90000","2.99216","0.40892"
"45.00000","2.99868","0.40893"
"45.10000","3.00538","0.40942"
"45.20000","3.01224","0.40955"
"45.30000","3.01890","0.40983"
"45.40000","3.02512","0.41040"
"45.50000","3.03168","0.41053"
"45.60000","3.03857","0.41089"
"45.70000","3.04535","0.41115"
"45.80000","3.05211","0.41148"
"45.90000","3.05863","0.41196"
"46.00000","3.06558","0.41228"
"46.10000","3.07236","0.41267"
"46.20000","3.07871","0.41236"
"46.30000","3.08507","0.41273"
"46.40000","3.09162","0.41320"
"46.50000","3.09865","0.41344"
"46.60000","3.10548","0.41387"
"46.70000","3.11192","0.41390"
"46.80000","3.11873","0.41416"
"46.90000","3.12536","0.41479"
"47.00000","3.13200","0.41474"
"47.10000","3.13849","0.41524"
"47.20000","3.14506","0.41528"
"47.30000","3.15195","0.41576"
"47.40000","3.15859","0.41595"
"47.50000","3.16516","0.41630"
"47.60000","3.17207","0.41656"
"47.70000","3.17881","0.41738"
"47.80000","3.18556","0.41712"
"47.90000","3.19169","0.41694"
"48.00000","3.19822","0.41765"
"48.10000","3.20546","0.41818"
"48.20000","3.21204","0.41836"
"48.30000","3.21871","0.41850"
"48.40000","3.22528","0.41843"
"48.50000","3.23215","0.41873"
"48.60000","3.23894","0.41927"
"48.70000","3.24522","0.41963"
"48.80000","3.25159","0.41955"
"48.90000","3.25846","0.41997"
"49.00000","3.26537","0.42061"
"49.10000","3.27204","0.42042"
"49.20000","3.27864","0.42090"
"49.30000","3.28552","0.42093"
"49.40000","3.29210","0.42122"
"49.50000","3.29859","0.42145"
"49.60000","3.30504","0.42199"
"49.70000","3.31193","0.42208"
"49.80000","3.31861","0.42262"
"49.90000","3.32525","0.42238"
"50.00000","3.33190","0.42270"
"50.10000","3.33898","0.42314"
"50.20000","3.34561","0.42334"
"50.30000","3.35192","0.42371"
"50.40000","3.35828","0.42338"
"50.50000","3.36523","0.42392"
"50.60000","3.37228","0.42464"
"50.70000","3.37878","0.42424"
"50.80000","3.38511","0.42475"
"50.90000","3.39193","0.42496"
"51.00000","3.39886","0.42525"
"51.10000","3.40536","0.42562"
"51.20000","3.41178","0.42534"
"51.30000","3.41839","0.42596"
"51.40000","3.42518","0.42607"
"51.50000","3.43195","0.42686"
"51.60000","3.43855","0.42667"
"51.70000","3.44539","0.42756"
"51.80000","3.45217","0.42742"
"51.90000","3.45862","0.42785"
"52.00000","3.46503","0.42759"
"52.10000","3.47176","0.42776"
"52.20000","3.47872","0.42860"
"52.30000","3.48532","0.42838"
"52.40000","3.49171","0.42834"
"52.50000","3.49872","0.42902"
"52.60000","3.50572","0.42955"
"52.70000","3.51215","0.42935"
"52.80000","3.51844","0.42960"
"52.90000","3.52482","0.42954"
"53.00000","3.53204","0.43006"
"53.10000","3.53880","0.43002"
"53.20000","3.54531","0.43015"
"53.30000","3.55198","0.43038"
"53.40000","3.55863","0.43099"
"53.50000","3.56562","0.43161"
"53.60000","3.57202","0.43129"
"53.70000","3.57836","0.43155"
"53.80000","3.58520","0.43183"
"53.90000","3.59191","0.43194"
"54.00000","3.59864","0.43240"
"54.10000","3.60526","0.43257"
"54.20000","3.61226","0.43316"
"54.30000","3.61887","0.43330"
"54.40000","3.62514","0.43305"
"54.50000","3.63167","0.43278"
"54.60000","3.63863","0.43407"
"54.70000","3.64544","0.43389"
"54.80000","3.65199","0.43403"
"54.90000","3.65851","0.43452"
"55.00000","3.66556","0.43481"
"55.10000","3.67240","0.43491"
"55.20000","3.67881","0.43496"
"55.30000","3.68498","0.43520"
"55.40000","3.69156","0.43530"
"55.50000","3.69863","0.43578"
"55.60000","3.70550","0.43593"
"55.70000","3.71201","0.43608"
"55.80000","3.71863","0.43620"
"55.90000","3.72524","0.43658"
"56.00000","3.73202","0.43701"
"56.10000","3.73849","0.43673"
"56.20000","3.74515","0.43717"
"56.30000","3.75183","0.43709"
"56.40000","3.75846","0.43745"
"56.50000","3.76524","0.43804"
"56.60000","3.77217","0.43810"
"56.70000","3.77896","0.43847"
"56.80000","3.78536","0.43847"
"56.90000","3.79159","0.43834"
"57.00000","3.79820","0.43903"
"57.10000","3.80559","0.43935"
"57.20000","3.81222","0.43965"
"57.30000","3.81849","0.43920"
"57.40000","3.82501","0.43984"
"57.50000","3.83228","0.43983"
"57.60000","3.83909","0.44030"
"57.70000","3.84527","0.43999"
"57.80000","3.85153","0.44007"
"57.90000","3.85835","0.44039"
"58.00000","3.86555","0.44080"
"58.10000","3.87209","0.44113"
"58.20000","3.87865","0.44079"
"58.30000","3.88533","0.44127"
"58.40000","3.89195","0.44125"
"58.50000","3.89868","0.44215"
"58.60000","3.90525","0.44211"
"58.70000","3.91199","0.44193"
"58.80000","3.91849","0.44219"
"58.90000","3.92506","0.44203"
"59.00000","3.93190","0.44259"
"59.10000","3.93912","0.44303"
"59.20000","3.94575","0.44281"
"59.30000","3.95174","0.44292"
"59.40000","3.95816","0.44284"
"59.50000","3.96525","0.44342"
"59.60000","3.97233","0.44412"
"59.70000","3.97887","0.44381"
"59.80000","3.98509","0.44348"
"59.90000","3.99190","0.44409"
"60.00000","3.99888","0.44368"
"60.10000","4.00559","0.44474"
"60.20000","4.01183","0.44412"
"60.30000","4.01823","0.44419"
"60.40000","4.02510","0.44457"
"60.50000","4.03195","0.44557"
"60.60000","4.03870","0.44510"
"60.70000","4.04555","0.44514"
"60.80000","4.05194","0.44562"
"60.90000","4.05851","0.44570"
"61.00000","4.06502","0.44601"
"61.10000","4.07184","0.44590"
"61.20000","4.07892","0.44643"
"61.30000","4.08525","0.44615"
"61.40000","4.09159","0.44638"
"61.50000","4.09861","0.44684"
"61.60000","4.10590","0.44756"
"61.70000","4.11227","0.44687"
"61.80000","4.11834","0.44661"
"61.90000","4.12469","0.44728"
"62.00000","4.13198","0.44747"
"62.10000","4.13895","0.44765"
"62.20000","4.14541","0.44786"
"62.30000","4.15185","0.44798"
"62.40000","4.15856","0.44804"
"62.50000","4.16558","0.44847"
"62.60000","4.17200","0.44850"
"62.70000","4.17839","0.44839"
"62.80000","4.18517","0.44878"
"62.90000","4.19184","0.44876"
"63.00000","4.19863","0.44953"
"63.10000","4.20543","0.44962"
"63.20000","4.21238","0.44995"
"63.30000","4.21876","0.45011"
"63.40000","4.22501","0.44999"
"63.50000","4.23166","0.45036"
"63.60000","4.23879","0.45047"
"63.70000","4.24547","0.45043"
"63.80000","4.25193","0.45031"
"63.90000","4.25837","0.45035"
"64.00000","4.26560","0.45086"
"64.10000","4.27246","0.45142"
"64.20000","4.27878","0.45077"
"64.30000","4.28499","0.45116"
"64.40000","4.29157","0.45105"
"64.50000","4.29875","0.45179"
"64.60000","4.30558","0.45186"
"64.70000","4.31193","0.45155"
"64.80000","4.31855","0.45188"
"64.90000","4.32517","0.45168"
"65.00000","4.33206","0.45246"
"65.10000","4.33863","0.45218"
"65.20000","4.34522","0.45206"
"65.30000","4.35183","0.45198"
"65.40000","4.35832","0.45216"
"65.50000","4.36517","0.45273"
"65.60000","4.37228","0.45264"
"65.70000","4.37886","0.45253"
"65.80000","4.38541","0.45264"
"65.90000","4.39159","0.45239"
"66.00000","4.39825","0.45261"
"66.10000","4.40560","0.45255"
"66.20000","4.41218","0.45236"
"66.30000","4.41857","0.45241"
"66.40000","4.42511","0.45258"
"66.50000","4.43218","0.45280"
"66.60000","4.43898","0.45280"
"66.70000","4.44519","0.45288"
"66.80000","4.45160","0.45304"
"66.90000","4.45837","0.45360"
"67.00000","4.46553","0.45387"
"67.10000","4.47210","0.45360"
"67.20000","4.47863","0.45418"
"67.30000","4.48547","0.45404"
"67.40000","4.49199","0.45413"
"67.50000","4.49864","0.45464"
"67.60000","4.50514","0.45472"
"67.70000","4.51193","0.45460"
"67.80000","4.51861","0.45429"
"67.90000","4.52519","0.45460"
"68.00000","4.53189","0.45465"
"68.10000","4.53904","0.45488"
"68.20000","4.54567","0.45498"
"68.30000","4.55185","0.45483"
"68.40000","4.55822","0.45459"
"68.50000","4.56526","0.45548"
"68.60000","4.57227","0.45545"
"68.70000","4.57874","0.45468"
"68.80000","4.58513","0.45516"
"68.90000","4.59191","0.45489"
"69.00000","4.59887","0.45563"
"69.10000","4.60547","0.45524"
"69.20000","4.61173","0.45559"
"69.30000","4.61839","0.45513"
"69.40000","4.62520","0.45557"
"69.50000","4.63201","0.45550"
"69.60000","4.63857","0.45535"
"69.70000","4.64547","0.45604"
"69.80000","4.65198","0.45552"
"69.90000","4.65852","0.45554"
"70.00000","4.66515","0.45590"
"70.10000","4.67184","0.45582"
"70.20000","4.67875","0.45580"
"70.30000","4.68521","0.45606"
"70.40000","4.69169","0.45552"
"70.50000","4.69867","0.45644"
"70.60000","4.70584","0.45629"
"70.70000","4.71217","0.45639"
"70.80000","4.71837","0.45624"
"70.90000","4.72479","0.45598"
"71.00000","4.73206","0.45644"
"71.10000","4.73894","0.45684"
"71.20000","4.74533","0.45657"
"71.30000","4.75186","0.45638"
"71.40000","4.75864","0.45673"
"71.50000","4.76559","0.45699"
"71.60000","4.77198","0.45626"
"71.70000","4.77832","0.45603"
"71.80000","4.78512","0.45658"
"71.90000","4.79193","0.45626"
"72.00000","4.79863","0.45645"
"72.10000","4.80539","0.45659"
"72.20000","4.81241","0.45667"
"72.30000","4.81884","0.45627"
"72.40000","4.82503","0.45650"
"72.50000","4.83162","0.45640"
"72.60000","4.83870","0.45687"
"72.70000","4.84545","0.45636"
"72.80000","4.85200","0.45674"
"72.90000","4.85840","0.45679"
"73.00000","4.86560","0.45714"
"73.10000","4.87246","0.45725"
"73.20000","4.87875","0.45707"
"73.30000","4.88497","0.45684"
"73.40000","4.89158","0.45699"
"73.50000","4.89875","0.45754"
"73.60000","4.90552","0.45717"
"73.70000","4.91202","0.45720"
"73.80000","4.91859","0.45753"
"73.90000","4.92519","0.45715"
"74.00000","4.93210","0.45732"
"74.10000","4.93850","0.45726"
"74.20000","4.94515","0.45736"
"74.30000","4.95184","0.45766"
"74.40000","4.95841","0.45743"
"74.50000","4.96522","0.45739"
"74.60000","4.97219","0.45760"
"74.70000","4.97890","0.45730"
"74.80000","4.98543","0.45748"
"74.90000","4.99163","0.45740"
"75.00000","4.99821","0.45726"
"75.10000","5.00565","0.45764"
"75.20000","5.01212","0.45742"
"75.30000","5.01855","0.45700"
"75.40000","5.02505","0.45710"
"75.50000","5.03226","0.45716"
"75.60000","5.03907","0.45742"
"75.70000","5.04526","0.45698"
"75.80000","5.05156","0.45618"
"75.90000","5.05837","0.45647"
"76.00000","5.06540","0.45744"
"76.10000","5.07211","0.45710"
"76.20000","5.07866","0.45694"
"76.30000","5.08536","0.45653"
"76.40000","5.09193","0.45687"
"76.50000","5.09863","0.45637"
"76.60000","5.10517","0.45681"
"76.70000","5.11206","0.45639"
"76.80000","5.11864","0.45641"
"76.90000","5.12511","0.45653"
"77.00000","5.13185","0.45662"
"77.10000","5.13908","0.45668"
"77.20000","5.14574","0.45659"
"77.30000","5.15183","0.45625"
"77.40000","5.15818","0.45572"
"77.50000","5.16527","0.45648"
"77.60000","5.17232","0.45634"
"77.70000","5.17881","0.45587"
"77.80000","5.18512","0.45529"
"77.90000","5.19182","0.45597"
"78.00000","5.19886","0.45566"
"78.10000","5.20545","0.45565"
"78.20000","5.21184","0.45525"
"78.30000","5.21833","0.45537"
"78.40000","5.22513","0.45529"
"78.50000","5.23194","0.45501"
"78.60000","5.23863","0.45519"
"78.70000","5.24565","0.45516"
"78.80000","5.25206","0.45474"
"78.90000","5.25847","0.45499"
"79.00000","5.26510","0.45506"
"79.10000","5.27189","0.45491"
"79.20000","5.27883","0.45522"
"79.30000","5.28523","0.45480"
"79.40000","5.29157","0.45471"
"79.50000","5.29861","0.45480"
"79.60000","5.30585","0.45487"
"79.70000","5.31227","0.45454"
"79.80000","5.31840","0.45424"
"79.90000","5.32479","0.45418"
"80.00000","5.33199","0.45439"
"80.10000","5.33891","0.45427"
"80.20000","5.34539","0.45421"
"80.30000","5.35190","0.45383"
"80.40000","5.35853","0.45393"
"80.50000","5.36552","0.45400"
"80.60000","5.37202","0.45405"
"80.70000","5.37847","0.45324"
"80.80000","5.38512","0.45301"
"80.90000","5.39185","0.45356"
"81.00000","5.39867","0.45357"
"81.10000","5.40539","0.45301"
"81.20000","5.41235","0.45276"
"81.30000","5.41881","0.45248"
"81.40000","5.42499","0.45219"
"81.50000","5.43170","0.45214"
"81.60000","5.43879","0.45230"
